,stage2,stage3
ENSG00000204272.12,804.6734694,853.7829059
ENSG00000204287.13,24623.53061,25015.86021
ENSG00000204304.11,0.571428571,1.045777778
ENSG00000204308.7,779.6595918,135.5842165
ENSG00000204310.12,416.6995918,0.081481481
ENSG00000204316.12,1068.873061,22.06666667
ENSG00000204348.9,0.040816327,69.35555557
ENSG00000204351.11,5.795918367,0.432098765
ENSG00000204356.13,65.73469388,44.60493828
ENSG00000204370.9,934.5202041,242.2366591
ENSG00000204371.11,119.5510204,47.30617286
ENSG00000204381.11,0.12244898,0.31699905
ENSG00000204386.10,0.673469388,3.981196582
ENSG00000204387.12,1921.897959,642.0140551
ENSG00000204388.6,1.183673469,11.32293068
ENSG00000204389.9,0.489795918,141.9828623
ENSG00000204392.10,257.9183673,0.088888889
ENSG00000204394.12,0.12244898,27.24292498
ENSG00000204397.7,418.9591837,122.269943
ENSG00000204406.12,0.06122449,0.101234568
ENSG00000204427.11,0.387755102,580.3707502
ENSG00000204435.13,9.673469388,1609.046249
ENSG00000204438.10,117.7959184,41.62279203
ENSG00000204463.12,335.8163265,0.937891738
ENSG00000204469.12,3.306122449,11.22032289
ENSG00000204472.12,0.795918367,0.630009497
ENSG00000204475.9,0.591836735,0.022222222
ENSG00000204482.10,155.877551,0.116049383
ENSG00000204514.9,0.244897959,6.313580248
ENSG00000204516.9,54,0.088888889
ENSG00000204525.16,2695.56898,1864.421197
ENSG00000204560.9,11.34693878,0.150997151
ENSG00000204568.11,241.4081633,633.5813865
ENSG00000204569.9,58.83673469,7.743589743
ENSG00000204574.12,2032.204082,721.182906
ENSG00000204576.11,0.06122449,0.066666667
ENSG00000204580.13,95.67346939,80.5111111
ENSG00000204590.12,5.346938776,91.81234567
ENSG00000204592.8,5364.693061,4491.250083
ENSG00000204599.14,86.49816327,1.377777778
ENSG00000204616.10,0.040816327,0.025641026
ENSG00000204619.7,0.265306122,0.458119658
ENSG00000204622.11,0.349591837,1.112222222
ENSG00000204623.9,1.36877551,0.895452992
ENSG00000204628.11,5972.653061,4835.255736
ENSG00000204632.11,10.74897959,2.628419753
ENSG00000204637.4,0.177346939,0.179487179
ENSG00000204642.13,769.6842857,228.7300855
ENSG00000204650.14,0.020408163,484.1675214
ENSG00000204652.6,0.328571429,2.160854701
ENSG00000204713.10,105.6530612,52.51547959
ENSG00000204778.4,1.591428571,8.188691358
ENSG00000204790.9,0.152244898,0.167111111
ENSG00000204822.6,26.34693878,13.15061728
ENSG00000204842.14,141.9591837,165.5737892
ENSG00000204843.12,270.2244898,0.214245014
ENSG00000204852.15,0.06122449,0.464957265
ENSG00000204899.5,24.57142857,0.72288699
ENSG00000204922.4,2.897959184,8.7348528
ENSG00000204923.3,0.020408163,0.022222222
ENSG00000204977.9,1269.44898,206.7876543
ENSG00000204991.10,0.040816327,0.012345679
ENSG00000205045.8,14.2244898,0.620702754
ENSG00000205056.8,11.48979592,18.05679012
ENSG00000205060.10,0.428571429,0.237037037
ENSG00000205100.2,0.081632653,0.034567901
ENSG00000205105.6,0.040816327,0.07008547
ENSG00000205138.3,0.081632653,209.8765432
ENSG00000205155.7,2.163265306,102.2231719
ENSG00000205189.11,26.63265306,41.51130103
ENSG00000205208.4,0.12244898,4.517948717
ENSG00000205220.11,533.23,694.0954873
ENSG00000205250.8,3.285714286,360.074264
ENSG00000205268.10,399,390.2981956
ENSG00000205277.9,0.020408163,48.12592591
ENSG00000205302.6,2167.081633,309.2292498
ENSG00000205323.8,526.8677551,211.8779392
ENSG00000205336.11,0.020408163,0.044444444
ENSG00000205339.9,119.4897959,258.1726496
ENSG00000205352.10,1991.020408,1888.795951
ENSG00000205358.3,0.020408163,4.622222223
ENSG00000205413.7,883.6734694,526.6157645
ENSG00000205423.11,370.1632653,0.088319088
ENSG00000205426.10,0.06122449,0.022222222
ENSG00000205531.12,910.4285714,114.0518519
ENSG00000205534.6,0.059387755,0.008666667
ENSG00000205542.10,123587.42,69688.91234
ENSG00000205544.3,0.081632653,2.514909782
ENSG00000205560.12,1.489795918,0.419753086
ENSG00000205571.13,28.6255102,201.8799487
ENSG00000205572.9,260.0436735,109.8101861
ENSG00000205578.5,0.072653061,0.646837607
ENSG00000205581.10,7032.856122,1252.729155
ENSG00000205593.11,0.020408163,0.022222222
ENSG00000205609.12,42.32816327,58.06037987
ENSG00000205629.11,70.59183673,0.274074074
ENSG00000205643.10,0.081632653,6.133333333
ENSG00000205663.5,0.9,29.51986325
ENSG00000205664.10,7.283265306,481.5129231
ENSG00000205670.10,0.020408163,14.06333333
ENSG00000205707.10,2048.048163,173.7144444
ENSG00000205726.14,0.020408163,0.056790123
ENSG00000205730.6,0.020408163,0.140246914
ENSG00000205758.11,0.591836735,15.16296296
ENSG00000205765.8,483.6122449,429.5975309
ENSG00000205771.6,10.48122449,2.287213675
ENSG00000205809.9,6.511632653,1.781035138
ENSG00000205810.8,101.9265306,1.304567901
ENSG00000205871.5,0.79244898,0.480440646
ENSG00000205937.11,1428.835306,75.51775877
ENSG00000205940.8,0.12244898,0.184615385
ENSG00000205981.6,155.6326531,364.6695157
ENSG00000206053.12,1.346938776,339.4632479
ENSG00000206149.10,1.418571429,98.87429059
ENSG00000206190.11,0.020408163,0.096296296
ENSG00000206337.10,0.06122449,1.58974359
ENSG00000206341.7,11.77530612,5.702222223
ENSG00000206418.3,76.6122449,25.07730294
ENSG00000206503.12,2760.761633,4061.855426
ENSG00000206527.9,18.7755102,0.220512821
ENSG00000206560.11,0.612244898,34.49021842
ENSG00000206562.11,0.020408163,0.160493827
ENSG00000206573.8,732.1589796,26.40493827
ENSG00000206588.1,1.965918367,0.358
ENSG00000206596.1,1.965918367,0.358
ENSG00000206652.1,1.965918367,0.358
ENSG00000206737.1,1.965918367,0.358
ENSG00000207005.1,1.965918367,0.358
ENSG00000207205.1,1.408163265,5.71111111
ENSG00000207389.1,1.965918367,0.358
ENSG00000207501.1,1.375510204,0.109111111
ENSG00000207513.1,1.965918367,0.358
ENSG00000210082.2,446802.1567,337249.9926
ENSG00000211445.11,0.714285714,0.049382716
ENSG00000211450.9,301.8571429,482.3622791
ENSG00000211455.7,1.040816327,495.8611586
ENSG00000211456.10,0.346938776,395.1637227
ENSG00000211459.2,39186.22449,28801.91871
ENSG00000211460.11,132.7142857,211.6096866
ENSG00000211592.8,20079.34694,24921.68243
ENSG00000211598.2,959.5306122,501.3810066
ENSG00000211625.2,1.844897959,1.725306743
ENSG00000211632.4,1.023877551,0.012345679
ENSG00000211637.2,0.285714286,10.97150997
ENSG00000211638.2,0.081632653,0.717948718
ENSG00000211640.4,0.489795918,85.24121558
ENSG00000211644.3,0.020408163,0.542070275
ENSG00000211645.2,0.124081633,0.035259259
ENSG00000211648.2,571.7026531,403.5908737
ENSG00000211649.3,0.632653061,9.995061728
ENSG00000211651.3,1379.093061,3.042554606
ENSG00000211652.2,725,0.111111111
ENSG00000211653.2,807.3044898,117.7360608
ENSG00000211659.2,8.714285714,102.3584045
ENSG00000211660.3,43.50346939,291.2883286
ENSG00000211663.2,28.57142857,0.162393162
ENSG00000211666.2,1283.291837,23.13354226
ENSG00000211668.2,15.26571429,301.8049383
ENSG00000211669.3,0.12244898,0.012345679
ENSG00000211673.2,0.081632653,357.3551757
ENSG00000211675.2,1287.566939,3609.364442
ENSG00000211677.2,6197.065714,1982.424841
ENSG00000211679.2,3915.456531,1041.537664
ENSG00000211685.3,0.020408163,101.0950617
ENSG00000211689.7,7.340408163,0.984640076
ENSG00000211698.2,0.020408163,0.2
ENSG00000211714.3,0.020408163,0.111111111
ENSG00000211746.3,0.040816327,0.044444444
ENSG00000211751.9,623.752449,448.9920361
ENSG00000211752.3,0.040816327,0.066666667
ENSG00000211772.11,1680.451633,917.7986572
ENSG00000211788.2,0.040816327,0.688888889
ENSG00000211793.2,0.102040816,0.133333333
ENSG00000211794.3,37.08163265,0.012345679
ENSG00000211829.9,0.545306122,2.262864197
ENSG00000211890.4,530.8663265,1432.219333
ENSG00000211892.4,166.5793878,193.5606837
ENSG00000211893.4,151.6526531,270.4460342
ENSG00000211895.5,1789.113265,1832.561863
ENSG00000211896.7,557.0471429,777.1455442
ENSG00000211897.9,223.8155102,104.7246913
ENSG00000211898.7,222.6734694,53.72478634
ENSG00000211899.9,2610.816327,2249.431149
ENSG00000211935.3,0.06122449,0.034567901
ENSG00000211938.2,17.42857143,44.52972459
ENSG00000211941.3,0.49,0.022222222
ENSG00000211947.2,0.102040816,22.34226021
ENSG00000211949.3,23.93877551,0.531054131
ENSG00000211955.2,9.724489796,0.527255461
ENSG00000211959.2,14.12102041,48.94321937
ENSG00000211964.3,4.877346939,2.567901235
ENSG00000211965.4,0.020408163,5.892307692
ENSG00000211966.2,0.408163265,0.2
ENSG00000211970.3,0.123877551,0.835061728
ENSG00000212195.2,1,36.5897436
ENSG00000212464.1,11.04081633,0.501234568
ENSG00000212664.5,10.89040816,23.4671358
ENSG00000212695.5,0.020408163,0.061728395
ENSG00000212719.10,0.040816327,0.025641026
ENSG00000212789.4,2.048163265,1.926845204
ENSG00000212802.4,67.8122449,87.74869896
ENSG00000212829.8,2.022653061,4.519781576
ENSG00000212907.2,9713.877551,8189.281482
ENSG00000212916.4,0.020408163,0.022222222
ENSG00000212961.4,0.040816327,0.089268756
ENSG00000212994.5,1.293061224,1.745963912
ENSG00000213005.3,0.204081633,0.012345679
ENSG00000213020.9,0.020408163,0.062222222
ENSG00000213024.11,1010.163265,10.8640076
ENSG00000213025.2,2.92,1.111033238
ENSG00000213036.3,0.775510204,0.308641975
ENSG00000213047.12,184.5102041,2.26305793
ENSG00000213051.3,0.040816327,0.085849953
ENSG00000213058.3,1109.99898,125.4157835
ENSG00000213064.9,4.732653061,1097.076433
ENSG00000213066.11,1.646122449,286.6371263
ENSG00000213079.9,0.448979592,0.566381766
ENSG00000213080.3,2.536122449,7.233726494
ENSG00000213089.4,18.17653061,496.7251758
ENSG00000213096.10,349.7346939,0.073504274
ENSG00000213104.3,0.315918367,0.155935423
ENSG00000213121.2,0.081632653,0.024691358
ENSG00000213123.10,0.020408163,0.044444444
ENSG00000213131.3,0.545714286,1.144296296
ENSG00000213145.9,745.2697959,561.9521369
ENSG00000213152.5,116.7118367,0.062678063
ENSG00000213160.9,0.142857143,0.071604938
ENSG00000213169.3,0.632653061,0.430389364
ENSG00000213178.3,85.57163265,62.47138082
ENSG00000213185.6,0.020408163,0.066666667
ENSG00000213186.7,27.63469388,95.91262679
ENSG00000213189.5,0.020408163,18.54879012
ENSG00000213190.3,0.06122449,0.089268756
ENSG00000213203.2,0.06122449,0.279012346
ENSG00000213214.4,0.020408163,0.155555556
ENSG00000213216.2,0.020408163,0.012345679
ENSG00000213221.4,0.326530612,0.024691358
ENSG00000213228.5,0.056326531,0.025897436
ENSG00000213236.3,0.465306122,0.904997151
ENSG00000213246.6,0.653061224,385.4283704
ENSG00000213260.3,0.264489796,1.837863248
ENSG00000213261.3,22.46918367,48.94752327
ENSG00000213275.2,0.040816327,0.026410256
ENSG00000213280.2,0.063265306,0.286989554
ENSG00000213281.4,2111.816327,324.3168091
ENSG00000213290.4,0.040816327,0.160666667
ENSG00000213293.4,0.163265306,0.113960114
ENSG00000213300.5,43.40489796,3.713969611
ENSG00000213309.3,0.327142857,0.11008547
ENSG00000213315.5,1.753061224,1.474374169
ENSG00000213326.4,4.404081633,3.749876543
ENSG00000213337.8,0.020408163,0.107122507
ENSG00000213341.10,22.79591837,35.8
ENSG00000213347.10,0.532857143,0.146790124
ENSG00000213362.3,0.801836735,0.4148585
ENSG00000213366.12,0.06122449,0.098195632
ENSG00000213380.14,0.999387755,0.058222222
ENSG00000213390.10,0.204081633,0.06362773
ENSG00000213397.10,1.693877551,0.073504274
ENSG00000213399.3,0.222040816,0.490250712
ENSG00000213402.2,365.6914286,643.578015
ENSG00000213413.2,292.0526531,0.311333333
ENSG00000213430.6,4.467959184,9.272596391
ENSG00000213432.2,0.040816327,0.087245964
ENSG00000213433.5,0.020408163,0.025641026
ENSG00000213442.5,597.0767347,429.8012839
ENSG00000213443.2,506.2636735,466.7779773
ENSG00000213445.9,34.04081633,29.65679012
ENSG00000213453.3,0.020408163,0.078765432
ENSG00000213463.4,200.0408163,4.570370371
ENSG00000213465.7,35.10204082,470.3333333
ENSG00000213478.2,0.040816327,0.022222222
ENSG00000213492.2,8.419591837,2.090493827
ENSG00000213500.3,0.020408163,0.08
ENSG00000213516.9,22.00285714,13.575132
ENSG00000213523.10,176.3310204,72.57473883
ENSG00000213551.4,1568.14551,1562.490722
ENSG00000213553.4,195.1112245,122.4818386
ENSG00000213563.6,0.06122449,0.012345679
ENSG00000213569.4,0.510204082,1.046153846
ENSG00000213574.2,0.081632653,0.123836657
ENSG00000213579.3,0.06122449,0.002
ENSG00000213585.10,118.7142857,1045.382716
ENSG00000213593.9,1.326530612,263.1760684
ENSG00000213598.4,35.26612245,44.88206838
ENSG00000213599.10,229.4538776,0.029777778
ENSG00000213609.3,1.425918367,1.694577398
ENSG00000213614.9,0.040816327,0.510161443
ENSG00000213619.9,1316.762245,832.8494873
ENSG00000213621.3,0.494693878,0.359126306
ENSG00000213625.8,0.224489796,65.00740741
ENSG00000213626.11,169.3877551,625.7924025
ENSG00000213639.9,39055.5102,19766.5018
ENSG00000213648.10,37.63877551,0.196123457
ENSG00000213654.9,429.877551,325.6902184
ENSG00000213658.11,13.14040816,0.172924976
ENSG00000213676.10,234.5714286,25.25830959
ENSG00000213684.4,0.346938776,0.074074074
ENSG00000213689.11,0.12244898,0.35308642
ENSG00000213693.4,0.020408163,0.022222222
ENSG00000213699.8,41.73469388,313.1358025
ENSG00000213700.3,0.081632653,0.024691358
ENSG00000213719.8,4354.877143,3076.495983
ENSG00000213722.8,0.755102041,109.2997151
ENSG00000213740.2,2.668979592,1.606043685
ENSG00000213741.9,4857.36898,3391.716239
ENSG00000213742.6,0.040816327,17.19621083
ENSG00000213753.10,106.1016327,8.356222223
ENSG00000213757.3,0.26755102,0.452100665
ENSG00000213763.4,0.959183673,0.364292498
ENSG00000213782.7,410.1428571,310.9431415
ENSG00000213790.2,5.476122449,3.088444444
ENSG00000213809.8,3.701428571,3.954036089
ENSG00000213846.5,0.211428571,0.111566952
ENSG00000213856.3,0.06122449,2.755555556
ENSG00000213860.4,29.52918367,35.46919468
ENSG00000213862.4,4.099387755,2.484453941
ENSG00000213865.7,18.32653061,0.022222222
ENSG00000213866.3,0.821428571,1.037441596
ENSG00000213881.3,1.062244898,1.13511301
ENSG00000213885.3,1.05755102,1.07762963
ENSG00000213903.8,0.102040816,0.012345679
ENSG00000213918.10,196.7755102,1.389481481
ENSG00000213920.8,350.8365306,75.65977777
ENSG00000213923.11,229.7389796,2.062592593
ENSG00000213928.8,12.59653061,50.70460969
ENSG00000213930.11,48.30612245,0.071604938
ENSG00000213942.3,0.020408163,0.092307692
ENSG00000213949.8,24.0444898,43.16107311
ENSG00000213965.3,2815.285714,0.27654321
ENSG00000213977.7,8.82755102,0.12345679
ENSG00000213983.11,683.1163265,166.5201937
ENSG00000213995.11,0.020408163,0.096296296
ENSG00000214013.9,1,155.3234568
ENSG00000214016.3,0.623061224,0.255080722
ENSG00000214019.2,0.673469388,0.012345679
ENSG00000214021.15,0.040816327,165.8581197
ENSG00000214022.11,839.6530612,312.9160494
ENSG00000214026.10,0.020408163,0.044444444
ENSG00000214027.3,0.673673469,0.250355176
ENSG00000214029.4,0.040816327,0.088888889
ENSG00000214046.8,58.10306122,41.17720798
ENSG00000214047.4,0.020408163,0.012345679
ENSG00000214078.12,44.42857143,1433.910541
ENSG00000214087.8,0.326530612,1016.190503
ENSG00000214106.7,12.91836735,1.13940171
ENSG00000214110.3,8.848979592,10.67911301
ENSG00000214113.10,351,0.219753086
ENSG00000214114.8,0.038163265,139.8634948
ENSG00000214121.4,0.081632653,0.299145299
ENSG00000214145.6,0.142857143,0.585375119
ENSG00000214160.9,152.6938776,106.1910731
ENSG00000214174.8,404.6734694,0.022222222
ENSG00000214176.9,47.19959184,10.87407407
ENSG00000214182.5,111.5438776,63.36472365
ENSG00000214192.3,6.904285714,2.227511871
ENSG00000214194.8,132.9183673,116.6444444
ENSG00000214199.3,1.005918367,2.028007597
ENSG00000214203.4,0.387959184,0.266030389
ENSG00000214223.4,15.33142857,14.74955746
ENSG00000214226.8,0.020408163,1.318138651
ENSG00000214253.8,0.551020408,0.277492877
ENSG00000214262.4,12.30816327,0.016444444
ENSG00000214265.11,7.404693878,0.025641026
ENSG00000214274.9,0.020408163,0.034567901
ENSG00000214367.7,1.306122449,120.5244064
ENSG00000214389.2,101.9846939,77.86363723
ENSG00000214401.4,0.102040816,0.022222222
ENSG00000214413.7,836.2608163,841.2617874
ENSG00000214425.7,0.020408163,0.606345679
ENSG00000214460.3,0.142857143,0.205318139
ENSG00000214485.6,300.9489796,408.3671966
ENSG00000214517.9,13.18367347,0.112060779
ENSG00000214530.8,0.020408163,0.025641026
ENSG00000214535.3,0.14244898,0.370750237
ENSG00000214541.3,0.975918367,0.718119658
ENSG00000214548.14,0.244897959,0.256790124
ENSG00000214552.4,0.306122449,0.372839506
ENSG00000214558.4,0.642857143,0.511282051
ENSG00000214612.3,0.714285714,0.677872745
ENSG00000214653.4,0.042040816,0.026410256
ENSG00000214706.10,313.4930612,515.1212726
ENSG00000214717.11,51.45918367,2.066191833
ENSG00000214717.11_PAR_Y,51.45918367,2.066191833
ENSG00000214719.11,3.089795918,6.706153847
ENSG00000214736.7,851.0002041,394.8399772
ENSG00000214753.2,302.9183673,185.8691358
ENSG00000214756.7,0.040816327,0.099145299
ENSG00000214765.8,12.1744898,48.74719847
ENSG00000214783.9,4.60755102,0.051282051
ENSG00000214784.4,5.087959184,6.503931624
ENSG00000214810.4,0.081632653,0.114909782
ENSG00000214827.9,0.171020408,0.155641026
ENSG00000214832.5,0.083061224,1.363555556
ENSG00000214900.9,0.020408163,233.6621083
ENSG00000214908.3,0.040816327,0.073504274
ENSG00000214941.7,0.102040816,306.4564103
ENSG00000214975.4,0.213265306,0.121975309
ENSG00000215014.4,118.6326531,8.953466287
ENSG00000215016.2,0.08,0.174178537
ENSG00000215021.8,499.755102,58.96790122
ENSG00000215030.5,64.02816327,172.2180722
ENSG00000215086.2,0.894285714,1.154121557
ENSG00000215105.4,2.079387755,7.285745491
ENSG00000215114.8,0.183673469,16.30617284
ENSG00000215126.10,254.8642857,44.07874075
ENSG00000215154.6,70.67081633,124.1939506
ENSG00000215158.9,0.020408163,0.088888889
ENSG00000215193.12,83.3877551,0.288888889
ENSG00000215210.3,0.367346939,0.416653371
ENSG00000215251.3,51.2244898,0.12345679
ENSG00000215252.11,2.490816327,191.8949877
ENSG00000215268.3,0.319387755,0.101111111
ENSG00000215301.9,10947.00367,2311.031149
ENSG00000215302.8,0.061020408,21.14102564
ENSG00000215305.9,12.79591837,1.012345679
ENSG00000215311.3,0.054693878,0.078594492
ENSG00000215319.2,0.285714286,0.667806268
ENSG00000215414.4,0.45755102,0.789534663
ENSG00000215417.12,206.3265306,91.84444443
ENSG00000215421.9,0.265306122,97.39506173
ENSG00000215424.9,0.020408163,0.163912631
ENSG00000215440.11,0.040816327,2.74017094
ENSG00000215464.4,0.020408163,0.012345679
ENSG00000215467.2,0.102040816,0.120987654
ENSG00000215472.10,0.520612245,3.127709402
ENSG00000215482.3,0.54122449,1.12334283
ENSG00000215492.6,19.5277551,38.4465831
ENSG00000215548.2,0.080612245,0.440246914
ENSG00000215712.10,185.6326531,5.037986705
ENSG00000215717.5,95.04081633,6.348148149
ENSG00000215769.8,0.10244898,0.051282051
ENSG00000215788.9,0.040816327,0.066666667
ENSG00000215817.5,19.84204082,0.680512821
ENSG00000215835.2,0.552244898,0.022222222
ENSG00000215840.3,0.020408163,0.081481481
ENSG00000215845.10,605.7346939,293.6100665
ENSG00000215883.10,0.020408163,0.044444444
ENSG00000215895.4,0.040816327,0.022222222
ENSG00000215908.10,168.0971429,771.6540172
ENSG00000216285.5,7.703469388,2.335209877
ENSG00000216480.2,0.104081633,0.059986705
ENSG00000216490.3,1809.530612,457.9002849
ENSG00000216657.1,0.020408163,0.136752137
ENSG00000216775.2,0.020408163,0.022222222
ENSG00000216866.5,1.744693878,3.426254511
ENSG00000216895.9,201.4489796,0.050332384
ENSG00000216937.13,0.782857143,0.024691358
ENSG00000217027.1,0.503061224,1.03325736
ENSG00000217094.2,1.357959184,0.69217284
ENSG00000217128.11,2127.653061,330.3523267
ENSG00000217130.1,0.183877551,0.566744539
ENSG00000217239.3,0.634489796,0.465906932
ENSG00000217241.1,0.693877551,2.56974359
ENSG00000217325.2,0.320408163,0.021481481
ENSG00000217416.4,0.004693878,3.213316239
ENSG00000217555.12,122.9183673,34.7377018
ENSG00000217624.2,0.246938776,1.034583096
ENSG00000217716.3,0.186326531,0.378438747
ENSG00000217769.4,0.049183673,0.020222222
ENSG00000217801.9,51.55102041,0.162393162
ENSG00000217835.3,0.040816327,0.170769231
ENSG00000217897.2,0.040816327,0.099126306
ENSG00000217930.7,0.020408163,0.069135802
ENSG00000218069.2,0.367346939,0.354226021
ENSG00000218175.2,24.88408163,30.78249573
ENSG00000218208.1,0.734285714,1.27525736
ENSG00000218227.3,13.10979592,17.12901805
ENSG00000218265.1,0.440612245,0.374797721
ENSG00000218283.2,60.68693878,23.78984805
ENSG00000218426.5,87.07469388,109.5329079
ENSG00000218510.7,19.95918367,4.014814813
ENSG00000218537.1,35.34102041,13.76965812
ENSG00000218739.9,0.285714286,56.63456791
ENSG00000219023.1,0.474897959,1.85577018
ENSG00000219085.1,0.142040816,0.191832858
ENSG00000219102.3,0.020408163,0.022222222
ENSG00000219133.2,0.245306122,0.327620133
ENSG00000219200.11,215.1455102,511.079305
ENSG00000219391.1,0.121632653,0.094776828
ENSG00000219410.5,0.06122449,522.740361
ENSG00000219451.3,5.551020408,1.437796771
ENSG00000219470.1,1.141020408,0.480357075
ENSG00000219481.10,0.06877551,0.991073124
ENSG00000219487.2,0.285714286,0.432478633
ENSG00000219507.4,22.19,18.74380817
ENSG00000219529.2,46.50469388,21.65905983
ENSG00000219545.11,49.14285714,21.92440646
ENSG00000219553.2,0.12244898,0.249572649
ENSG00000219665.8,0.612244898,0.103703704
ENSG00000219747.1,1.605714286,1.349764482
ENSG00000219773.1,0.082244898,0.098319088
ENSG00000220157.4,0.020408163,0.047863248
ENSG00000220205.8,49.98489796,218.1973561
ENSG00000220472.1,1.254285714,4.934267806
ENSG00000220583.1,15.94408163,9.23734473
ENSG00000220744.1,0.020408163,0.025641026
ENSG00000220749.4,3.323265306,1.723492877
ENSG00000220793.5,5.511428571,6.505698005
ENSG00000220804.8,3.416530612,0.037986705
ENSG00000220842.6,350.874898,505.7439487
ENSG00000220848.4,0.643061224,0.460921178
ENSG00000221821.3,0.183673469,0.024691358
ENSG00000221823.10,0.775510204,4.733903135
ENSG00000221869.4,0.12244898,6.320987654
ENSG00000221883.2,0.887346939,0.034567901
ENSG00000221909.2,39.54612245,10.82716049
ENSG00000221914.9,542.8163265,887.6020894
ENSG00000221923.8,160.2857143,131.0666667
ENSG00000221944.6,90.46612245,0.044444444
ENSG00000221957.8,0.020408163,0.066666667
ENSG00000221963.5,55.32653061,322.2079772
ENSG00000221968.8,408.6938776,45.9382716
ENSG00000221978.11,899.4897959,376.9249763
ENSG00000221983.7,3962.100204,2669.388984
ENSG00000222037.5,0.102040816,0.012345679
ENSG00000222041.10,343.7287755,194.7279107
ENSG00000222043.2,0.085102041,0.321481481
ENSG00000222724.1,13.67346939,2.288888889
ENSG00000223343.1,1.313673469,50.33753086
ENSG00000223361.5,99.22612245,46.3394644
ENSG00000223416.3,0.636326531,0.378719848
ENSG00000223460.1,0.06122449,0.142820513
ENSG00000223478.1,0.06122449,0.111111111
ENSG00000223482.7,109.3002041,0.022222222
ENSG00000223496.2,218.3469388,89.91585944
ENSG00000223501.8,0.040816327,2.088888889
ENSG00000223509.8,0.163469388,0.602564103
ENSG00000223534.1,28.13489796,1.623236467
ENSG00000223540.1,0.029183673,0.025641026
ENSG00000223551.1,234.6922449,98.07579677
ENSG00000223583.1,0.020408163,0.04691358
ENSG00000223599.1,0.102040816,0.04691358
ENSG00000223612.3,1.172653061,1.111111111
ENSG00000223705.9,99.2244898,0.103703704
ENSG00000223722.3,0.204081633,0.316239316
ENSG00000223745.7,0.020408163,7.97473884
ENSG00000223773.7,0.020408163,12.83333333
ENSG00000223773.7_PAR_Y,0.020408163,12.83333333
ENSG00000223803.1,5.868979592,2.351633428
ENSG00000223804.5,5.295714286,0.366666667
ENSG00000223825.5,0.204081633,0.135802469
ENSG00000223864.1,0.204081633,0.051196581
ENSG00000223865.10,3869.022245,3917.980729
ENSG00000223873.1,0.081632653,0.012345679
ENSG00000223877.4,0.051020408,0.13665717
ENSG00000223959.8,7.591836735,0.266666667
ENSG00000223984.1,0.020408163,0.022222222
ENSG00000224032.6,172.2244898,0.069135802
ENSG00000224041.3,195.7271429,0.183555556
ENSG00000224078.13,891.6338776,182.9692308
ENSG00000224086.5,0.04122449,0.06362773
ENSG00000224094.1,2.906122449,1.563889838
ENSG00000224114.1,461.3338776,66.9357284
ENSG00000224137.1,0.612244898,146.8632479
ENSG00000224186.8,0.38244898,0.035037037
ENSG00000224281.4,10.76979592,0.454905983
ENSG00000224373.3,8.17122449,7.558613486
ENSG00000224376.1,0.979591837,0.113010446
ENSG00000224383.7,0.020408163,2.598839506
ENSG00000224411.3,2.56244898,3.600482431
ENSG00000224415.1,2.039387755,0.308765432
ENSG00000224429.7,0.020408163,0.022222222
ENSG00000224470.7,0.06122449,1.093827161
ENSG00000224505.2,53.24591837,0.262518518
ENSG00000224531.5,0.102040816,0.022222222
ENSG00000224543.4,1.947346939,0.689654321
ENSG00000224546.2,5.532040816,5.613331434
ENSG00000224550.1,4.489795918,2.347635327
ENSG00000224557.7,4.244897959,56.47704652
ENSG00000224578.4,148.9953061,131.8980456
ENSG00000224597.9,506.3787755,0.109259259
ENSG00000224631.4,33.95918367,53.74373219
ENSG00000224645.1,1.325510204,21.86098765
ENSG00000224650.2,0.06122449,0.369230769
ENSG00000224660.1,10.64591837,359.4921366
ENSG00000224699.8,0.188163265,0.117221273
ENSG00000224773.2,0.030612245,0.153846154
ENSG00000224856.2,0.204081633,0.085849953
ENSG00000224858.5,4.800816327,123.9304824
ENSG00000224861.1,15.04142857,11.75278823
ENSG00000224864.4,3.330408163,2.579646724
ENSG00000224870.6,1.084081633,0.882786325
ENSG00000224875.2,53.73755102,3.879785375
ENSG00000224877.3,0.081632653,0.091358025
ENSG00000224892.6,0.645306122,1.019164292
ENSG00000224906.3,0.326530612,0.373029439
ENSG00000224908.1,0.142857143,0.069135802
ENSG00000224914.3,0.260408163,0.044444444
ENSG00000224916.9,0.142857143,0.111111111
ENSG00000225022.1,1.434489796,0.877751187
ENSG00000225026.1,0.347142857,0.071604938
ENSG00000225031.1,0.304693878,3.111316239
ENSG00000225067.4,1.290816327,1.467565052
ENSG00000225071.1,0.440408163,0.423390314
ENSG00000225093.1,2.081632653,3.47831529
ENSG00000225131.2,76.23163265,81.7074283
ENSG00000225137.1,0.977755102,3.285777778
ENSG00000225159.1,5.432244898,5.316987654
ENSG00000225165.3,0.040816327,0.022222222
ENSG00000225178.5,151.6220408,187.5627369
ENSG00000225190.10,0.086122449,113.0888889
ENSG00000225200.2,2.258367347,8.979724597
ENSG00000225259.4,2.823673469,3.295023742
ENSG00000225267.1,0.102040816,0.044444444
ENSG00000225335.3,0.020408163,83.56790123
ENSG00000225338.1,0.064285714,0.100208927
ENSG00000225339.3,1.015918367,0.265982906
ENSG00000225355.1,0.296938776,0.022222222
ENSG00000225357.3,0.285714286,0.155555556
