hgnc_symbol,stage1,stage2,stage3,stage4
TBC1D22B,2.931688312,0.068965517,0.666666667,30.18259615
NDUFB4,428.3204645,364.9765517,1.854166667,795.3440227
SPEN,230.5909091,2266.827586,646.3194444,491.6866987
ZC3H15,510.8486512,614.7586207,1142.430556,636.8301282
MAP2K4,45.41487013,1.034482759,551.7152777,39.66426282
PACC1,54.05844155,0.931034483,1.888888889,30.78125
SLK,324.8641359,395.4482759,476.0347223,408.9126603
CYB5R4,4.762237762,9.172413793,56.04861111,356.0504808
ASB1,0.448051948,324.6896552,0.083333333,0.197916667
FAM107B,850.6193808,2199.758621,3018.243056,1626.770032
TBC1D1,135.9205794,69.31034483,143.4444444,379.323718
CDK13,61.84615385,130.5517241,473.7222222,128.4871795
MTHFD2,92.77172828,178.5517241,2376.333333,478.1979167
SLC9A7,138.7787213,84.96551724,917.2777777,539.8301282
YBX1,14361.94011,8263.043103,1450.7775,7535.054543
PDE4A,23.3041958,258.5862069,4.090277778,18.97996795
PPP2R5A,20.3041958,323.0344828,10.40972222,201.3854167
ELAVL1,146.5054945,0.413793103,85.84722223,279.3285257
DIP2B,50.60039962,1.862068966,0.381944444,0.114583334
SMARCD1,11.17482517,78.20689655,29.99305556,0.170673077
KDM4A,0.006493507,141.6896552,7.6875,0.041666667
NFYC,81.22614388,34.34482759,34.93055556,12.34089743
ASPM,0.231268732,0.344827586,0.4375,0.108173077
CD84,0.380619381,19.31034483,70.99305557,155.9270834
ELOVL1,32.62887113,92.65517241,0.208333333,0.229166667
SPI1,0.070929071,10.55172414,7.131944444,0.041666667
ZNRD1,247.2370929,927.2068966,10.9375,230.1770834
ZBTB11,200.0709291,124.2413793,2.402777778,165.6658654
ATXN3,236.4620779,713.2782759,1.4375,68.5290545
GOLGA5,94.15584415,179.6896552,0.458333333,6.59375
LRRC40,54.14285715,0.551724138,312.8194444,89.43108973
ISOC1,281.8696304,117.7586207,56.58333333,1369.777244
TRMT11,60.30419583,43.31034483,0.027777778,0.333333334
THUMPD1,1564.388112,1263.758621,1100.097222,1160.971955
MSANTD3,0.038961039,0.068965517,0.097222222,86.3125
ATG2B,25.05384116,80.34482759,0.361111111,0.177083334
ARFGEF1,12.51198801,17.93103448,5.111111111,1314.189102
MTFR1,6.360844155,255.0689655,0.333333333,0.083333334
MYO9A,38.08941059,1.413793103,0.027777778,116.2067308
PFKP,65.60289713,224.3793103,101.9027778,0.695512821
IDI1,1938.100235,3720.386207,237.0208333,1556.806106
SP100,757.9077075,1720.837241,232.7361111,1574.842396
KLF6,7678.892606,10078.31034,7978.395833,9075.444712
TRAM1,573.8766235,2603.275862,391.798611,1120.941507
TNFRSF1A,0.207292708,0.24137931,0.076388889,0.121794872
EVI5,45.73526473,0.068965517,0.125,391.4262821
PKM,198.2317683,727.5517241,829.0625,670.6458335
DHX29,118.1678322,2034.758621,189.8472222,42.00721154
DNTTIP2,778.9115883,3741.068966,215.4027778,3926.064103
TP53BP1,64.7433117,2.344827586,0.076388889,1.539791667
RRP15,221.6613387,33.96551724,0.965277778,1207.796474
RHOA,7806.018484,6093.344828,2190.354167,2343.80609
,26.81768232,496.2758621,0.9375,49.41666667
PMS2P4,7.150049951,3.326896552,58.15666667,43.73666667
IARS2,85.47402595,18.34482759,43.74305556,95.89262819
IDH3G,63.78350152,230.2734483,0.076388889,10.9860657
ROCK1,850.2588162,1079.128621,530.9236111,1420.558638
CBFB,203.7032967,867.1034483,255.2916667,1389.613782
PDK3,414.3921079,0.206896552,0.076388889,439.0729167
HDAC4,0.12987013,0.034482759,61.33333333,76.53525643
RASSF1,102.1977023,0.413793103,0.222222222,55.87179489
HEATR6,105.0779221,0.206896552,52.08333333,0.052083334
COASY,0.142357643,94.79310345,0.118055556,0.236378205
MEF2A,204.3286364,446.1034483,332.5,266.5996394
OTUD5,308.8076923,39.93103448,175.9513889,119.2331731
TBC1D25,18.26023976,1,168.5277778,500.2419872
ACSL4,32.69180819,366.8275862,0.819444444,51.06330127
INPP5A,22.84415585,151.61,154.0736111,14.03041667
GPKOW,12.53196803,0.344827586,0.020833333,90.23477566
GRIPAP1,28.25224775,14.24137931,588.298611,68.51041667
FTSJ1,18.83466534,0.103448276,0.444444444,69.20833335
PRR11,0.032467533,0.068965517,0.055555556,0.020833334
ATP11A,0.493506494,24.48275862,0.236111111,62.33333335
LAPTM4A,2753.128372,952.0689655,2.923611111,932.7299679
TTC7A,16.12993507,0.137931034,21.67361111,136.8234375
IP6K2,5889.473029,25.96551724,314.5,201.1370193
KIF2A,196.5044955,937.3103448,383.9166667,80.63621797
PSME4,142.2912088,128.0689655,176.8125,385.6979167
SIRT2,9.44805195,696,0.75,119.5833334
ERLEC1,714.4705297,419.7931034,404.0902777,1041.163462
MAST4,21.57092907,2.482758621,0.645833333,0.291666667
NUP133,13.05994006,9.862068966,0.0625,138.1161859
NUCKS1,1109.173826,1618.689655,517.9444444,1820.467949
VPS35,501.7902097,548.9655172,1182.652778,139.5600962
DNAJA2,282.6083916,262.7931034,153.9305556,547.5480769
BCL3,1.876623377,164.3793103,86.875,31.78125
KCNAB2,77.36963039,0.413793103,0.055555556,55.47756411
ABCC9,0.173326674,14.03448276,0.416666667,0.09375
CLEC2D,345.0755095,4927.391379,5515.5475,2682.47081
FUNDC1,0.368131869,0.103448276,71.72222223,0.03125
RORA,24.89871628,217.25,301.9433333,25.83417468
TGFBR3,0.12987013,0.655172414,0.333333333,0.114583334
ATP1B3,2941.561938,5229.137931,4016.423611,2931.268606
NEDD4,0.102897103,0.034482759,162.6527778,0.173878205
PIGB,346.1166284,0.137931034,113.3908333,16.91447917
MAPK6,79.38261739,21.4137931,0.111111111,58.6434295
GNB5,140.6554496,7.620689655,4.9375,152.7189183
RAB27A,19.63136863,413.9310345,372.5694444,191.042468
HDHD5,18.499001,283.4137931,0.041666667,0.188301282
UFD1,309.5889111,945.3858621,68.55555556,2038.229968
PHRF1,11.29170829,0.034482759,0.027777778,35.40625
ELP1,0.122877123,264.8275862,0.0625,1.858173077
NUCB2,127.9785215,2,2156.895833,11.71634616
DAPP1,580.0379621,550.4482759,2871.576389,3657.997596
SLC44A1,81.97252747,0.068965517,214.4444444,1.299679488
TMEM260,52.3896104,0.344827586,0.125,71.01762819
SMG6,10.5969031,25.67137931,38.4513889,21.40865385
EXOC5,142.467033,423.5172414,423.1944444,110.0977564
RNF126,52.36813185,118.7586207,0.597222222,49.10416667
MNT,19.0974026,23.93103448,0.111111111,0.121794872
ZXDC,37.2012987,0.448275862,0.083333333,115.2804487
JMJD6,32.6978022,332.0689655,3.944444444,128.2083334
POLB,406.9735265,209.5172414,31.97222222,63.57371794
WIPI1,75.48194307,0.583448276,0.048611111,0.247988782
GBA2,85.86753245,205.7827586,1.333333333,203.2125882
AP3M2,50.98651349,3.413793103,1.395833333,323.4455128
PABPC1,5579.893342,11075.98517,8112.768889,7298.05496
TESK2,825.9115886,0.206896552,1.5,16.83333334
CFAP20,157.8936064,19.03448276,0.381944444,47.05208334
CSNK2A2,202.8961039,19.89655172,796.0416667,149.7371795
EIF2B3,67.90509491,0.172413793,0.458333333,122.3020834
TCOF1,81.12287714,356.1034483,0.020833333,178.5520834
CDC42,15013.83301,4286.338276,6080.625833,8434.460858
OSBPL3,122.0804196,31.51724138,1291.381944,32.2676282
RAD18,16.66233766,138.2758621,0.25,19.85496795
ATP2B1,2157.462537,2989.793103,4154.708333,6429.266026
NCK2,20.33266733,0.103448276,11.55555556,676.610577
MAP4K4,194.5534465,337.2413793,144.6388889,1594.214744
MGAT4A,200.0959041,582.7241379,185.1180556,145.9703526
RPL31,4987.46933,10633.24345,10824.08049,5983.521787
WDR1,98.44055943,309.5172414,282.5555556,607.4030449
ARHGAP10,11.95354645,0.310344828,0.083333333,6.145833335
ING3,261.8226773,774.6551724,0.590277778,791.0560896
BUD23,471.989011,1185.103448,959.7013889,818.7662981
SEL1L,322.0944056,45.89655172,163.9236111,1460.463141
ATP6AP1,21.9010989,35.72413793,554.0555556,28.98557692
TCF3,29.24575425,17.62068966,0.791666667,180.7043269
TRIB2,21.56493507,203.9310345,1.354166667,2.388621795
DAZAP1,8.210289713,47.31034483,53.38888889,0.282051282
MBD3,1.557442558,231.1158621,0.076388889,0.03125
HLTF,3.291208792,1.379310345,0.986111111,0.306089744
FAM50A,11.90609391,1.310344828,0.645833333,56.64262819
CPSF1,0.077922078,1.275862069,862.375,0.09375
PDCD2,2675.826174,1.172413793,0.444444444,62.10416667
RDH11,131.8611388,144.6896552,468.2152778,370.0831731
PRKACA,0.076923077,0.034482759,442.3333333,0.1875
ACTN1,0.154845155,0.068965517,71.23611111,0.206378205
PTPN18,2.746253747,0.275862069,0.256944444,105.59375
ALDH3A2,0.302197803,0.310344828,4.569444444,17.08733974
TFRC,187.6548452,637.6206897,89.72916667,434.4126603
SREBF1,9.705579421,0.034482759,10.64583333,9.694711539
AFF4,105.0774226,516.7241379,173.2916667,342.6113782
MPP5,0.356643357,0.137931034,104.1944444,0.177884616
SMC1A,135.5704296,714.6896552,24.69444444,99.57131412
HSD17B10,262.8551449,0.344827586,0.194444444,444.2932693
CHFR,13.0974026,1.413793103,0.055555556,119.0008013
FCGR2B,412.407033,932.3634483,0.277777778,222.1135657
NFATC3,122.4966433,842.7503448,0.041666667,0.244214744
ACADVL,65.6993007,205.7241379,646.125,28.48637821
STK10,61.7967033,594.8275862,0.5625,163.3108974
FBXW11,117.1428572,195.1724138,5.875,20.97355769
ACAP1,316.0234766,428.7931034,0.381944444,96.22195511
DERL2,2973.455545,1542.827586,13.20833333,1524.822917
SIDT1,151.3981019,50.89655172,1.020833333,227.4895834
NDE1,84.07382616,119.2758621,171.2569444,40.98938301
AP1M1,154.0204795,52.89655172,0.493055556,66.94791665
SCARB1,0.076923077,0.034482759,20.84027778,5.21875
MCM2,0.746753247,0.068965517,0.0625,0.0625
SELENOO,14.61688312,0.068965517,0.0625,0.020833334
ALPK1,7.79883117,0.006206897,17.09305556,92.19551282
LLGL2,0.077922078,0.172413793,1070.333333,0.21875
PDE8A,88.43506495,426.4827586,119.6805556,0.072916667
SDHA,132.2577423,219.9455172,86.86138889,306.1771154
SMARCE1,216.4253446,1169.034483,974.0347222,1125.68109
KDM5A,263.6293707,627.862069,1438.402778,1547.392628
PTGS2,0.038961039,398.9310345,59.06944444,0.455128205
MAP3K13,2.014485515,837.7931034,340.9791667,177.5560897
ST6GAL1,373.4380619,2020.275862,5.20138889,1342.019231
VDAC1P1,0.123376624,2.574137931,0.458333333,0.588854167
PICALM,5.960539459,736.4137931,123.5347222,302.3926282
NSF,37.58129371,301.6206897,0.277777778,85.79358173
CLASP1,19.43506494,0.344827586,1.479166667,213.931891
MRPS34,111.9375625,192.0344828,1.361111111,289.0841346
CLNS1A,197.1993007,28.4137931,276.1319444,122.9383013
EED,279.6803197,158.3793103,424.2152778,1945.299679
TSG101,129.3681319,1.103448276,1.479166667,83.04326923
NCBP3,156.7707293,144.862069,0.777777778,213.0360577
ATP2A3,517.6898102,456.7586207,0.027777778,249.5921474
MGLL,0.564935065,8.310344828,481.5902777,0.09375
DPP8,105.7332667,0.896551724,1922.909722,17.06410256
ZNF532,65.25024973,5.620689655,4.763888889,140.667468
LMAN1,417.015984,193.4137931,2094.180556,1343.117789
HACD3,1051.195804,159.7931034,94.67361111,1094.455128
IPCEF1,0.642357643,1.482758621,1.611111111,0.604166667
ZZEF1,1213.288616,19.48275862,7.375,0.28125
ENO1,1117.458542,851.6551724,1036.631944,2314.363782
MYDGF,199.6613387,132.3448276,284.3819444,277.7171474
TUBE1,0.058441559,0.034482759,1.9375,0.09375
TXK,0.226273727,0.586206897,0.388888889,0.059294872
ACTR6,1.953046953,0.172413793,0.847222222,124.84375
SRI,407.1173826,744.5862069,826.4166667,2379.978366
EIF4G3,294.962038,19.20689655,268.0972222,409.3221154
NUP37,27.66183816,0.24137931,0.111111111,0.153044872
TTC38,0.12937063,0.034482759,0.020833333,0.145833334
ACAT1,148.3876574,1.379310345,0.152777778,236.8790065
ZNF638,505.4615385,503.7931034,445.6041667,677.1794872
ZNF37A,667.4424527,8.206896552,237.7361111,1295.60625
MARK3,68.0909091,454.7931034,1.527777778,16.1426282
SLC25A3,410.7922078,1745.862069,896.0416667,2078.193109
FNDC3B,7.419080921,306.6896552,217.4930556,3.474358974
FOSL2,2425.543956,237.862069,760.2083333,94.6378205
FRYL,225.0084915,177.1034483,216.4861111,648.2299678
TMEM131,177.3561439,96.44827586,181.0625,314.5841346
ACTB,21652.76282,26591.80655,32754.22778,44061.07568
PLD1,0.038461539,0.034482759,0.555555556,0.076923077
DLG1,2684.248751,0.620689655,0.020833333,65.10416665
RAB7A,325.5554445,1378.827586,87.625,1616.125
BCAP29,114.9385614,0.724137931,700.4236111,1.097756411
SEC31B,5.525474524,0.034482759,0.083333333,11.47916667
SART3,103.6933067,1159.965517,2282.006944,282.2508013
ARHGAP15,474.030969,32.24137931,628.5277777,100.0432692
EXOSC7,593.8591409,343.1724138,0.111111111,417.1634615
KIFAP3,532.9835167,1.103448276,48.60416667,0.814102565
MKRN2,38.75924076,18.72413793,1.402777778,42.10496795
MCM6,174.1383616,1.24137931,1067.215278,106.8589743
REXO2,106.6078921,1.103448276,484.9305557,515.9791665
RBM7,226.3041958,0.137931034,339.2361111,270.5088221
BAZ2A,464.3946054,25.93103448,392.2083333,204.8317308
MLH1,0.668331669,0.137931034,1394.215278,287.125
UNG,0.231768232,0.24137931,0.229166667,8.03125
KLHL20,0.465534466,6.862068966,7.6875,276.3028846
ANKRD13A,326.0959041,173.2068966,0.898125,764.9175883
TPD52,322.3509241,780.5862069,1.222222222,236.8173077
TRAF4,19.34233766,7.727931034,18.18368056,40.56832532
PAG1,38.65684316,1608.482759,75.51388889,19.81810898
ICAM3,162.2805844,411.7162069,82.16486111,1.805761218
NT5C2,77.61888112,377.0434483,26.14583333,42.62900641
MCAM,0.23926074,16.86206897,123.5486111,63.8125
MBNL3,233.8456543,73.82758621,572.1944444,0.191506411
ARHGEF1,26.2002997,0.275862069,0.666666667,5.401442308
STXBP2,2.517012987,32.13793103,0.027777778,0.5
DGKD,17.28421579,558.4482759,2.194444444,0.282051282
TOP2B,406.7432567,2805.103448,743.625,274.2700321
TM9SF3,178.958042,235.4482759,238.2986111,403.8108974
NFKB2,3.311688312,98.37931034,4.680555556,169.0320513
UBE2T,0.025974026,0.206896552,0.027777778,0.177083334
DNAJC10,469.496004,965.4827586,0.861111111,539.161859
GTF3C1,19.85014985,0.103448276,135.6041667,211.9439102
IL4R,131.9235764,259.7931034,137.7916667,160.9751603
USP33,56.58991008,735.5862069,146.1597222,0.871794872
EXOSC5,49.78521478,0.103448276,0.020833333,0.020833334
DYNC1I2,71.97765737,207.862069,322.89,110.5720272
APBB1IP,1402.301199,1847.724138,8.70138889,949.6169872
FAM76B,533.6493507,706.9310345,0.208333333,233.4775641
POLD3,18.9935065,26.48275862,1.972222222,0.246794872
CAPZB,546.6133868,1153.344828,874.125,2459.592949
GPR137B,0.032467533,0.137931034,310.9861111,84.22596154
JADE1,30.01048951,97.62068966,0.255416667,114.7748397
UBE2A,276.6036214,1117.344828,388.7361111,750.8442146
FGFR1,0.012987013,0.103448276,2.895833333,0.010416667
CST7,4.21928072,13,499.4652778,6.128205127
PIAS2,41.81218781,1022.655172,21.46527778,95.7403846
ARAF,3.844155844,45.27586207,0.4375,0.486378205
MCCC1,60.3051948,0.172413793,355.6458333,0.052083334
LAMP3,0.006493507,0.034482759,1103.965278,31.90625
ACER3,102.4335664,0.137931034,0.083333333,0.208333334
UBE2K,123.7492508,298.7931034,642.875,145.8621795
PIK3C3,50.43306695,34.86206897,0.020833333,27.74679487
N4BP2,134.8506494,80.55172414,497.75,0.566506411
TIGAR,236.2002997,282.0344828,351.826389,44.67708334
TULP3,183.0064935,129.2068966,0.569444444,0.457532051
SYNJ2,19.65434565,5499.103448,0.020833333,1.017628205
PPP2R5C,2802.454546,1498.84931,1174.618056,2265.325938
PMS2P1,26.95859141,280.0951724,0.020833333,28.6738782
GNB1,145.8801199,469.4482759,113.3958333,361.0785257
MLLT10,72.26873126,0.620689655,72.97916667,51.65304489
P2RY10,367.7832168,62.68965517,0.395833333,304.9863782
ITM2A,486.2662338,145.6896552,829.625,365.2596154
NRDC,159.00999,244.5862069,276.6041667,179.335617
VDAC3,250.1918082,63.24137931,730.4375,1678.232372
PCM1,2347.747753,2444.586207,466.75,541.1258011
TNRC6C,31.77222777,75,0.027777778,409.6802885
CBFA2T2,48.41458542,303.7241379,1500.631944,626.8477565
ITCH,239.9275725,70.37931034,833.4166667,175.3413462
TP53INP2,35.53246753,0.137931034,542.9513889,0.837339744
SDF4,6.408091907,0.689655172,0.090277778,0.385416667
TOLLIP,98.93256744,5.75862069,0.020833333,64.96554489
UBE2D4,0.433566434,204.6551724,0.055555556,597.6145835
CDH17,0.025974026,0.206896552,0.020833333,0.052083334
THOC1,13.83066933,69.37931034,3.270833333,1.609775641
FKBP7,0.006493507,0.24137931,0.027777778,2.642628205
XRCC5,1895.593407,1364.862069,760.8958333,2914.58093
LXN,0.3996004,0.034482759,0.118055556,329.5032051
SP140,290.8151798,428.6551724,2.090277778,243.5395192
MKNK1,3.523976024,33.44827586,1.548611111,347.3373398
SAR1A,10257.31369,2112.551724,2261.944444,5380.305289
CDC14A,19.74475524,0.103448276,0.027777778,0.842147436
SENP1,20.64298702,654.8593103,5.479166667,0.0625
FDFT1,1562.673327,2,771.2361111,100.3469551
PAFAH1B3,5.815034968,0.103448276,0.076388889,8
OPHN1,0.136363637,0.379310345,18.82638889,0.661057693
KIF22,0.4995005,162.6896552,95.04166667,0.26375
CARMIL1,1167.36014,0.137931034,2.652777778,1557.991186
PGM1,5.961538462,0.034482759,488.6180556,0.358173077
DDX1,7.824675325,267.7931034,965.2916667,877.0825322
DNM2,13.54445555,1.110689655,84.63277777,113.6778846
EPB41L2,261.9345654,26.20689655,494.798611,32.91025641
STX7,188.6018981,1,955.326389,204.0969551
RABL2B,5.620064935,0.620689655,0.166666667,2.59599359
RFX3,67.21378624,98.13793103,4.715277778,53.18429489
RIF1,1958.711289,444.0689655,703,1430.949519
RAB21,336.5311588,1335.344828,1190.152778,1735.526971
SMARCA2,159.8236763,985.2851724,710.5022917,1148.655273
SESN1,6.717852146,334.1034483,1125,0.170673077
PUM3,263.9755245,131.0344828,206.2291667,534.0440703
CNOT4,50.80819182,1039.310345,698.0694444,465.7940705
PSEN1,37.88311689,1597.655172,293.7916667,160.8125
CPOX,0.077422578,0.275862069,272.8819444,0.104166667
CLDND1,3689.038961,546.6896552,1404.819444,465.6947115
HSP90AA1,2002.212478,7329.13069,9824.008125,7512.187491
DLGAP4,14.51707792,707.7931034,251.5330556,154.0317147
NDC80,14.24025974,31.03448276,5.756944444,0.072916667
RSBN1,552.2967033,527.137931,2.25,1409.407852
MAGI3,0.006493507,0.034482759,194.6597222,0.03125
CXCL2,0.525974026,0.413793103,717.773611,467.6041667
TCF7,107.7092907,465.8275862,2.916666667,167.3974359
OSTM1,75.40209789,0.379310345,264.0902778,1.434294872
PCNP,12819.72725,2567.586207,4378.451389,1590.272108
ARG2,4.738766234,0.034482759,0.149166667,0.078229167
MEF2C,1728.22028,2069.586207,138.0416667,2259.166667
PTPRC,9468.661837,1941.172414,3290.444444,6324.933492
UBA5,21.94805195,0.620689655,0.381944444,950.6354167
STK17B,11050.65896,2497.724138,2591.652778,4935.642628
ZNF506,937.3416582,4.24137931,0.048611111,38.33092949
JMJD4,0.096403597,80.65517241,0.055555556,2.448669872
DUSP12,29.77972028,0.344827586,0.361111111,1201.022436
AACS,10.81168831,369.2068966,0.381944444,83.46875
HSPB11,88.27172828,0.965517241,495.1875,1036.745994
PHLPP1,0.01948052,0.448275862,1.041666667,81.4503205
WDR70,89.51798202,22.44827586,29.13194444,114.9046474
FYB1,124.1393606,99.86206897,17.14583333,6.094551281
BZW1,1726.173032,6884.206897,808.6265277,1387.99359
ME2,86.43506495,48.17241379,611.4236111,427.4560417
C5orf22,59.7077922,24.10344828,239.2916667,175.3822115
CCNT2,392.9270729,126.9310345,113.9097222,222.2222997
COBLL1,348.1828172,1.931034483,220.4930556,856.9094552
TRAF5,76.69430569,684.0344828,664.6736111,24.24839743
MRPL22,280.0444555,574.137931,1914.951389,872.2572116
GEMIN5,0.083416584,0.275862069,0.027777778,41.7363782
NFE2L1,75.62587412,12.93103448,18.19444444,288.5464743
GSK3B,18.96103896,0.482758621,320.4791667,84.13221154
ERC1,149.7037962,0.206896552,79.86805556,0.114583334
XPO1,167.5496054,2472.564828,397.9444444,181.6905288
RNF13,60.92107893,70.72413793,0.104166667,131.8405449
PALB2,198.2142857,0.172413793,0.083333333,0.361378205
DOP1A,68.79385612,162.5172414,0.0625,0.069711539
LYRM2,227.4745255,341.3448276,1.013888889,260.7331731
KAT6A,174.1233766,140.2068966,379.4791667,905.403846
TUT7,539.1143857,1061.172414,1393.541667,557.0112178
TNPO1,22.10689311,9.206896552,621.9375,108.6770834
P2RX5,127.2082917,98.31034483,231.1180556,12.35867788
ITGAE,80.47952048,340.3103448,1440.902778,100.5408654
DIS3,16.48001998,954.2413793,2.020833333,1.402572116
PIBF1,177.977023,588.8275862,5.722222223,0.104166667
TDRD3,1.64935065,0.965517241,358.3333333,0.403846154
PDS5B,257.982018,32.31034483,133.4166667,2686.637821
OXCT1,98.73476522,570.3855172,416.9375,42.25721154
CYLD,477.5599401,4500.655172,75.4513889,1455.883013
ZNF671,0.044955045,0.034482759,1.416666667,0.010416667
ZNF586,2.396103896,199.5172414,2.680555556,89.20833335
ZNF264,49.98051948,26.62068966,36.16666667,17.85897436
RPS5,1973.468856,2949.329655,2882.400764,3567.714968
FAT1,0.038461539,0.068965517,0.041666667,0.010416667
YTHDC1,643.3026972,773.3448276,491.6875,1288.942308
CHMP2B,3152.333667,1611.068966,3642.326389,1086.306891
SMAP2,432.8501498,323.8275862,949.4375,1025.104167
PPIE,118.5069481,147.5517241,0.361111111,656.8027644
ZMPSTE24,139.7597403,1.793103448,394.2222222,396.5384615
