"","ensembl_gene_id","X","C473","C481","LC03","RC02","RC03","LC01","R03","R02","hgnc_symbol"
"1701","ENSG00000179344","ENSG00000179344.16",5687,5191.602083,4705.241538,2023.93875,411.5984615,1854.073793,1570.481667,2052.77039,"HLA-DQB1"
"1702","ENSG00000179632","ENSG00000179632.9",1,126.7291667,0.461538462,0.0625,0.307692308,68.55172414,330.4166667,66.05194805,"MAF1"
"1703","ENSG00000179818","ENSG00000179818.13",3,747.86875,78.88846154,1223.4425,7938.538462,880.5475862,7.674166667,695.8377922,"PCBP1-AS1"
"1704","ENSG00000179912","ENSG00000179912.20",2,680.8958333,1157.153846,2579.4375,3,843.137931,86.08333333,652.1414286,"R3HDM2"
"1705","ENSG00000179933","ENSG00000179933.5",3,261.0208333,772.7692308,0.0625,1.230769231,688.3241379,0.333333333,17.16506494,"C14orf119"
"1706","ENSG00000180096","ENSG00000180096.11",2,61.77083333,0.076923077,0.125,0.461538462,0.517241379,0.166666667,70.93506494,"SEPTIN1"
"1707","ENSG00000180228","ENSG00000180228.12",3,435.8125,0.692307692,197.5625,12.53846154,3.896551724,0.416666667,959.4415584,"PRKRA"
"1708","ENSG00000180233","ENSG00000180233.10",1,211.4872917,0.153846154,11.5625,0.076923077,1242.514483,218.25,0.038961039,"ZNRF2"
"1709","ENSG00000180353","ENSG00000180353.10",1,2158.4375,1750.384615,1221.0625,1.538461538,1349.793103,95.58333333,1385.623377,"HCLS1"
"1710","ENSG00000180376","ENSG00000180376.16",1,287.5,596.1538462,0.125,0.230769231,0.275862069,0.166666667,66.31168831,"CCDC66"
"1711","ENSG00000180398","ENSG00000180398.11",1,471.0583333,474.8461538,364,1.769230769,0.75862069,4.833333333,239.4775325,"MCFD2"
"1712","ENSG00000180628","ENSG00000180628.14",1,1303.979167,170.6153846,0.375,1.461538462,1815.896552,167.4166667,185.3376623,"PCGF5"
"1713","ENSG00000180776","ENSG00000180776.15",2,633.75,577.9230769,0.0625,0.076923077,138.3448276,1.416666667,92.09090909,"ZDHHC20"
"1714","ENSG00000180879","ENSG00000180879.13",2,1046.729792,1098.846154,477.4375,11.15384615,584.0024138,1461.166667,963.2481818,"SSR4"
"1715","ENSG00000181038","ENSG00000181038.13",3,97.79166667,0.076923077,0.17,0.307692308,49.24137931,0.5,241.987013,"METTL23"
"1716","ENSG00000181061","ENSG00000181061.13",2277,1586.792292,1908,2040.05625,2.645384615,649.7972414,1725.194167,724.0831169,"HIGD1A"
"1717","ENSG00000181163","ENSG00000181163.13",8127.04,8908.4675,8522.039231,5104.985,2508.300769,8675.579655,5203.623333,4185.201039,"NPM1"
"1718","ENSG00000181467","ENSG00000181467.4",1,1490.5,7300.076923,2330.5625,2211.384615,591.4827586,6778.916667,806.1428571,"RAP2B"
"1719","ENSG00000181555","ENSG00000181555.20",1,292.375,1543.076923,1.25,0.076923077,972.5517241,2245,358.8051948,"SETD2"
"1720","ENSG00000181804","ENSG00000181804.14",2,0.291666667,5.076923077,62.6875,0.076923077,0.034482759,824.3333333,0.194805195,"SLC9A9"
"1721","ENSG00000181847","ENSG00000181847.11",4,7.75,0.076923077,0.25,0.538461538,10.5862069,4.666666667,129.038961,"TIGIT"
"1722","ENSG00000182117","ENSG00000182117.5",2759,2655.1875,1665.846154,3830.4375,5073.846154,3008.275862,286.4166667,1388.818182,"NOP10"
"1723","ENSG00000182149","ENSG00000182149.20",4,505.69875,834.6153846,101.375,10.53846154,2259.827586,304.3333333,1371.077922,"IST1"
"1724","ENSG00000182162","ENSG00000182162.10",1,140.3333333,52.65384615,757.375,1.346153846,0.189655172,0.708333333,81.37584416,"P2RY8"
"1725","ENSG00000182220","ENSG00000182220.14",1,738.0416667,802.4615385,445.8125,0.846153846,3.75862069,0.166666667,455.2597403,"ATP6AP2"
"1726","ENSG00000182473","ENSG00000182473.21",1,0.122083333,0.076923077,47.5,0.223076923,100.5862069,0.166666667,156.3246753,"EXOC7"
"1727","ENSG00000182568","ENSG00000182568.16",15,168.9166667,12.76923077,2345.1875,3221,45.51724138,3.083333333,1516.831169,"SATB1"
"1728","ENSG00000182628","ENSG00000182628.12",1,350.8958333,5.769230769,52.8125,0.615384615,235,0.583333333,49.55844156,"SKA2"
"1729","ENSG00000182670","ENSG00000182670.13",3,1421.282917,36.61538462,110.1875,149.0769231,1553.342069,323.0475,1576.843506,"TTC3"
"1730","ENSG00000182718","ENSG00000182718.16",6,9980.717917,0.615384615,3140.67,11.69230769,1022.374828,2606.705,1535.76039,"ANXA2"
"1731","ENSG00000182774","ENSG00000182774.10",3,2051.958542,6737.000769,2794.52875,2233.538462,2456.898966,3451.583333,2703.883117,"RPS17"
"1732","ENSG00000182899","ENSG00000182899.14",15499,2522.1875,1700.692308,1771.3125,2913.692308,3995,912.8333333,3590.337662,"RPL35A"
"1733","ENSG00000182934","ENSG00000182934.11",3,111.5625,1.076923077,0.875,49.61538462,37.27586207,426.75,307.2727273,"SRPRA"
"1734","ENSG00000182957","ENSG00000182957.15",2,65.39583333,0.307692308,0.75,0.461538462,353.9655172,0.416666667,26.88311688,"SPATA13"
"1735","ENSG00000183022","ENSG00000183022.5",1,0.742083333,0.230769231,0.135,0.076923077,0.559655172,0.333333333,0.463116883,"TPM3P8"
"1736","ENSG00000183054","ENSG00000183054.11",0.43,55.17625,0.526153846,21.815,90.36615385,27.64655172,848.1708333,464.2532468,"RGPD6"
"1737","ENSG00000183172","ENSG00000183172.8",1,192.0416667,1903.615385,0.875,0.153846154,1.689655172,0.166666667,805.8311688,"SMDT1"
"1738","ENSG00000183207","ENSG00000183207.13",803,53.8125,0.076923077,112.875,0.076923077,0.551724138,0.083333333,151.6233766,"RUVBL2"
"1739","ENSG00000183283","ENSG00000183283.15",1488,5828.854167,4924.846154,2634.125,30.69230769,2426.62069,3661.416667,4642.454545,"DAZAP2"
"1740","ENSG00000183291","ENSG00000183291.15",3,1048.458333,10.30769231,843.25,95,1119.37931,6.416666667,1043.87013,"SELENOF"
"1741","ENSG00000183354","ENSG00000183354.11",5,16.22916667,0.846153846,14.375,0.076923077,53.68965517,0.5,100.9090909,"KIAA2026"
"1742","ENSG00000183508","ENSG00000183508.4",1,869.5208333,466.4615385,1355.625,16056.46154,1059.344828,791.6666667,1301.883117,"TENT5C"
"1743","ENSG00000183520","ENSG00000183520.11",1,441.4375,0.384615385,2.625,1827.923077,263.5172414,3.75,125.025974,"UTP11"
"1744","ENSG00000183648","ENSG00000183648.9",1,75.95833333,0.461538462,357.1875,1.166923077,50.86206897,571.6666667,416.8311688,"NDUFB1"
"1745","ENSG00000183696","ENSG00000183696.13",1,302.3333333,16.30769231,0.0625,0.538461538,1.275862069,1.666666667,98.87012987,"UPP1"
"1746","ENSG00000183726","ENSG00000183726.10",6245,1065.145833,1409,785.3125,762.6923077,2567.016552,6.083333333,1075.098831,"TMEM50A"
"1747","ENSG00000183864","ENSG00000183864.4",1,383.26875,69.30769231,11.415,534.61,1528.533103,23.82916667,662.6290909,"TOB2"
"1748","ENSG00000183918","ENSG00000183918.15",2,6.458333333,19.07692308,1.25,0.846153846,13.79310345,200.4166667,15.31168831,"SH2D1A"
"1749","ENSG00000183955","ENSG00000183955.12",1,316.5,0.076923077,182.5625,88.69230769,200.9310345,586.4166667,151.9193506,"KMT5A"
"1750","ENSG00000184007","ENSG00000184007.18",2154,2600.625,73.84615385,5871.028125,75.92307692,2738.137931,1294,1890.168831,"PTP4A2"
"1751","ENSG00000184009","ENSG00000184009.9",5,6394.72875,10580.07692,11225.59438,8010.615385,9129.00069,17581.74833,2987.751558,"ACTG1"
"1752","ENSG00000184076","ENSG00000184076.13",2,971.9375,593.2307692,1083,9251.615385,2195.344828,3346.833333,643.5584416,"UQCR10"
"1753","ENSG00000184110","ENSG00000184110.14",1369.98,612.9933333,53.17384615,1.1875,1,423.892069,2,266.04,"EIF3C"
"1754","ENSG00000184182","ENSG00000184182.18",1,241.7708333,0.461538462,154.375,1,413.4482759,1.916666667,170.9480519,"UBE2F"
"1755","ENSG00000184203","ENSG00000184203.7",1,569.2122917,2558.12,96.1325,172.6923077,1217.48,3059.4925,1090.251039,"PPP1R2"
"1756","ENSG00000184205","ENSG00000184205.14",2,292.1458333,0.538461538,0.5,0.076923077,733.9655172,580.0833333,483.5584416,"TSPYL2"
"1757","ENSG00000184588","ENSG00000184588.17",1,704.1458333,258.5384615,2620.5625,1114.692308,2420.931034,27.75,2250.038961,"PDE4B"
"1758","ENSG00000184787","ENSG00000184787.18",1,986.3958333,2.307692308,911.1875,8.615384615,112.8275862,0.333333333,129.987013,"UBE2G2"
"1759","ENSG00000184840","ENSG00000184840.11",6761,574.5208333,45.30769231,0.5625,0.461538462,198.7586207,3.333333333,163.5194805,"TMED9"
"1760","ENSG00000184922","ENSG00000184922.13",1,73.4375,639.9230769,17.1875,0.230769231,4.482758621,0.166666667,64.28571429,"FMNL1"
"1761","ENSG00000185043","ENSG00000185043.10",2,1244.833333,2907.841538,49.75,5.384615385,843.5858621,4047.5,2128.478961,"CIB1"
"1762","ENSG00000185088","ENSG00000185088.13",2,643.2708333,1115.692308,702.875,1.307692308,1154,1683.583333,244.3116883,"RPS27L"
"1763","ENSG00000185201","ENSG00000185201.16",6513.54,435.2045833,1052.692308,638.78875,10509.36769,1365.194828,769.0383333,1325.373247,"IFITM2"
"1764","ENSG00000185304","ENSG00000185304.14",0.43,0.187708333,0.076923077,5.725,0.066153846,8.556206897,23.67583333,36.20909091,"RGPD2"
"1765","ENSG00000185404","ENSG00000185404.16",1,220.4241667,817.1538462,14.75,0.307692308,306.9903448,0.583333333,343.5814286,"SP140L"
"1766","ENSG00000185627","ENSG00000185627.17",6,900.375,0.076923077,47.375,19.46153846,444.2068966,0.333333333,621.1298701,"PSMD13"
"1767","ENSG00000185641","ENSG00000185641.6",84.71,59.09291667,35.25923077,42.895625,82.98692308,51.46827586,99.9075,42.53428571,""
"1768","ENSG00000185650","ENSG00000185650.9",14421,6316.75,3668.153846,9587.25,1871.384615,6954.689655,1346.333333,3076.636364,"ZFP36L1"
"1769","ENSG00000185651","ENSG00000185651.14",2,1874.208125,3070.601538,1244.95125,1.692307692,4040.445862,16.5,1260.54039,"UBE2L3"
"1770","ENSG00000185728","ENSG00000185728.16",2,4.604166667,20.76923077,136.25,0.769230769,1321.137931,0.5,352.7012987,"YTHDF3"
"1771","ENSG00000185753","ENSG00000185753.12",1,0.395833333,0.307692308,1.1875,0.461538462,1.793103448,0.75,73.84415584,"CXorf38"
"1772","ENSG00000185787","ENSG00000185787.14",5,3969.608542,2672.217692,1861.864375,356.7053846,2746.082759,2876.220833,2307.926883,"MORF4L1"
"1773","ENSG00000185825","ENSG00000185825.15",7256,414.6666667,1052.538462,1844.75,1.461538462,243.137931,1725.083333,666.0779221,"BCAP31"
"1774","ENSG00000185864","ENSG00000185864.16",3.53,106.0639583,70.60769231,582.2475,305.3376923,348.4624138,841.805,152.0698701,"NPIPB4"
"1775","ENSG00000185885","ENSG00000185885.15",4.58,1028.960833,1588.823077,3180.39625,889.1261538,845.1962069,15.2775,1255.099091,"IFITM1"
"1776","ENSG00000185947","ENSG00000185947.14",4,250.1875,1072.923077,976.3125,65.84615385,121.9655172,1242.75,739.2987013,"ZNF267"
"1777","ENSG00000186010","ENSG00000186010.18",2,1258.625,1661.384615,1750.875,44.15384615,1120.068966,1807.916667,827.1263636,"NDUFA13"
"1778","ENSG00000186283","ENSG00000186283.13",345,59.91666667,0.076923077,118.25,0.153846154,107.0344828,0.083333333,194.3116883,"TOR3A"
"1779","ENSG00000186352","ENSG00000186352.8",1,1.25,0.307692308,222.04125,0.230769231,428.3665517,0.666666667,631.3397403,"ANKRD37"
"1780","ENSG00000186468","ENSG00000186468.12",11234.89,3676.003125,5016.864615,2984.77375,3814.178462,4851.420345,2272.045833,4067.462727,"RPS23"
"1781","ENSG00000186469","ENSG00000186469.8",495,1546.241042,382.8553846,2532.4375,6.307692308,494.802069,1258.08,831.5615584,"GNG2"
"1782","ENSG00000186470","ENSG00000186470.13",7763.07,558.9983333,1001.833077,459.875,2842.692308,30.79206897,0.5,115.3496104,"BTN3A2"
"1783","ENSG00000186480","ENSG00000186480.12",2,959.7291667,0.307692308,34.3125,37.76923077,1075.517241,2.583333333,958.4285714,"INSIG1"
"1784","ENSG00000186834","ENSG00000186834.3",2,40.66729167,620.1038462,1.25,99.07692308,1396.475172,0.166666667,42.37857143,"HEXIM1"
"1785","ENSG00000187109","ENSG00000187109.13",296,4566.4375,3172.615385,1882.0625,6550.615385,3083.689655,448.5,2944.974026,"NAP1L1"
"1786","ENSG00000187239","ENSG00000187239.16",5,2142.041667,1519.538462,1436.0625,44.15384615,1629.827586,3900.75,501.5714286,"FNBP1"
"1787","ENSG00000187446","ENSG00000187446.11",7,2804.8125,10241.76923,3931.74625,15.53846154,1074.448276,4825.833333,1033.207792,"CHP1"
"1788","ENSG00000187514","ENSG00000187514.16",15328.04,23389.5925,9372.782308,15491.45875,5256.543077,26564.89345,12208.74,36504.66961,"PTMA"
"1789","ENSG00000187534","ENSG00000187534.6",127.47,39.31166667,59.56230769,36.31875,306.5846154,28.88344828,184.4033333,10.84974026,"PRR13P5"
"1790","ENSG00000187555","ENSG00000187555.14",1,426.6875,1068.307692,1835.375,1.615384615,1186.931034,407.6666667,458.4675325,"USP7"
"1791","ENSG00000187608","ENSG00000187608.8",6,492.25,1.230769231,1505.375,1.230769231,1392,973.5833333,539.038961,"ISG15"
"1792","ENSG00000187653","ENSG00000187653.11",5.45,1.665625,0.519230769,2.49875,3.254615385,2.708965517,3.323333333,3.718831169,"TMSB4XP8"
"1793","ENSG00000187735","ENSG00000187735.13",5,1395.239583,1603.256923,853.1675,3287.243077,1426.385172,235.9166667,1332.391688,"TCEA1"
"1794","ENSG00000187837","ENSG00000187837.3",1,0.4375,94.38461538,0.1875,40.15384615,77.4137931,0.333333333,288.4155844,"H1-2"
"1795","ENSG00000188042","ENSG00000188042.7",2,6.25,1.461538462,563.125,26.69230769,90.03448276,894,362.0909091,"ARL4C"
"1796","ENSG00000188243","ENSG00000188243.12",2544,591.5833333,481.6923077,592.75,929,1476.827586,281.25,1979.883117,"COMMD6"
"1797","ENSG00000188313","ENSG00000188313.12",4,141.0208333,29,856.25,13.23076923,47.68965517,218.1666667,245.7922078,"PLSCR1"
"1798","ENSG00000188342","ENSG00000188342.11",1209,202.9166667,1072.461538,275.625,0.384615385,9.586206897,0.333333333,142.7142857,"GTF2F2"
"1799","ENSG00000188612","ENSG00000188612.11",5100.5,3157.488958,3666.570769,1688.215625,41822.70077,2706.351379,531.1666667,2778.528701,"SUMO2"
"1800","ENSG00000188735","ENSG00000188735.12",1,398.0683333,504.0469231,503.030625,715.9661538,570.7006897,317.7433333,182.1477922,"TMEM120B"
"1801","ENSG00000188765","ENSG00000188765.7",2,0.929583333,1.580769231,0.893125,1.443846154,1.83862069,1.8525,1.807402597,"TMSB4XP2"
"1802","ENSG00000188820","ENSG00000188820.12",107,55.25,798.5384615,0.25,0.846153846,583.7931034,0.583333333,502.2207792,"CALHM6"
"1803","ENSG00000188846","ENSG00000188846.13",4004.52,2910.105417,567.0646154,3481.439375,18397.99846,6706.01069,1069.775,2644.988312,"RPL14"
"1804","ENSG00000188994","ENSG00000188994.12",2,1429,1974.076923,446.8125,5.769230769,1138.896552,2269.25,931.4025974,"ZNF292"
"1805","ENSG00000189043","ENSG00000189043.9",7,1154.541667,1570.769231,1760.1875,965.3076923,4665.965517,1582.25,1944.623377,"NDUFA4"
"1806","ENSG00000189067","ENSG00000189067.12",8,3399.416667,47.61538462,1245.1875,2.230769231,2791.689655,1862.166667,2391.61039,"LITAF"
"1807","ENSG00000189091","ENSG00000189091.12",156,463.6041667,458,809.0625,0.153846154,324.2413793,943.1666667,59.83116883,"SF3B3"
"1808","ENSG00000189159","ENSG00000189159.15",1,578.1458333,31,1268.6875,82.84615385,414,248.8333333,348.8701299,"JPT1"
"1809","ENSG00000189180","ENSG00000189180.15",1,348.5829167,0.307692308,0.3125,81.15384615,572.1731034,752.4166667,199.5394805,"ZNF33A"
"1810","ENSG00000189241","ENSG00000189241.6",2,970.0208333,2892.153846,109.9375,864.7692308,1023.62069,6502.575,1034.987013,"TSPYL1"
"1811","ENSG00000189403","ENSG00000189403.14",20.58,8333.026042,6949.101538,3571.330625,74.52230769,7728.62069,5243.1675,9726.334026,"HMGB1"
"1812","ENSG00000196072","ENSG00000196072.11",4542,1812.645833,2521.230769,4.25,0.461538462,467.9655172,377.3333333,1677.974026,"BLOC1S2"
"1813","ENSG00000196126","ENSG00000196126.11",18361.5,6237.081042,7207.060769,6861.89,2519.782308,6032.69,12003.53333,8732.182078,"HLA-DRB1"
"1814","ENSG00000196154","ENSG00000196154.11",7,78.125,12.61538462,954.0625,2.384615385,112.1034483,306.0833333,726.6753247,"S100A4"
"1815","ENSG00000196199","ENSG00000196199.13",3,1118.3725,936.6923077,42.25,1825.994615,462.0431034,993.1666667,614.6881818,"MPHOSPH8"
"1816","ENSG00000196205","ENSG00000196205.8",2222.2,818.0285417,608.6984615,557.18,652.4630769,868.6234483,375.6608333,697.4101299,"EEF1A1P5"
"1817","ENSG00000196230","ENSG00000196230.12",2247,470.4441667,559.2307692,25.4375,23,809.4137931,2738.245,504.0294805,"TUBB"
"1818","ENSG00000196262","ENSG00000196262.13",9000.79,3667.405417,7265.382308,1353.17875,15120.06,5444.228276,2742.36,1760.000649,"PPIA"
"1819","ENSG00000196329","ENSG00000196329.11",1,3.583333333,0.076923077,0.375,0.153846154,0.206896552,981.5833333,6.497662338,"GIMAP5"
"1820","ENSG00000196352","ENSG00000196352.14",1,2523.895833,5326.076923,2697.375,4676.923077,3404.172414,4950.666667,7765.480519,"CD55"
"1821","ENSG00000196396","ENSG00000196396.9",3192.99,1056.729167,146.9230769,459.3125,7.615384615,1147.655172,1458.833333,1243.895714,"PTPN1"
"1822","ENSG00000196405","ENSG00000196405.12",3,7.1875,567.4615385,26.6875,0.230769231,501.6268966,1.666666667,179.8462338,"EVL"
"1823","ENSG00000196419","ENSG00000196419.12",5,3620.416875,2478.230769,1334.625,3.076923077,1559.62069,903.1666667,2627.991688,"XRCC6"
"1824","ENSG00000196504","ENSG00000196504.15",2,2131.229167,1628.461538,173,3106.384615,792.9310345,1663.083333,1211.584416,"PRPF40A"
"1825","ENSG00000196531","ENSG00000196531.10",5143,5090.770833,1053.538462,2557.4375,3217.538462,4130.517241,2043.5,3586.117403,"NACA"
"1826","ENSG00000196591","ENSG00000196591.11",1,697.125,0.461538462,0.375,0.384615385,70.86206897,172.5,333.5064935,"HDAC2"
"1827","ENSG00000196655","ENSG00000196655.11",2,226.0110417,1133.461538,1280.25,1464.538462,304.0344828,0.416666667,274.0519481,"TRAPPC4"
"1828","ENSG00000196656","ENSG00000196656.7",430.95,132.6097917,58.19615385,58.715625,287.6107692,144.412069,147.8108333,123.6509091,""
"1829","ENSG00000196683","ENSG00000196683.10",1390,586.9166667,67.38461538,183.6875,7,657.0344828,331.4166667,795.6883117,"TOMM7"
"1830","ENSG00000196712","ENSG00000196712.17",1,123.4791667,0.076923077,555.8125,0.153846154,188.1034483,0.083333333,158.5714286,"NF1"
"1831","ENSG00000196735","ENSG00000196735.11",5051.23,2169.9625,2837.406154,5447.568125,86.89615385,1114.997586,3480.5,907.0515584,"HLA-DQA1"
"1832","ENSG00000196776","ENSG00000196776.14",3837,4628.395833,10271.92308,1269,88.38461538,2846.103448,1154.25,2938.064935,"CD47"
"1833","ENSG00000196792","ENSG00000196792.11",3,804.7495833,2085.596923,46.14375,4918.574615,2520.147931,1625.715,846.3774026,"STRN3"
"1834","ENSG00000196821","ENSG00000196821.9",3,296.1377083,599.7692308,0.5625,24.61538462,307.1851724,314.6666667,329.5466234,"ILRUN"
"1835","ENSG00000196843","ENSG00000196843.15",4,174.375,0.538461538,30.625,0.230769231,22.34482759,20.5,164.4025974,"ARID5A"
"1836","ENSG00000196924","ENSG00000196924.14",1,512.2083333,175.5384615,43.4375,0.230769231,31.51724138,727.75,86.46753247,"FLNA"
"1837","ENSG00000196950","ENSG00000196950.13",1,196.2916667,5.769230769,6.5625,0.153846154,2.724137931,898,576.7922078,"SLC39A10"
"1838","ENSG00000196954","ENSG00000196954.13",2876,299.7916667,1614.461538,632.375,1.153846154,351.8965517,586,574.7142857,"CASP4"
"1839","ENSG00000197006","ENSG00000197006.13",2,81.72916667,0.769230769,449.375,0.153846154,1.448275862,2.333333333,366.012987,"METTL9"
"1840","ENSG00000197045","ENSG00000197045.12",1,287.5416667,19.76923077,90.75,3,1137.413793,2137.083333,470.5454545,"GMFB"
"1841","ENSG00000197061","ENSG00000197061.4",10793,3520.5,9510.153846,899.75,3485.769231,4526.931034,1516.916667,4284.727273,"H4C3"
"1842","ENSG00000197102","ENSG00000197102.10",7564,315.7708333,0.307692308,417.375,0.692307692,839.2758621,548.9166667,388.2077922,"DYNC1H1"
"1843","ENSG00000197111","ENSG00000197111.15",1826,2008.742292,5290.461538,2292.055,3944.262308,3848.574138,3205.804167,2123.79013,"PCBP2"
"1844","ENSG00000197157","ENSG00000197157.10",1,143.8125,338.8461538,193,0.076923077,481.5172414,0.416666667,111.6363636,"SND1"
"1845","ENSG00000197217","ENSG00000197217.12",1,786.3539583,88.38461538,40,0.230769231,454.2758621,629,678.0779221,"ENTPD4"
"1846","ENSG00000197249","ENSG00000197249.13",3,0.229166667,0.307692308,0.25,12.46153846,0.103448276,1.666666667,0.090909091,"SERPINA1"
"1847","ENSG00000197279","ENSG00000197279.3",1,1834.75,985,2.5625,295.8461538,471.8965517,0.083333333,1401.727792,"ZNF165"
"1848","ENSG00000197329","ENSG00000197329.11",45,921.6041667,1.923076923,230.875,17054.76923,2295.137931,827.5,562.4025974,"PELI1"
"1849","ENSG00000197343","ENSG00000197343.10",1,605.5,0.461538462,274.5,0.076923077,55.03448276,0.75,232.3261039,"ZNF655"
"1850","ENSG00000197448","ENSG00000197448.13",1,958.0416667,2651.615385,1185.3125,9.461538462,764.2758621,1750.916667,903.0519481,"GSTK1"
"1851","ENSG00000197555","ENSG00000197555.9",305,1676.9375,0.230769231,431.875,52.84615385,677.3103448,0.416666667,57.68831169,"SIPA1L1"
"1852","ENSG00000197579","ENSG00000197579.7",1,945.375,1.461538462,25.625,189.4615385,305.7931034,2743.333333,648.5454545,"TOPORS"
"1853","ENSG00000197620","ENSG00000197620.10",1,203.1410417,250.3076923,49.625,4139.324615,1.674827586,3.3625,221.2145455,"CXorf40A"
"1854","ENSG00000197728","ENSG00000197728.9",7205.44,2273.924167,1427.726154,1469.675625,5354.863846,2555.176552,3217.821667,2292.164286,"RPS26"
"1855","ENSG00000197744","ENSG00000197744.5",0.84,43.06979167,33.14307692,12.5675,0.076923077,23.88137931,30.17,30.13155844,"PTMAP2"
"1856","ENSG00000197746","ENSG00000197746.13",217,819.625,55.69230769,1.0625,2.769230769,687.9310345,12.16666667,773.2207792,"PSAP"
"1857","ENSG00000197747","ENSG00000197747.8",7,2196.541667,2.461538462,1004.625,42.61538462,3556.068966,1.5,965.012987,"S100A10"
"1858","ENSG00000197756","ENSG00000197756.9",18572,2048.8125,6671.692308,1225.75,1398.615385,5341.517241,3409.583333,2475.987013,"RPL37A"
"1859","ENSG00000197872","ENSG00000197872.11",4483,4251.354167,5607.923077,1837.875,3103.461538,1584.655172,2610.583333,1241.87013,"FAM49A"
"1860","ENSG00000197956","ENSG00000197956.9",2758,1218.854167,1436.615385,1568.1875,311.6153846,510.5862069,2384.583333,861.7402597,"S100A6"
"1861","ENSG00000197958","ENSG00000197958.12",3,3414.096458,4067.538462,3230.520625,7517.436154,2757.995172,1169.083333,2334.616364,"RPL12"
"1862","ENSG00000197971","ENSG00000197971.14",5236,1314.666667,571.4615385,2.4375,8.615384615,626.6896552,743,628.8961039,"MBP"
"1863","ENSG00000198000","ENSG00000198000.11",1,489.7291667,71.76923077,27.375,0.230769231,1155.689655,4.333333333,9.012987013,"NOL8"
"1864","ENSG00000198034","ENSG00000198034.10",4176,4633.375208,2310.615385,4715.063125,1050.230769,6566.483793,8082.444167,5799.936364,"RPS4X"
"1865","ENSG00000198087","ENSG00000198087.7",1,515.7708333,0.230769231,1.4375,0.538461538,2056.896552,2455.666667,254.8051948,"CD2AP"
"1866","ENSG00000198168","ENSG00000198168.8",4,173.3958333,35.61538462,104.875,0.769230769,623.4137931,0.333333333,477.2207792,"SVIP"
"1867","ENSG00000198242","ENSG00000198242.13",13976.48,7579.342083,6334.983846,5737.0825,28673.07769,16161.19414,5170.4225,12326.62013,"RPL23A"
"1868","ENSG00000198258","ENSG00000198258.10",7251,1054.3125,1996.230769,926.5,66.38461538,1255.517241,2868,949.2077922,"UBL5"
"1869","ENSG00000198265","ENSG00000198265.11",1,454.875,9.076923077,117.1875,2,169.9655172,1024.333333,414.1298701,"HELZ"
"1870","ENSG00000198380","ENSG00000198380.12",630,181.625,1.230769231,990.8125,1.307692308,509.1034483,803.3333333,401.961039,"GFPT1"
"1871","ENSG00000198399","ENSG00000198399.14",1,1868.75,170.3846154,4210,57.69230769,1946.344828,1056.833333,1721.701299,"ITSN2"
"1872","ENSG00000198408","ENSG00000198408.13",359,312.5833333,73.53846154,0.5625,2.076923077,744.8275862,1278.083333,700.5064935,"OGA"
"1873","ENSG00000198492","ENSG00000198492.15",5,1797.846667,801.9592308,0.1875,10.76923077,1438.889655,0.833333333,916.4498701,"YTHDF2"
"1874","ENSG00000198502","ENSG00000198502.5",97.5,1089.527083,481.8061538,35.79625,160.9115385,1837.772759,4130.8,1648.245584,"HLA-DRB5"
"1875","ENSG00000198563","ENSG00000198563.13",147,210.125,17.84615385,138.5625,198.2307692,63.24137931,0.5,238.082987,"DDX39B"
"1876","ENSG00000198586","ENSG00000198586.13",1,4883.041667,3452.307692,1551.875,1699,1128.310345,4009.416667,1891.168831,"TLK1"
"1877","ENSG00000198618","ENSG00000198618.5",167.13,57.91895833,47.08461538,12.261875,592.5184615,74.93862069,26.93666667,27.57532468,"PPIAP22"
"1878","ENSG00000198625","ENSG00000198625.12",1,1787,3732.538462,1337.125,12684.53846,2219.517241,1574,1210.194805,"MDM4"
"1879","ENSG00000198668","ENSG00000198668.10",13429,5229.729167,5498.384615,4041.75,8211.923077,8978.62069,7101.25,8646.831169,"CALM1"
"1880","ENSG00000198695","ENSG00000198695.2",2406,2740.229167,4748.846154,2146.6875,345.9230769,1558.206897,3003.75,1432.636364,"MT-ND6"
"1881","ENSG00000198712","ENSG00000198712.1",22311.16,87868.45396,69399.75923,81229.2075,82352.81538,73868.86034,67948.60417,62905.01468,"MT-CO2"
"1882","ENSG00000198727","ENSG00000198727.2",113400,32898.47917,25469.07692,24091.9375,19484.23077,39041.65517,15124.5,54782.16883,"MT-CYB"
"1883","ENSG00000198743","ENSG00000198743.6",2,586.67625,1.384615385,577.6875,0.307692308,605.2531034,4.175,275.6128571,"SLC5A3"
"1884","ENSG00000198744","ENSG00000198744.5",5.71,3.616041667,0.646923077,0.548125,55.57538462,7.400689655,1.118333333,7.427142857,"MTCO3P12"
"1885","ENSG00000198755","ENSG00000198755.10",4429,4946.120417,6315.483077,2534.935625,19.69230769,9316.703448,4376.914167,3233.612078,"RPL10A"
"1886","ENSG00000198763","ENSG00000198763.3",36920.39,11060.77896,27202.46385,14893.17188,46796.57846,10753.50172,24064.07917,16396.00519,"MT-ND2"
"1887","ENSG00000198786","ENSG00000198786.2",8540,6962.208333,13389.23077,10310.375,3693.153846,11227.27586,13234.83333,15290.07792,"MT-ND5"
"1888","ENSG00000198791","ENSG00000198791.11",34,2463.593542,1924.313846,1.375,5.692307692,2145.111724,8.416666667,1737.859091,"CNOT7"
