,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABHD16A,221.6861511,-4.964182487,1.889911573,-2.626674474,0.008622378,0.176031228
EHD4,229.7232355,-4.380832201,1.66952262,-2.624002902,0.008690304,0.176129365
FARP2,513.3328067,3.21599272,1.22595877,2.623247045,0.008709609,0.176129365
BICD2,264.7384877,-5.168659709,1.972047602,-2.620960927,0.008768231,0.176129365
SNF8,141.1374509,-4.898716788,1.870006211,-2.619625945,0.008802626,0.176129365
UBA6-AS1,54.06752732,-7.70632534,2.941994098,-2.619422434,0.00880788,0.176129365
CBFA2T2,40.31217312,-8.820814458,3.367515654,-2.619383357,0.008808889,0.176129365
TTF2,57.91933414,-9.343598484,3.568275891,-2.618519075,0.008831235,0.176129365
RPL39L,72.90960436,-6.475913479,2.473544739,-2.618070082,0.008842864,0.176129365
NIBAN1,183.9919797,4.584052203,1.755085292,2.611868621,0.009004885,0.178441448
SLC25A45,234.4391808,-4.878008306,1.867867388,-2.61153888,0.009013574,0.178441448
SNX9,1145.154175,-3.296290844,1.263509241,-2.60883794,0.009085026,0.179312606
IRAK2,48.4116806,-7.680388278,2.946715765,-2.606423181,0.009149334,0.180037957
SUCLG1,322.0199354,-4.933769715,1.895215674,-2.603276125,0.009233755,0.181037471
ZNF675,40.3202433,8.934121079,3.434013054,2.601656121,0.009277483,0.181037471
UBE3B,198.6562898,-4.304768244,1.654762013,-2.60144251,0.009283262,0.181037471
AKAP11,822.4470134,3.032907943,1.167072398,2.598731619,0.00935689,0.181930239
KLRC1,57.67760685,6.988631154,2.696749904,2.591501401,0.009555815,0.185012263
PTPN18,276.9168208,-5.07271866,1.957884992,-2.590917587,0.009572041,0.185012263
STAU2,277.4901875,6.137190829,2.370029893,2.589499334,0.009611561,0.185228104
NEPRO,178.6091147,-4.424569338,1.710790104,-2.586272464,0.00970202,0.186421468
MTFR1L,68.07266291,8.295140268,3.210504638,2.58374966,0.00977327,0.187239811
IGLV6-57,38.4949782,-8.754486472,3.394774377,-2.578812463,0.009914059,0.189381724
RP2,211.7500512,3.874948018,1.50410839,2.57624254,0.009988056,0.190238975
PCBD1,88.14048171,6.95483227,2.70195853,2.573996674,0.010053124,0.190921683
BICD1,53.67407311,9.346914431,3.635818545,2.57078683,0.010146776,0.192141708
GTF3C4,256.2176019,-5.01801279,1.959673115,-2.560637665,0.010448026,0.197042161
SACS,248.7641603,-5.794739424,2.263531016,-2.560044189,0.010465885,0.197042161
EXOC4,77.5235762,6.278158644,2.453336749,2.559028493,0.010496514,0.197050933
C22orf39,49.38692575,-6.651033698,2.606703919,-2.551510991,0.010725694,0.200776389
HMGN5,244.4719478,5.511855949,2.162783232,2.548501333,0.010818687,0.201938527
SLC40A1,68.77560712,8.146801481,3.199532513,2.546247443,0.010888797,0.202044591
ETFRF1,644.0792986,3.177972052,1.248442411,2.545549578,0.010910587,0.202044591
NAPG,450.7088121,-3.627334263,1.425342141,-2.544886703,0.01093132,0.202044591
SNX25,126.3687216,-4.753608914,1.868298624,-2.544351772,0.010948077,0.202044591
GSE1,109.7951504,5.132833681,2.018691471,2.542653869,0.011001415,0.202457027
ARL4D,53.11738868,-9.219396054,3.634258057,-2.536802811,0.011186995,0.205293923
TRAPPC3,117.2883662,-5.542907449,2.187840357,-2.533506355,0.011292769,0.206654514
DAAM1,812.2237699,-3.918338128,1.548297642,-2.530739582,0.011382232,0.20770984
IFI44L,92.477562,5.20402332,2.060606996,2.525480759,0.011554011,0.21025725
SDHAP3,38.27435287,8.859847615,3.510095682,2.524104303,0.011599351,0.210495995
DCTN1,104.411803,5.443567646,2.160841354,2.519188943,0.011762552,0.212310782
MPRIP,184.6392659,-3.877696718,1.539296845,-2.519135104,0.011764351,0.212310782
FANCI,62.5561961,6.699227313,2.660764066,2.517783294,0.011809596,0.212540188
ZNF700,54.66205021,7.080947813,2.813732735,2.516567308,0.011850426,0.212689107
YTHDF1,114.066306,4.872319102,1.939822241,2.511734838,0.012013932,0.214600625
OTUB1,537.4876683,3.120605669,1.242757539,2.511033384,0.012037831,0.214600625
CDIPT,64.30013584,-6.890756799,2.744756879,-2.510516269,0.012055477,0.214600625
RRM2,36.35585902,8.785576793,3.507173969,2.505030224,0.012244093,0.216989871
ERVK13-1,51.57215556,-9.176805986,3.663859516,-2.50468282,0.012256125,0.216989871
POLDIP2,51.37900142,-9.171392714,3.667665422,-2.500607787,0.01239804,0.218319123
SCCPDH,51.37900142,-9.171392714,3.667665422,-2.500607787,0.01239804,0.218319123
RCSD1,216.0916533,-3.829403946,1.535902141,-2.493260373,0.012657599,0.221166725
GUF1,68.58512285,-8.039437396,3.224649276,-2.493119936,0.012662607,0.221166725
PRKCE,53.97554838,-7.840140034,3.145544617,-2.492458696,0.012686208,0.221166725
TASOR,770.8822952,-3.230703791,1.296321886,-2.492208012,0.012695166,0.221166725
PHLDA1,66.06884593,-7.227732657,2.904227317,-2.488693848,0.012821332,0.222770644
KLHL31,36.14519275,-8.663921578,3.482563249,-2.487800209,0.012853592,NA
TMEM267,49.21264386,9.222374785,3.708527324,2.486802436,0.012889696,0.22336441
ANO9,36.26372983,8.781968897,3.538765416,2.481647655,0.013077652,0.226021953
FIS1,51.86598687,7.900562657,3.185646293,2.480050178,0.013136389,0.226438081
ICOS,75.08733786,7.547703652,3.046146729,2.477787291,0.013219993,0.227279514
FAM30A,267.259192,-3.506748574,1.41678856,-2.475138967,0.013318434,0.228370946
MAFF,48.57496245,-7.686132434,3.108554214,-2.472574677,0.013414368,0.229413793
RCN1,87.34665816,-4.930498099,1.997945403,-2.4677842,0.013595225,0.231734872
SLC39A14,65.94907831,-7.982934868,3.235749578,-2.46710528,0.01362103,0.231734872
DUS3L,49.44746001,-9.116112468,3.707100008,-2.45909537,0.013928761,0.236354795
ZZEF1,209.1992154,-4.426657798,1.802575266,-2.455740896,0.014059449,0.237954347
NCOR2,43.97390113,-7.541725856,3.074195645,-2.453235489,0.014157762,0.23899912
FBXO6,34.47433002,8.708847337,3.554267838,2.450250722,0.014275677,NA
RNF19A,469.6155462,-3.250127788,1.327141815,-2.448967963,0.014326619,0.241153182
DNAAF5,109.7704104,6.73380434,2.750568632,2.448149907,0.01435919,0.241153182
ZC3HC1,47.812291,-7.522946518,3.081902985,-2.441006922,0.014646374,0.243556209
NPTN,78.67153981,-5.827413871,2.387350384,-2.440954587,0.014648497,0.243556209
SLC8B1,60.59646107,6.899198735,2.827814152,2.439763847,0.014696866,0.243556209
GPAA1,45.34365523,-7.446349697,3.0521141,-2.439735034,0.014698038,0.243556209
LRRC37A2,108.5109071,-5.799643472,2.378133584,-2.438737467,0.014738671,0.243556209
ATXN10,173.8497257,-4.360215169,1.788596704,-2.437785532,0.014777538,0.243556209
NPHP3,39.08577369,-8.776065775,3.601585498,-2.436722877,0.014821033,0.243556209
IL10RA,176.7766345,-3.929988442,1.613159922,-2.436205109,0.014842266,0.243556209
DNAJB4,56.62058019,-6.706192285,2.752999319,-2.43595857,0.014852386,0.243556209
UIMC1,301.0007035,-3.569438392,1.465644018,-2.435406107,0.014875085,0.243556209
LRRN3,38.57082162,-8.757856105,3.597825122,-2.434208392,0.0149244,0.243589283
WDYHV1,48.28853517,-9.081898089,3.732032067,-2.433499479,0.014953657,0.243589283
SENP6,261.8321384,-3.640972586,1.497749573,-2.430962193,0.015058786,0.243589283
KIAA0930,38.45889416,8.86678024,3.647557516,2.430881543,0.015062138,0.243589283
WDR34,53.40486449,-6.119607429,2.517478487,-2.430847954,0.015063534,0.243589283
ZNF276,54.53528847,-6.651655751,2.745256139,-2.422963619,0.015394468,0.248326078
CCND3,227.4382822,-3.875012871,1.600263515,-2.421484233,0.015457272,0.248725013
EIF2B3,44.79809828,-6.508488768,2.68964973,-2.419827644,0.015527865,0.248727845
SBF2,131.2528606,5.788461269,2.392229101,2.419693527,0.015533593,0.248727845
PLOD3,34.5021951,8.710131991,3.601432555,2.418518703,0.015583844,NA
TAP2,55.56729384,-5.891066181,2.436126213,-2.418210579,0.015597048,0.249133283
SMARCAD1,175.8005059,-4.758831908,1.974265914,-2.410431074,0.015933682,0.253889616
PRC1,195.6531203,5.950897478,2.473850514,2.405520239,0.016149457,0.256701716
MRPS30,146.4349155,-4.09452797,1.703268184,-2.403924413,0.016220127,0.257199242
RITA1,32.66644778,8.63095923,3.601006112,2.396818823,0.016538099,NA
ACTN4,33.4204321,-8.550646986,3.567903853,-2.396546358,0.0165504,NA
EEF1A1P19,62.39293385,7.102557057,2.963670067,2.396541077,0.016550638,0.261263735
MRPS9,66.30663438,6.050467446,2.525437154,2.395809943,0.016583687,0.261263735
WDR27,45.65062919,9.113294298,3.804293898,2.395528459,0.016596426,0.261263735
ZNF461,40.80552799,-7.434009912,3.106417934,-2.393113248,0.016706084,0.26216778
COQ10A,94.07234757,-6.838699001,2.858392628,-2.392498124,0.016734114,0.26216778
SYNE1,209.0308546,3.527366522,1.475156578,2.391181095,0.016794267,0.26248073
ZNF33B,109.613753,6.526366339,2.730441394,2.390223923,0.016838103,0.262537775
EBPL,45.37395871,9.104522956,3.810989063,2.38901839,0.016893457,0.262773697
SAMD1,34.83431284,8.723991293,3.660423768,2.383328228,0.017156889,NA
UQCC1,45.09728823,9.095697967,3.817752988,2.382474193,0.017196737,0.266855783
CCNG2,203.1158159,-4.315987139,1.812393059,-2.38137479,0.017248153,0.267019397
SLC9B2,301.8730214,-3.439043099,1.445484908,-2.379162231,0.017352037,0.267992577
HSD17B7P2,32.11282391,8.60609337,3.621542147,2.376361511,0.017484323,NA
G6PC3,45.77753134,-9.004859772,3.789668347,-2.376160378,0.017493857,0.268400654
PPIH,45.77753134,-9.004859772,3.789668347,-2.376160378,0.017493857,0.268400654
PRMT6,46.23157613,-9.01839229,3.795628012,-2.375994766,0.017501711,0.268400654
TP53INP1,457.7947726,-3.61072343,1.523444856,-2.370104448,0.017783061,0.272076665
TMEM39B,33.641657,-8.560545421,3.621610349,-2.363740048,0.018091502,NA
PLAGL2,44.26727679,9.068894453,3.838468497,2.36263355,0.018145602,0.276974811
SPP1,104.2003656,5.37841572,2.277328484,2.361721533,0.0181903,0.27700986
EXOSC1,246.1873862,5.242084937,2.220642794,2.360616012,0.018244611,0.277137689
CTDSPL2,473.1708792,-3.180052995,1.347831056,-2.359385459,0.018305231,0.277137689
AP3D1,127.2557006,-4.563973965,1.936327702,-2.357025601,0.018421977,0.277137689
PPP2R1A,284.9878802,-3.539027347,1.50181957,-2.35649303,0.018448414,0.277137689
PDHX,58.99552924,-7.818271569,3.321858271,-2.353583726,0.01859342,0.277137689
LYRM2,330.4057611,-4.040974126,1.717460751,-2.352877131,0.018628788,0.277137689
LMBR1L,46.50167931,-7.47770083,3.178677132,-2.352456862,0.018649853,0.277137689
RAB39B,32.35525106,-8.504040695,3.615415679,-2.352161259,0.018664681,NA
TMX3,132.1012881,-4.316862981,1.835804319,-2.351483182,0.018698735,0.277137689
POLR3E,966.2071116,2.822728217,1.200624099,2.351050773,0.018720479,0.277137689
GALNT1,543.6756176,3.204113144,1.363016049,2.350752323,0.0187355,0.277137689
C12orf74,45.74103466,-7.454997416,3.173289163,-2.349296592,0.018808918,0.277137689
PLEKHG7,45.74103466,-7.454997416,3.173289163,-2.349296592,0.018808918,0.277137689
SETX,939.259877,2.629368162,1.119241338,2.349241466,0.018811703,0.277137689
NSMCE2,100.4350819,5.160849577,2.197166509,2.348865939,0.018830685,0.277137689
TCEA2,44.61860649,-8.967866839,3.818095076,-2.348780389,0.018835012,0.277137689
ALPL,80.93229014,-5.597121321,2.38476356,-2.347034069,0.018923524,0.277811306
ERLIN2,44.93293635,-8.977281901,3.826948822,-2.345806625,0.018985955,0.277811306
MTRF1,56.03367012,-7.895916173,3.366649364,-2.34533369,0.019010057,0.277811306
PUS7L,113.4036234,6.353654615,2.709986504,2.344533675,0.01905089,0.277811306
MRPL15,653.0887777,-3.039763691,1.2974347,-2.342903032,0.019134355,0.278407002
TMIGD2,59.21108187,7.026336349,3.000751404,2.341525639,0.019205107,0.278703622
CCDC25,75.4104675,5.753066875,2.457686262,2.34084674,0.019240063,0.278703622
SSRP1,367.577987,3.233896224,1.382232842,2.339617556,0.019303496,0.279003841
BRWD3,31.77217223,8.591144343,3.675082727,2.337673729,0.01940418,NA
MPC2,999.6220814,3.197602852,1.367860158,2.337667951,0.01940448,0.2798443
SHMT2,224.0802819,-3.826403652,1.640592039,-2.332330988,0.019683286,0.282153215
GNA12,205.6331089,-3.834224648,1.644944707,-2.330914,0.019757895,0.282153215
TAF9B,43.84598993,-8.942667109,3.837742794,-2.330189278,0.019796149,0.282153215
DNHD1,47.89259771,-6.064971063,2.60315966,-2.329849819,0.01981409,0.282153215
GALNT10,148.2855071,-5.075853112,2.178946281,-2.329498968,0.019832648,0.282153215
OMA1,42.88392439,9.023085407,3.874477681,2.32885208,0.019866903,0.282153215
TK2,42.88392439,9.023085407,3.874477681,2.32885208,0.019866903,0.282153215
BCL6,170.7292285,3.632577111,1.561223803,2.326749762,0.019978588,0.28312389
NELFA,80.03966055,-5.580510257,2.400620362,-2.324611732,0.020092731,0.284125132
UBE2O,70.60371648,4.918310997,2.123296684,2.316355992,0.020538839,0.28980613
IREB2,178.7727343,4.474893239,1.933309971,2.314627921,0.020633303,0.290025736
CD200,189.6638027,-4.507009499,1.947337155,-2.314447442,0.020643191,0.290025736
GPS1,182.1495587,-4.669607757,2.021137084,-2.310386462,0.020866768,0.292316737
AP1B1,470.108225,3.006495709,1.301835,2.309429158,0.020919779,0.292316737
LINC02210,141.7243067,-4.963973149,2.150237216,-2.308570008,0.020967454,0.292316737
TMTC3,794.190906,-2.93476862,1.271425815,-2.308249985,0.020985236,0.292316737
IGLV8-61,35.41378156,-8.634650857,3.741252093,-2.307957508,0.0210015,NA
UCHL1,41.57619912,8.979109596,3.895547981,2.304967014,0.021168421,0.294241051
TESC,143.4394284,4.579030566,1.990911739,2.299966632,0.021450111,0.296918713
THG1L,350.1321981,3.094415691,1.345436705,2.299934051,0.021451957,0.296918713
MFF,96.12265335,4.363006382,1.901640636,2.294338005,0.021771091,0.300698813
SEPHS2,104.8365698,4.827170195,2.104776107,2.293436427,0.021822891,0.300778375
DNAJB12,36.41025356,7.388710795,3.223936798,2.291828673,0.021915531,0.301419298
AP3M2,85.76524354,4.668570654,2.037969086,2.290795619,0.021975237,0.301605513
GNE,42.59538475,-8.900196333,3.887323387,-2.289543588,0.022047788,0.30196688
SCML4,85.17529929,4.882380401,2.133943296,2.28796164,0.022139755,0.302592093
WDR5,39.37261455,-7.2374155,3.165550724,-2.286305332,0.022236402,0.303278529
PMS1,265.0240798,4.100968075,1.79535165,2.28421439,0.022358934,0.304314412
IGLV1-44,311.9601812,4.220913361,1.850542279,2.280906203,0.022553998,0.306203823
WDR7,85.60999504,6.092784345,2.671953781,2.280273105,0.022591496,0.306203823
GFOD2,30.38997236,-8.413470981,3.693493441,-2.27791686,0.022731532,NA
PIGK,75.53442693,-5.828550158,2.559037478,-2.277633762,0.022748407,0.306292311
GALNT12,113.634946,-5.195080854,2.282969344,-2.275580646,0.022871121,0.306292311
TMEM184B,269.3559759,3.515955208,1.545094081,2.275560596,0.022872322,0.306292311
BTBD10,120.8570259,-5.42793029,2.386114972,-2.274798304,0.022918032,0.306292311
IGKV1D-39,312.3934715,-3.324046574,1.461272772,-2.274761179,0.02292026,0.306292311
AP5M1,299.9486577,3.282128011,1.442877492,2.274710105,0.022923326,0.306292311
SMG1P1,222.5488816,-3.436511283,1.511025141,-2.274291268,0.02294848,0.306292311
IFNG,57.66241958,-6.875517293,3.023691624,-2.27388178,0.022973095,0.306292311
H2AC11,30.99760805,8.555625562,3.764643983,2.272625407,0.023048763,NA
PPP1R8,38.35250387,-7.198867346,3.168300208,-2.272154428,0.023077185,0.306927725
RFX3,78.49756519,6.037303085,2.657809685,2.271533255,0.023114716,0.306927725
PTTG1,593.7556116,2.734820776,1.205431781,2.268747862,0.023283663,0.308090787
PIGS,280.4769558,-4.782105623,2.10811509,-2.268427206,0.023303181,0.308090787
CEPT1,370.9442349,-3.021571175,1.33240289,-2.267760899,0.023343784,0.308090787
VARS1,30.38430583,-8.413506342,3.717330077,-2.263319686,0.02361599,NA
ARMT1,35.51569511,7.352886733,3.251796224,2.26117697,0.023748301,NA
ERAP1,33.67539429,-8.562038041,3.79872959,-2.253921433,0.024201111,NA
PLCXD2,60.77388196,-6.530530057,2.89810766,-2.253377315,0.024235369,0.31812862
ATAD2,295.5759667,3.317288256,1.472205947,2.25327731,0.024241669,0.31812862
TCL1A,976.0253072,2.631949371,1.168572602,2.25227715,0.024304763,0.31812862
SNHG7,86.82747887,5.595922985,2.484936212,2.251938283,0.024326172,0.31812862
MRS2,85.48204745,4.420704616,1.963365013,2.251595902,0.02434782,0.31812862
IL18R1,31.41394804,-8.460804879,3.760730681,-2.249776864,0.024463113,NA
STK11,45.91331158,6.49298234,2.887275217,2.248826956,0.024523508,0.319784582
HPS3,40.3692154,-8.823481164,3.933846326,-2.242965391,0.024899046,0.323376491
BAG5,111.8038026,4.466566457,1.991876711,2.242391024,0.024936111,0.323376491
CREBL2,31.93997126,-8.484749543,3.784044938,-2.242243335,0.02494565,NA
XCL1,49.16382909,7.825471602,3.490062494,2.242215323,0.024947459,0.323376491
B4GALT5,36.64151186,-7.278592684,3.249674657,-2.239791195,0.025104482,0.323681206
PDCL3P5,144.7792392,-4.101667861,1.831408304,-2.239625021,0.025115277,0.323681206
NFATC2,720.1531333,3.710562885,1.656827895,2.239558434,0.025119604,0.323681206
H4C15,124.9375349,-4.776048586,2.135154453,-2.236863277,0.025295277,0.324934207
MAD2L1BP,39.28720815,8.896691041,3.977878725,2.236541548,0.025316319,0.324934207
SUGP1,29.91828912,-8.391267182,3.752558882,-2.236145373,0.02534225,NA
PPRC1,53.67183525,-6.023046562,2.695316036,-2.234634633,0.025441345,0.325783047
NEMP2,139.5658739,-4.940593764,2.21153269,-2.234013445,0.025482188,0.325783047
TRIM26,166.3683962,4.340961059,1.946011028,2.23069705,0.025701203,0.327941329
SMG6,29.41853512,-8.366896153,3.759927576,-2.225281201,0.026062367,NA
MAP1B,260.447537,3.560557328,1.601671242,2.223026321,0.026214025,0.333304104
PIP4P1,80.52918709,-5.359154234,2.410899914,-2.222885406,0.026223528,0.333304104
SNAP47,134.2944564,-4.70691196,2.118438767,-2.221877749,0.026291569,0.333520033
APPL2,48.05714717,7.792629951,3.510798239,2.219617711,0.026444729,0.334812819
SUCLA2,180.5464738,-3.777685361,1.704340987,-2.216507958,0.026656733,0.336693758
ABI1,870.4169985,-2.784863264,1.257217875,-2.21509996,0.026753204,0.336693758
SRCAP,74.00264434,-5.118209673,2.311027778,-2.214689811,0.026781363,0.336693758
STX18,218.3053449,4.521490532,2.041833488,2.21442667,0.026799442,0.336693758
AGO1,619.829513,-3.108585376,1.406336804,-2.210413157,0.027076502,0.339521659
DOK1,39.01713641,-8.774334753,3.975036045,-2.207359796,0.027288933,0.341529882
IFIH1,223.7872096,3.954433073,1.79217464,2.206499849,0.027349021,0.341627443
F11R,137.7041294,-4.602759653,2.090890006,-2.201339927,0.027711968,0.345500552
FBXL12,84.82364855,-5.435071955,2.469834534,-2.200581407,0.027765671,0.345510722
TOM1,44.82980877,-6.361419903,2.892924977,-2.198957786,0.027880924,0.345640091
SLC39A1,83.25661338,-5.455001151,2.481208099,-2.198526256,0.027911626,0.345640091
ASB2,65.71797855,-5.560247327,2.529453588,-2.198200968,0.027934788,0.345640091
DCAF11,28.84383847,-8.337808651,3.793576825,-2.19787526,0.027957996,NA
CTDP1,38.95919337,-8.771446353,3.993085639,-2.196658711,0.02804483,0.346345695
TFEC,109.6173792,-4.781768724,2.178256563,-2.195227507,0.028147282,0.346955082
TSG101,444.7520155,-3.074270327,1.401551404,-2.193476684,0.028273053,0.347849064
FRMD4B,53.21987435,-6.7586529,3.084522226,-2.191150657,0.028440892,0.349256292
IGKV2D-28,496.8204232,-3.298266539,1.507271157,-2.188237015,0.028652342,0.351192779
FAM199X,105.0348378,-4.828517484,2.207566563,-2.187257936,0.0287237,0.351408108
GALM,51.96416425,-5.884407046,2.700386509,-2.179098076,0.029324383,0.357944886
ABITRAM,57.49512483,6.453377099,2.963209037,2.177833901,0.029418405,0.357944886
ZMPSTE24,123.5300006,-4.182445636,1.920508314,-2.177780541,0.029422379,0.357944886
INTS5,28.73696006,-8.332353256,3.830312732,-2.175371526,0.029602286,NA
HAUS2,45.84378333,7.724604587,3.554777454,2.173020586,0.029778768,0.361040737
SNX29P2,569.0197042,3.832611579,1.764724384,2.171790459,0.029871472,0.361040737
AZIN1,689.2284217,2.58227781,1.189172538,2.171491291,0.029894055,0.361040737
DOCK5,65.63174077,5.722833841,2.635501406,2.171440254,0.029897909,0.361040737
GPATCH8,907.9976526,3.134812329,1.44438111,2.170349852,0.029980353,0.361368347
YDJC,74.66322328,-5.247190533,2.424634484,-2.164116104,0.03045544,0.366418764
RUNX1,109.981543,4.146484231,1.917248878,2.162726123,0.030562251,0.367027911
TAOK3,346.8659567,2.983661573,1.380880067,2.160695665,0.030718856,0.367566665
SLC35A5,36.52050335,8.791324069,4.068766095,2.160685541,0.030719639,0.367566665
CALHM6,420.3451387,3.838186699,1.778208699,2.158456823,0.030892332,0.368957229
E2F4,125.2255855,-4.084027163,1.895625667,-2.154448124,0.031205046,0.372011981
MRPL44,271.3539763,4.338725658,2.017535246,2.150507986,0.031515055,0.374427
DNPEP,125.4308694,-4.604314396,2.141873417,-2.149666903,0.031581572,0.374427
TLE4,165.9220231,-3.796220174,1.766277908,-2.149276825,0.031612463,0.374427
GLUD1,50.13358903,-5.292314335,2.463248883,-2.148509788,0.03167328,0.374427
USP4,170.4425752,-3.396531049,1.581352784,-2.147864211,0.031724544,0.374427
RNF170,37.14109768,-8.702490182,4.05234441,-2.14751988,0.031751916,0.374427
