"","stage1","stage2","stage3","stage4"
"PIGC",204,1,0,73
"PIGF",39,272,19,55
"PIGG",20,0,1,111
"PIGH",62,303,312,102
"PIGHP1",0,0,0,0
"PIGK",4,1,285,1
"PIGL",21,0,1,1
"PIGM",2,20,6,0
"PIGN",261,0,0,72
"PIGP",50,0,226,142
"PIGQ",0,0,48,0
"PIGR",112,0,344,120
"PIGS",21,19,1042,0
"PIGT",356,20,675,41
"PIGU",47,0,2,22
"PIGX",7,0,1,1
"PIGY",0,0,0,0
"PIH1D1",586,172,1,76
"PIK3AP1",70,154,367,215
"PIK3C2A",51,0,69,7
"PIK3C2B",178,774,26,5
"PIK3C3",3,0,3,179
"PIK3CA",58,475,335,232
"PIK3CB",0,196,0,134
"PIK3CD",7,20,43,243
"PIK3CG",637,7,1,333
"PIK3IP1",228,836,51,336
"PIK3R1",86,13,451,313
"PIK3R4",158,0,43,79
"PIK3R5",3,0,36,103
"PIKFYVE",2240,5031,2326,2686
"PILRB",129,85,49,175
"PIM1",758,716,20,279
"PIM2",5975,1864,2067,5666
"PIM3",187,0,133,398
"PIN1",6,0,69,235
"PIN4",82,320,67,258
"PINK1",0,63,0,0
"PINX1",260,0,0,82
"PIP4K2A",3017,2711,2190,4840
"PIP4K2B",18,60,226,110
"PIP4K2C",6,0,1,5
"PIP4P1",7,0,255,64
"PIP4P2",84,1,0,0
"PIP5K1A",5,0,2,0
"PIP5K1C",0,0,0,0
"PIPSL",1,2,1,4
"PISD",81,512,158,72
"PITHD1",82,0,128,391
"PITPNA",38,0,47,255
"PITPNB",1301,499,709,474
"PITPNC1",0,260,62,167
"PITRM1",47,0,36,157
"PJA2",205,623,288,492
"PKD1",0,0,17,0
"PKD1P6",10,0,0,0
"PKD2",0,0,0,0
"PKD2L2",4,0,0,0
"PKIA",0,0,0,86
"PKIG",2307,3167,436,1813
"PKM",788,1002,102,967
"PKN1",82,1,62,46
"PKN2",52,179,136,210
"PKNOX1",54,0,212,2
"PLA1A",0,0,0,0
"PLA2G12A",0,0,204,8
"PLA2G2A",0,2,0,23
"PLA2R1",0,0,0,0
"PLAA",41,0,303,349
"PLAAT3",79,139,80,94
"PLAAT4",16,44,659,244
"PLAC8",557,41,146,811
"PLAG1",13,0,0,0
"PLAGL1",86,68,14,117
"PLAGL2",160,0,0,0
"PLAU",0,0,0,0
"PLAUR",6,4,535,176
"PLCB2",0,98,5,8
"PLCG2",1020,671,15,373
"PLCL2",56,579,52,363
"PLCXD2",0,3,1,310
"PLD1",0,0,0,9
"PLD3",158,0,2,5
"PLD4",140,282,0,9
"PLEC",7,0,0,1
"PLEK",1154,113,1091,2000
"PLEKHA1",39,0,16,522
"PLEKHA2",827,466,1241,532
"PLEKHA3",450,39,785,306
"PLEKHA5",0,0,0,0
"PLEKHB2",430,32,144,1491
"PLEKHD1",0,0,0,0
"PLEKHF2",310,1,344,85
"PLEKHG1",36,409,12,1012
"PLEKHG2",6,0,10,141
"PLEKHG7",1,0,4,230
"PLEKHJ1",175,0,83,145
"PLEKHM1",6,0,113,1
"PLEKHM1P1",0,47,11,0
"PLEKHM2",4,171,61,140
"PLEKHO1",63,55,320,111
"PLEKHO2",0,352,1,11
"PLG",0,0,0,0
"PLGLB1",1,52,27,1
"PLGRKT",80,519,104,150
"PLIN2",358,3457,774,1237
"PLIN3",1,519,92,128
"PLK2",0,7,103,15
"PLK3",22,0,0,194
"PLLP",0,0,0,10
"PLOD2",0,0,0,0
"PLOD3",12,147,0,0
"PLP2",289,159,152,1474
"PLPBP",177,345,605,199
"PLPP1",0,210,1,6
"PLPP5",449,0,29,473
"PLRG1",126,0,67,189
"PLSCR1",585,447,6,1493
"PLSCR3",166,0,178,11
"PLXDC2",0,0,0,0
"PLXNC1",17,1,62,2
"PM20D2",261,0,2,71
"PMAIP1",2213,1215,1332,3716
"PMEPA1",514,62,834,234
"PMF1",190,112,469,55
"PMF1-BGLAP",0,9,9,2
"PMFBP1",2,9,0,0
"PML",85,70,114,36
"PMM1",0,70,23,0
"PMM2",67,391,145,111
"PMPCA",61,198,0,286
"PMPCB",251,496,1419,366
"PMS1",811,123,1,74
"PMS2P1",23,0,0,58
"PMS2P3",83,11,1,0
"PMVK",0,0,54,12
"PNISR",3282,1683,1680,2013
"PNKD",37,88,119,106
"PNMA1",392,0,0,25
"PNN",810,435,1007,1196
"PNO1",124,1,187,192
"PNOC",655,12,0,44
"PNP",165,99,146,361
"PNPLA2",16,0,0,263
"PNPLA6",5,0,0,0
"PNPLA8",909,255,1264,105
"PNPO",19,0,0,32
"PNPT1",498,1,276,92
"PNRC1",1523,1755,2298,1173
"PNRC2",1417,803,1572,955
"PNRC2P1",0,0,0,0
"POC1B",189,1,14,176
"POC1B-AS1",102,156,0,32
"POC5",71,537,3,4
"POFUT1",0,0,1,0
"POGK",181,0,400,382
"POGLUT1",384,0,116,289
"POGLUT3",0,0,0,0
"POGZ",260,1123,1041,1346
"POLA1",0,0,1,14
"POLB",615,21,185,93
"POLD2",29,0,3,347
"POLD3",75,0,0,20
"POLD4",21,217,16,28
"POLDIP2",0,0,0,266
"POLDIP3",53,86,70,133
"POLE3",605,865,312,603
"POLE4",119,499,53,116
"POLG",87,91,0,50
"POLG2",324,12,0,192
"POLH",198,15,247,46
"POLI",0,0,0,2
"POLK",203,6,247,48
"POLQ",0,0,0,0
"POLR1A",53,15,39,6
"POLR1B",65,140,0,56
"POLR1C",110,883,279,453
"POLR1D",288,228,18,194
"POLR1E",27,0,9,52
"POLR2A",42,121,50,145
"POLR2B",188,69,542,428
"POLR2C",163,0,1,164
"POLR2D",15,137,68,300
"POLR2E",260,52,1268,418
"POLR2F",183,660,71,432
"POLR2G",267,1866,1107,499
"POLR2H",66,0,22,119
"POLR2I",104,161,5,206
"POLR2J",40,78,67,421
"POLR2J2",0,0,53,0
"POLR2J3",53,5,5,108
"POLR2J4",25,5,0,160
"POLR2K",302,628,61,314
"POLR2L",259,698,74,235
"POLR2M",0,658,197,298
"POLR3A",60,0,0,48
"POLR3C",15,255,0,90
"POLR3D",4,0,97,64
"POLR3E",2362,910,318,192
"POLR3F",35,0,0,3
"POLR3GL",127,0,52,74
"POLR3H",296,3,916,108
"POLR3K",32,0,387,36
"POLRMT",0,0,42,20
"POM121",17,27,23,705
"POM121B",0,0,1,25
"POM121C",89,506,159,136
"POMGNT1",9,0,0,37
"POMP",1422,4895,2565,1729
"POMT1",221,0,0,3
"PON2",83,1,0,46
"POP1",170,0,0,24
"POP4",29,1419,152,28
"POP5",49,1053,146,40
"POP7",5,1,3,177
"POR",3,0,209,208
"POT1",5,0,11,36
"POTEE",1,1,0,1
"POU2AF1",262,160,328,186
"POU2F1",23,108,0,94
"POU2F2",130,105,681,223
"POU5F2",0,0,0,0
"POU6F1",3,0,0,318
"PPA1",503,60,326,967
"PPA2",197,15,57,40
"PPARA",1,0,27,143
"PPARD",36,12,0,0
"PPAT",244,0,0,221
"PPCDC",62,1,0,0
"PPCS",125,5,160,484
"PPFIA1",36,21,220,161
"PPFIBP2",52,266,83,132
"PPHLN1",417,598,378,703
"PPIA",3700,2288,1533,2682
"PPIAL4C",0,0,0,0
"PPIAP11",0,0,0,0
"PPIAP22",58,36,17,39
"PPIAP29",0,0,0,19
"PPIAP31",2,1,1,1
"PPIB",797,1417,1136,691
"PPID",0,0,30,9
"PPIE",82,1348,2233,292
"PPIF",74,489,54,153
"PPIG",1238,2518,474,1465
"PPIH",0,0,0,237
"PPIL3",208,114,114,170
"PPIL4",219,445,130,1186
"PPIP5K1",1,14,9,40
"PPIP5K2",81,0,102,467
"PPM1A",845,196,370,482
"PPM1B",519,452,1,232
"PPM1D",0,39,3,69
"PPM1G",185,19,220,124
"PPM1H",0,0,0,0
"PPM1K",509,636,791,282
"PPM1M",0,205,32,2
"PPME1",76,13,0,30
"PPP1CA",1102,878,1032,524
"PPP1CB",23351,39056,19767,29711
"PPP1CC",131,682,833,554
"PPP1R10",48,59,8,592
"PPP1R11",85,0,0,223
"PPP1R12A",422,951,141,1070
"PPP1R12C",11,0,0,21
"PPP1R14B",27,258,588,39
"PPP1R14BP3",0,1,9,0
"PPP1R15A",603,15,1143,1163
"PPP1R15B",811,137,2488,374
"PPP1R16B",487,1578,653,342
"PPP1R18",226,29,4,179
"PPP1R2",629,2240,514,768
"PPP1R21",607,0,7,122
"PPP1R2B",1,3,2,1
"PPP1R35",34,15,42,30
"PPP1R3B",0,0,9,2
"PPP1R7",186,704,11,269
"PPP1R8",1,0,70,103
"PPP1R9B",1,1,35,120
"PPP2CA",972,2372,1167,893
"PPP2CB",0,0,229,128
"PPP2R1A",71,14,709,405
"PPP2R1B",70,0,11,12
"PPP2R2A",581,543,888,900
"PPP2R2B",0,0,0,2
"PPP2R2D",168,30,0,53
"PPP2R3C",164,2,300,217
"PPP2R5A",25,0,67,169
"PPP2R5C",4051,2131,2712,2844
"PPP2R5D",27,0,14,9
"PPP2R5E",380,306,895,444
"PPP3CA",7318,6125,3960,9312
"PPP3CB",69,28,0,311
"PPP3CC",35,30,25,122
"PPP3R1",3,1,5,3
"PPP4C",17,30,82,77
"PPP4R1",250,0,90,202
"PPP4R2",474,1254,177,391
"PPP4R3A",716,491,1213,1572
"PPP4R3B",457,1681,34,151
"PPP6C",139,257,4,527
"PPP6R1",190,61,0,76
"PPP6R2",7,0,0,168
"PPP6R3",1318,513,24,1154
"PPRC1",3,0,80,166
"PPT1",138,805,355,242
"PPTC7",565,36,1314,417
"PPWD1",89,883,408,296
"PQBP1",340,232,840,422
"PRADC1",16,0,12,0
"PRAF2",11,105,55,36
"PRAL",30,28,23,802
"PRC1",696,0,0,16
"PRCC",226,21,0,153
"PRCP",313,2,734,102
"PRDM1",369,2374,1565,326
"PRDM10",0,0,0,0
"PRDM15",1,3,25,4
"PRDM2",1247,1205,2432,1906
"PRDM4",72,386,75,250
"PRDM8",59,492,0,0
"PRDX1",1142,778,2711,1031
"PRDX1P1",0,0,0,0
"PRDX2",177,460,424,579
"PRDX3",732,924,737,756
"PRDX4",1019,677,376,172
"PRDX5",613,459,187,409
"PRDX6",238,1026,1599,767
"PREB",105,116,1,124
"PRELID1",860,556,57,674
"PRELID1P1",1,0,0,1
"PRELID3B",1664,6336,347,1854
"PREP",0,167,0,39
"PREX1",579,62,155,183
"PRF1",7,324,1,49
"PRG4",1,1,10,1
"PRIM1",0,409,0,15
"PRKAA1",497,167,6,227
"PRKAB1",0,5,153,11
"PRKAB2",0,0,0,3
"PRKACA",17,0,0,104
"PRKACB",507,34,153,278
"PRKAG1",55,0,0,33
"PRKAG2",129,3,2,19
"PRKAR1A",1274,3699,1134,1343
"PRKAR2A",151,1,9,458
"PRKAR2B",0,0,28,0
"PRKCA",21,0,0,33
"PRKCB",1997,1866,2822,1269
"PRKCD",42,20,403,71
"PRKCE",0,1,1,277
"PRKCH",1,2,2,60
"PRKCI",76,1,0,1
"PRKCQ",0,363,0,0
"PRKCSH",1,0,4,17
"PRKD2",25,346,309,142
"PRKD3",693,2116,535,1020
"PRKDC",867,2405,747,1222
"PRKRA",624,314,27,888
"PRKRIP1",63,15,20,110
"PRKX",46,453,445,165
"PRMT1",254,600,227,590
"PRMT2",517,74,237,346
"PRMT5",85,0,140,197
"PRMT5-AS1",0,15,0,0
"PRMT6",0,0,178,0
"PRMT7",69,0,0,0
"PRMT9",273,186,1,64
"PRNCR1",1,1,2,1
"PRNP",497,1125,2277,2343
"PRORP",0,0,3,15
"PROSER1",2,13,134,11
"PRPF18",152,575,266,1
"PRPF19",0,0,15,0
"PRPF3",293,212,0,69
"PRPF31",510,0,173,406
"PRPF38A",175,1,203,358
"PRPF38B",560,1149,1657,871
"PRPF39",208,229,360,708
"PRPF4",224,592,6,154
"PRPF40A",1081,1397,2662,1823
"PRPF4B",660,574,1760,618
"PRPF6",91,573,175,163
"PRPF8",290,649,366,137
"PRPS1",138,441,712,284
"PRPS2",1380,1373,1071,1658
"PRPSAP1",3,53,113,81
"PRPSAP2",8,248,0,87
"PRR11",0,0,0,57
"PRR13",963,1991,1889,2305
"PRR13P5",25,71,48,51
"PRR14",129,0,28,74
"PRR14L",56,626,43,195
"PRR29",2,0,3,1
"PRR3",1,0,0,117
"PRR33",0,0,0,0
"PRR34-AS1",110,0,46,100
"PRR5",0,0,0,15
"PRR5L",95,1,0,0
"PRRC2A",0,3,11,1
"PRRC2B",21,32,68,45
"PRRC2C",2215,2506,2582,2011
"PRSS23",0,0,0,34
"PRUNE1",0,0,0,0
"PRXL2A",2,0,90,98
"PRXL2C",1683,2839,2022,2082
"PSAP",796,691,353,931
"PSAT1",17,1,14,0
"PSD4",123,0,140,16
"PSEN1",125,172,134,141
"PSENEN",306,2,102,316
"PSIP1",248,318,596,579
"PSMA1",548,402,2193,961
"PSMA2",1065,1651,949,928
"PSMA2P3",0,0,0,0
"PSMA3",309,138,354,952
"PSMA3-AS1",2226,6050,852,3215
"PSMA4",1413,2033,1176,1062
"PSMA5",129,1,410,525
"PSMA6",367,320,378,689
"PSMA6P1",1,0,1,1
"PSMA6P2",0,0,0,0
"PSMA7",2114,4255,2353,3136
"PSMB1",1349,2590,2318,1477
"PSMB10",357,533,694,571
"PSMB2",240,1232,583,504
"PSMB3",892,2458,212,901
"PSMB4",3849,5096,2442,2525
"PSMB5",29,117,203,423
"PSMB6",1808,3405,1951,1529
"PSMB7",551,296,31,554
"PSMB8",1423,568,1837,469
"PSMB8-AS1",193,5,186,416
"PSMB9",651,1363,1030,862
"PSMC1",153,479,1551,880
"PSMC1P1",6,27,105,69
"PSMC1P5",0,0,1,0
"PSMC1P9",0,0,0,0
"PSMC2",304,1615,254,304
"PSMC3",150,1655,211,251
"PSMC4",126,452,618,500
"PSMC5",898,1100,848,487
"PSMC6",287,178,895,427
"PSMD1",249,10,1233,438
"PSMD10",484,295,368,148
"PSMD11",1560,1773,2450,2922
"PSMD12",476,663,59,1149
"PSMD13",37,517,198,890
"PSMD14",368,823,1,1110
"PSMD2",128,277,347,786
"PSMD3",8,0,3,13
"PSMD4",416,635,502,940
"PSMD5",52,2,287,23
"PSMD6",299,662,144,749
"PSMD7",732,299,786,895
"PSMD8",342,945,661,508
"PSMD9",215,138,254,251
"PSME1",2136,4252,1805,1799
"PSME2",1653,3168,3738,2485
"PSME2P2",43,76,82,55
"PSME2P6",0,0,0,0
"PSME3",165,172,168,655
"PSME3IP1",406,0,60,114
"PSME4",625,0,308,611
"PSMF1",224,151,257,121
"PSMG1",0,0,91,0
"PSMG2",133,1191,410,180
"PSMG3",121,4,0,319
"PSMG4",71,218,43,25
"PSPC1",418,300,351,612
"PSPC1P1",0,0,0,0
"PSPH",4,5,0,2
"PSTK",10,103,0,3
"PSTPIP1",52,121,0,0
"PSTPIP2",29,0,0,0
"PTAFR",181,0,204,0
"PTAR1",418,34,1,68
"PTBP1",70,283,6,25
"PTBP2",865,156,1064,452
"PTBP3",79,781,213,844
"PTCD1",5,30,239,7
"PTCD2",0,0,0,1
"PTCD3",115,227,4,152
"PTCH1",0,33,0,0
"PTCHD4",0,0,2,0
"PTDSS1",351,229,583,463
"PTEN",1829,1920,478,1776
"PTENP1",0,135,26,2
"PTGER2",0,0,408,1
"PTGER4",222,1,406,89
"PTGES2",22,0,0,80
"PTGES3",1624,994,2318,2608
"PTGES3P1",1,0,3,3
"PTGES3P3",0,0,1,1
"PTGS2",0,0,0,0
"PTK2",356,0,346,103
"PTK2B",84,110,82,73
"PTMA",20307,27090,19968,26577
"PTMAP12",0,0,0,0
"PTMAP2",15,15,22,33
"PTMAP5",57,112,63,83
"PTMAP8",0,0,0,0
"PTMAP9",0,0,0,0
"PTMS",0,0,0,0
"PTP4A1",1642,1115,91,1251
"PTP4A2",3085,2531,2434,2749
"PTP4A2P1",2,0,0,2
"PTP4A2P2",0,0,0,0
"PTPA",21,0,0,1
"PTPMT1",56,422,121,152
"PTPN1",1747,1433,1819,1475
"PTPN11",331,1083,549,54
"PTPN12",5,270,222,170
"PTPN13",0,1,0,0
"PTPN18",29,0,981,73
"PTPN2",442,136,2,241
"PTPN20",29,0,0,1
"PTPN22",853,562,387,1053
"PTPN4",0,1103,0,64
"PTPN6",440,496,2,184
"PTPN7",154,553,158,218
"PTPRA",4,213,239,1
"PTPRB",20,1,0,0
"PTPRC",5266,7298,5958,4566
"PTPRCAP",695,366,644,101
"PTPRD",0,0,0,0
"PTPRE",376,76,0,127
"PTPRG",28,0,0,7
"PTPRJ",0,0,0,1
"PTPRK",30,0,0,45
"PTRH1",0,0,0,0
"PTRH2",66,3,111,170
"PTRHD1",248,402,88,106
"PTS",107,532,0,149
"PTTG1",600,1651,126,232
"PTTG1IP",15,32,59,0
"PTTG2",0,0,0,0
"PTTG3P",0,0,0,0
"PUF60",306,713,22,262
"PUM1",104,959,1100,154
"PUM2",514,1219,1029,723
"PUM3",228,761,299,906
"PURA",145,0,2,1
"PURB",29,1,0,144
"PUS10",3,484,165,403
"PUS3",96,45,200,30
"PUS7",2,0,62,132
"PUS7L",405,0,0,7
"PVRIG",76,292,0,165
"PVRIG2P",0,0,0,0
"PVT1",72,246,1,337
"PWP1",1061,330,1031,747
"PWWP2A",298,293,34,44
"PWWP2B",25,0,49,5
"PWWP3A",23,2287,257,142
"PXDC1",110,0,68,62
"PXK",1299,347,212,734
"PXMP2",2,0,0,0
"PYCARD",3,0,19,190
"PYCR2",6,12,0,1
"PYGB",0,0,0,0
"PYGL",0,0,0,0
"PYGO2",0,0,28,0
"PYHIN1",31,0,3,203
"PYM1",21,18,224,249
"PYROXD1",14,3,77,255
"PYURF",212,287,283,588
"QARS1",77,1308,416,132
"QDPR",15,0,0,58
"QKI",896,428,377,568
"QPCT",219,648,18,144
"QPRT",0,0,0,0
"QRICH1",484,999,358,269
"QRSL1",221,217,135,162
"QSER1",1,1,0,10
"QSOX1",0,0,1,13
"QSOX2",0,53,23,145
"QTRT2",163,2,676,708
"R3HCC1",49,0,0,0
"R3HCC1L",218,0,2,174
"R3HDM1",33,0,0,49
"R3HDM2",1901,2651,652,1372
"R3HDM4",49,148,75,235
"RAB10",378,1,1537,620
"RAB11A",191,161,82,618
"RAB11B",2,0,5,118
"RAB11FIP1",178,642,17,349
"RAB11FIP2",119,29,0,38
"RAB11FIP3",11,50,0,0
"RAB11FIP4",41,1,0,69
"RAB12",52,77,25,64
"RAB14",64,870,154,290
"RAB15",0,0,0,1
"RAB18",704,280,403,668
"RAB1A",751,386,547,269
"RAB1B",23,2,25,270
"RAB20",23,10,0,21
"RAB21",535,805,111,1379
"RAB22A",117,2,63,427
"RAB24",34,0,133,78
"RAB27A",1,220,3,123
"RAB28",200,0,64,2
"RAB29",55,354,1081,163
"RAB2A",118,217,144,515
"RAB2B",26,1,0,266
"RAB30",698,1245,172,1111
"RAB31",409,1955,594,511
"RAB33A",112,0,0,0
"RAB33B",106,150,41,289
"RAB35",110,0,0,0
"RAB37",75,0,95,0
"RAB39B",0,0,45,107
"RAB3B",0,0,0,14
"RAB3D",0,0,0,0
"RAB3GAP1",84,34,353,264
"RAB3GAP2",9,109,69,186
"RAB3IP",107,2,0,67
"RAB4A",0,1,0,25
"RAB4B",301,0,0,64
"RAB5A",301,51,263,122
"RAB5B",131,4,35,40
"RAB5C",69,0,174,297
"RAB5IF",77,0,139,182
"RAB6A",55,1092,428,381
"RAB7A",591,1699,320,620
"RAB8A",435,1032,253,459
"RAB8B",472,3373,1998,2253
"RAB9A",184,3,254,236
"RABAC1",837,38,926,792
"RABEP1",268,551,925,767
"RABEP2",0,190,1,9
"RABEPK",9,0,26,0
"RABGAP1",37,0,4,27
"RABGAP1L",334,722,477,414
"RABGEF1",198,1019,84,428
"RABGGTA",17,1,0,9
"RABGGTB",236,500,631,270
"RABIF",122,29,30,262
"RABL2A",0,88,17,0
"RABL3",84,0,631,30
"RABL6",0,121,0,5
"RAC1",244,1246,440,263
"RAC1P2",4,27,16,10
"RAC2",1195,1217,832,460
"RACK1",3783,5973,4835,3199
"RAD1",261,3,179,273
"RAD17",24,513,1,51
"RAD18",0,0,0,72
"RAD21",632,1165,3288,1072
"RAD23A",422,497,918,340
"RAD23B",317,134,127,483
"RAD50",71,10,12,406
"RAD51AP1",144,0,0,96
"RAD51B",205,0,0,176
"RAD51C",0,0,0,142
"RAD51D",12,0,0,0
"RAD52",2,36,2,104
"RAD54L",0,0,0,0
"RAD54L2",458,1246,106,970
"RAD9A",2,9,4,1
"RADX",0,0,0,23
"RAE1",97,1,129,96
"RAF1",136,458,58,160
"RALA",477,596,626,483
"RALB",11,55,237,306
"RALBP1",210,0,473,399
"RALGAPA1",15,9,204,160
"RALGAPA1P1",1,0,6,4
"RALGAPB",31,215,0,9
"RALGDS",45,104,24,69
"RALGPS1",18,0,0,0
"RALGPS2",682,490,31,394
"RALY",92,65,88,358
"RAMAC",87,225,69,746
"RAMACL",2,6,0,8
"RAMP1",0,584,0,68
"RAN",5493,1886,4040,7308
"RANBP1",14,563,1293,755
"RANBP10",0,101,0,215
"RANBP2",3260,2500,1544,1806
"RANBP6",12,23,0,44
"RANBP9",28,117,0,37
"RANGAP1",92,0,167,14
"RANGRF",132,20,3,72
"RANP1",7,2,7,13
"RAP1A",45,700,1053,293
"RAP1B",483,3867,1251,2205
"RAP1GDS1",122,559,348,1427
"RAP2A",220,19,2,20
"RAP2B",1100,1661,885,2595
"RAP2C",762,387,217,1297
"RAPGEF1",289,238,430,79
"RAPGEF2",108,10,1,130
"RAPGEF5",0,0,0,3
"RAPGEF6",190,320,51,327
"RAPH1",0,0,0,0
"RARA",255,2,11,12
"RARS1",6,2,20,27
"RASA1",18,0,25,0
"RASA2",176,51,53,478
"RASA3",0,165,0,84
"RASA4",24,0,32,2
"RASA4B",0,0,0,1
"RASAL3",4,24,1,90
"RASD1",0,0,0,32
"RASGEF1B",7598,6030,1345,5944
"RASGRF2",0,0,9,0
"RASGRP1",7,1,139,140
"RASGRP2",15,132,11,75
"RASGRP3",237,56,1280,314
"RASSF1",78,290,49,47
"RASSF1-AS1",10,22,0,0
"RASSF2",832,1746,1054,623
"RASSF3",2724,4386,1326,1526
"RASSF4",2,0,0,0
"RASSF5",319,836,752,661
"RASSF6",389,39,592,304
"RASSF7",0,304,0,18
"RAVER1",13,38,20,53
"RB1",11,751,197,139
"RB1CC1",218,286,316,548
"RBAK",0,1021,8,66
"RBBP4",562,247,363,587
"RBBP4P1",0,0,0,1
"RBBP5",1067,919,750,1414
"RBBP6",540,138,668,515
"RBBP7",194,271,465,505
"RBBP8",205,840,615,262
"RBBP9",37,0,0,1
"RBCK1",121,160,4,238
"RBIS",152,239,145,493
"RBKS",3,4,9,38
"RBL1",0,0,49,18
"RBL2",141,25,713,596
"RBM10",3,2,0,27
"RBM12",109,0,270,284
"RBM12B",26,0,127,0
"RBM14",1,118,68,85
"RBM14-RBM4",53,0,1,92
"RBM15",132,246,5,84
"RBM15B",2,306,30,158
"RBM17",436,513,1086,1122
"RBM17P4",0,0,0,0
"RBM18",42,20,108,120
"RBM19",118,50,248,190
"RBM22",113,321,339,1024
"RBM23",97,26,94,262
"RBM25",1325,1399,2547,2006
"RBM26",369,1036,252,1226
"RBM27",137,648,216,62
"RBM28",113,226,2,256
"RBM3",1452,3263,1355,1499
"RBM33",396,1,936,484
"RBM34",497,323,348,1181
"RBM38",10,18,169,225
"RBM39",6707,5810,4178,5602
"RBM4",636,11,2,559
"RBM41",24,0,0,72
"RBM42",52,0,0,62
"RBM45",1,0,0,0
"RBM47",93,0,1,39
"RBM48",779,307,342,557
"RBM4B",7,0,0,86
"RBM5",484,813,80,584
"RBM6",7082,1192,2309,5061
"RBM7",72,6,1715,455
"RBM8A",1903,6357,1935,4796
"RBM8B",5,18,10,19
"RBMS1",152,0,5,157
"RBMS2",27,0,0,0
"RBMX",1680,1366,1689,1858
"RBMX2",14,2,81,121
"RBMXL1",62,22,14,65
"RBMXP2",0,0,0,1
"RBMXP4",0,0,0,0
"RBP4",6,0,0,0
"RBPJ",421,1176,1035,395
"RBPJP6",0,0,0,0
"RBSN",0,0,11,3
"RBX1",1382,673,419,507
"RC3H1",867,407,1348,1788
"RC3H2",267,759,137,269
"RCAN3",123,190,91,23
"RCBTB2",8,0,0,0
"RCC1L",86,0,0,0
"RCC2",14,504,323,339
"RCC2-AS1",4,146,49,47
"RCCD1",0,0,0,0
"RCE1",5,1,39,0
"RCHY1",24,0,1,299
"RCL1",0,0,0,31
"RCN1",7,4,217,146
"RCN2",132,1915,604,171
"RCOR1",152,1,815,207
"RCOR3",30,49,57,141
"RCSD1",16,46,175,810
"RDH10",0,0,0,1
"RDH11",180,667,120,208
"RDH14",0,0,91,0
"RDX",404,993,10,16
"REC8",7,0,1,0
"RECK",0,0,0,48
"RECQL",165,1118,44,968
"REEP3",117,0,376,2
"REEP5",378,1033,659,218
"REL",2824,2694,5479,4310
"RELA",10,138,27,199
"RELB",1,0,115,148
"RELCH",0,148,375,28
"RELT",34,81,48,96
"REPIN1",116,840,313,150
"REPS1",2,0,1,0
"REPS2",36,0,0,0
"RER1",64,105,3,321
"RERE",112,2579,161,711
"RESF1",728,1307,1763,820
"REST",164,27,212,412
"RETREG2",671,55,198,8
"RETREG3",56,0,0,8
"REV1",40,6,107,440
"REV3L",372,822,1128,1370
"REX1BD",92,0,2,176
"REXO1",7,3,0,1
"REXO2",112,1234,388,231
"RFC1",571,55,88,28
"RFC2",4,0,0,279
"RFC3",0,0,2,346
"RFC4",0,0,0,57
"RFC5",24,0,0,4
"RFFL",311,1,0,227
"RFK",56,0,0,18
"RFLNB",0,26,68,0
"RFNG",18,115,50,0
"RFTN1",477,1734,1432,917
"RFWD3",47,0,1,0
"RFX1",93,0,14,63
"RFX3",278,2,0,6
"RFX5",720,9,26,257
"RFX7",88,568,838,161
"RFXANK",7,516,0,189
"RGCC",115,55,268,175
"RGL2",2,0,273,72
"RGL4",20,57,0,184
"RGP1",0,305,0,36
"RGPD1",1,345,947,20
"RGPD2",0,10,237,2
"RGPD3",1,0,21,0
"RGPD4",0,0,2,0
"RGPD5",898,209,101,724
"RGPD6",872,220,63,284
"RGPD8",2,0,23,14
"RGS1",717,3846,976,1865
"RGS10",291,697,206,133
"RGS13",2,2754,324,14
"RGS16",805,1585,1334,768
"RGS19",497,307,107,620
"RGS2",6411,4316,759,2878
"RHBDD1",698,0,0,342
"RHBDD2",79,11,1,63
"RHBDF2",64,245,158,95
"RHEB",482,87,223,727
"RHEBP1",4,95,2,6
"RHEX",32,0,51,72
"RHNO1",58,0,62,73
"RHOA",2428,2995,1745,2913
"RHOB",20,88,128,210
"RHOC",19,1,2,2
"RHOF",959,1685,901,1430
"RHOG",476,803,1160,990
"RHOH",1005,1446,990,681
"RHOQ",186,2139,1565,89
"RHOT1",8,0,0,124
"RHOT2",0,20,98,88
"RHOXF1P3",25,0,46,79
"RIC1",5,2,12,16
"RIC3",62,204,0,177
"RIC8A",14,68,335,34
"RICTOR",881,2132,0,1396
"RIDA",33,0,0,91
"RIF1",328,583,150,608
"RILPL1",0,0,0,0
"RILPL2",722,287,518,482
"RIMKLB",131,0,105,510
"RIMS2",0,0,0,0
"RIN2",71,0,1,177
"RING1",1,3,22,1
"RINT1",154,205,0,77
"RIOK1",252,3,0,728
"RIOK2",20,702,0,123
"RIOK3",221,389,3,413
"RIOX1",54,50,406,46
"RIOX2",40,0,0,0
"RIPK1",3,0,69,83
"RIPK2",904,2,242,433
"RIPK3",0,3,33,0
"RIPOR1",34,102,240,55
"RIPOR2",418,324,445,646
"RIPOR3",0,0,0,0
"RIT1",926,626,5,1188
"RITA1",46,94,0,0
"RLF",759,115,7,309
"RLIM",64,0,838,84
"RMC1",133,28,136,182
"RMDN1",173,1022,549,42
"RMDN3",8,0,25,41
