hgnc_symbol,C473,C481,LC03,RC02,RC03,LC01,R03,R02
ASXL1,42.06666667,1.333333333,185.2365591,119.5384615,47.02702703,404.6122449,0.555555556,127.1607143
ASXL2,870.8,55.77777778,292.8709677,751.3076923,0.027027027,0.93877551,458.9259259,5.107142857
ATAD2,108.6,1.277777778,180.6344086,0.307692308,1659.513514,179.7755102,0.037037037,6.035714286
ATAD2B,4.333333333,456.037037,208.9354839,0.230769231,754.3243243,2.551020408,1.074074074,97.94642857
ATE1,189.5333333,133.962963,49.87096774,0.076923077,0.027027027,8.346938776,0.074074074,32.39285714
ATF3,0.466666667,64.37037037,107.3763441,1710.769231,0.108108108,1.693877551,1.481481481,0.053571429
ATF4,3193.65,1510.087778,630.118172,4095.003077,203.1351351,917.9759184,455.1481481,400.5180357
ATF5,30,0.851851852,47.60215054,0.153846154,34.37837838,12.26530612,0.037037037,6.339285714
ATF6,2.266666667,611.037037,1215.032258,0.615384615,19.62162162,897.9183673,61.25925926,613.0535714
ATF6B,61.33333333,83.11111111,127.2688172,0.923076923,476.8918919,234.5714286,13.51851852,23.19642857
ATF7IP,1255,1518,1027.580645,365.6923077,183.027027,84.89795918,48.37037037,941
ATG10,4.016666667,44.86407407,197.4391398,5.807692308,276.7667568,3.199183673,4.131111111,83.62142857
ATG12,197.8666667,1162.540556,2188.437097,3881.615385,217.7297297,2700.294082,419.9259259,715.51125
ATG13,0.466666667,0.87037037,119.0897849,0.307692308,84.94594595,0.265306122,127.5185185,237.0307143
ATG14,0.266666667,53.44444444,232.7419355,2.769230769,0.135135135,179.8163265,260.037037,12.21428571
ATG3,848.4666667,1850.888889,528.4193548,18.38461538,2006.297297,1387.306122,317.5185185,367.9821429
ATG4A,0.133333333,24.75925926,133.311828,3.538461538,0.27027027,0.367346939,0.148148148,285.75
ATG5,475.2666667,407.6111111,856.4946237,0.692307692,251.0540541,386.6734694,0.62962963,275.9464286
ATIC,421.7333333,143.1666667,0.666666667,1.384615385,0.567567568,561.4489796,292.8888889,0.125
ATL2,1.066666667,0.092592593,60.11827957,0.076923077,537.8918919,299.2857143,219.6666667,93.32142857
ATL3,0.666666667,0.666666667,109.827957,0.230769231,90.27027027,259.2653061,338.2962963,270.75
ATM,531.4126667,276.1933333,496.9734409,0.153846154,200.5405405,32.24489796,373.2592593,1854.408571
ATOX1,60.86666667,51.40740741,42.4516129,0.230769231,203.9459459,27.7755102,0.037037037,158.1785714
ATP10D,61.66666667,0.259259259,460.5483871,202.4615385,137,0.12244898,11.77777778,190.4464286
ATP11B,0.8,23.87574074,130.0303226,3327.849231,0.054054054,18.71285714,25.52185185,6.167142857
ATP1A1,136.4666667,204.3148148,1006.525806,2365.923077,546.4591892,220.877551,1411.925556,195.625
ATP1B3,2760.6,4474.222222,2304.913978,4552,3952.378378,13043.67347,9580.333333,4555.794107
ATP1B3P1,0.933333333,1.092592593,0.440860215,0.230769231,0.702702703,2.489795918,0.407407407,0.938035714
ATP2A2,44.6,0.444444444,7.795698925,1472.538462,0.162162162,0.081632653,0.074074074,78.28571429
ATP2B1,3501.666667,1962.12963,4136.698925,1107,2719.648649,7591.163265,3178.37037,1808.910714
ATP2C1,123.5333333,0.240740741,2.73172043,3.615384615,652.2432432,177.6734694,3.33,58.20053571
ATP5F1A,1570.2,1760.759259,494.8709677,2544.076923,143.3513514,2156.122449,2729.888889,1505.053571
ATP5F1B,1093.066667,3081.703704,1055.795699,2881.923077,2241.513514,909.8571429,1190.37037,2200.589286
ATP5F1C,1354.6,1120.888889,855.5913978,5.769230769,5.324324324,3063.387755,98.96296296,619.0714286
ATP5F1D,533.5333333,31.7962963,32.09677419,2,366.5135135,249.6938776,2,240.3035714
ATP5F1E,2501,1080.722222,2015.414624,2456.230769,1729.594865,3107.245306,2087.185185,1475.446429
ATP5F1EP2,4.333333333,0.907407407,1.262795699,0.769230769,1.945675676,3.428163265,1.703703704,1.732142857
ATP5IF1,3.266666667,370.7407407,749.5591398,953.9230769,262.5675676,1372.040816,14.03703704,967.25
ATP5MC1,63.73333333,422.4074074,204.9139785,1315.538462,483.7297297,657.2040816,1.222222222,321.9642857
ATP5MC2,612,331.462963,885.8387097,524,3.135135135,919.122449,346.8148148,922.2142857
ATP5MC3,824.2,578.6851852,477.6666667,104.5384615,156.2432432,1624.55102,336.5925926,73.53571429
ATP5MD,1256.2,253.8333333,275.3333333,1355.923077,338.2162162,2576.918367,175.6666667,187.0178571
ATP5ME,615.9333333,414.0925926,530.9247312,932.6153846,1328.918919,1797.979592,954.037037,290.7460714
ATP5MF,989.9333333,494.0766667,664.6346237,1.461538462,1093.7,2066.101837,31,790.0357143
ATP5MG,2531.781333,2666.288519,3111.896452,2025.936923,5012.647027,5674.733061,3336.042593,2832.340179
ATP5MGL,0.133333333,0.392407407,0.172258065,0.398461538,0.318378378,0.72877551,0.185185185,0.269821429
ATP5MGP2,0.333333333,0.551111111,0.492258065,0.293846154,0.970810811,1.232653061,0.444444444,0.385535714
ATP5MPL,347.2,598.9259259,450.3763441,608.8461538,720.6756757,895.4489796,548.8148148,775.7321429
ATP5PB,1014.028,2002.011296,601.1029032,800.6923077,42.6727027,935.9630612,412.4444444,748.2814286
ATP5PD,161.2,451.9444444,381.0967742,32.92307692,125.7567568,674.2857143,706.3944444,248.0178571
ATP5PF,2461.866667,1326.981481,1218.096774,2169.769231,3259.72973,1264.653061,476.4444444,638.8392857
ATP5PO,2099.467333,725.855,527.5268817,2688.307692,115.2432432,2144.081633,563.3333333,936.8214286
ATP6AP2,332.5333333,798.9814815,438.2580645,0.384615385,444.6756757,17.08163265,2.296296296,448.1607143
ATP6V0B,536,1787.888889,408.3870968,1241.538462,1127.945946,1329.142857,880.2592593,1214.375
ATP6V0C,25.73333333,153.1851852,5.580645161,433.8461538,0.027027027,17.48979592,15.07407407,4.857142857
ATP6V0D1,429.7333333,573.5925926,282.5483871,401.1538462,84.35135135,594.3469388,542.5555556,326.3571429
ATP6V0E1,2609.133333,2396.388889,2592.344086,1668.384615,2250.648649,4121.591837,2059,1864.517857
ATP6V1A,38.8,11.31481481,564.8469892,757.3846154,39.05405405,276.6938776,0.222222222,275.125
ATP6V1D,0.466666667,3.481481481,0.569892473,13.84615385,454.7837838,522.3061224,0.777777778,101.6607143
ATP6V1E1,1.2,277.9444444,164.4301075,0.230769231,404,52.79591837,159.4814815,104.2142857
ATP6V1F,645.2,1767.397037,583.827957,2175.923077,486.2162162,1777.040816,548.2962963,670.6228571
ATP6V1G1,2263.666667,2935.351852,2480.387097,1941.076923,2392.972973,3644.122449,1810.666667,2155.446429
ATP6V1H,1.266666667,1.055555556,80.72043011,0.076923077,5.081081081,0.163265306,0.037037037,187.2857143
ATP9B,0.4,32.87037037,142.4946237,0.769230769,0.243243243,203.612449,0.296296296,216.9821429
ATRAID,619.8,714.2222222,211.0215054,2.923076923,10.16216216,566.4285714,0.777777778,632.0178571
ATRX,1013.2,3455.444444,4520.752688,204.6923077,6979.810811,3313.367347,834.2962963,2612.875
ATXN1,650.4666667,11.42592593,463.311828,0.538461538,7.405405405,868.3265306,1711.703704,101.8571429
ATXN10,165.4,931.5916667,525.9569892,0.065384615,0.243243243,2.693877551,123.8885185,53.64285714
ATXN2,496.5333333,372.1666667,31.40860215,0.076923077,0.783783784,141.9591837,0.111111111,0.053571429
ATXN2L,76.51266667,182.4564815,16.89935484,0.378461538,5.66,0.081632653,4.97037037,49.13107143
ATXN3,7.297333333,645.6538889,144.1804301,2684.384615,0.108108108,10.10306122,59.11111111,108.1996429
ATXN7,76.6,254.4259259,217.6666667,148.4615385,114.2972973,534.5714286,26.62962963,136.625
ATXN7L3B,0.807333333,220.6587037,0.197096774,550.1069231,143.3621622,377.4059184,0.185185185,162.2858929
AUP1,332,665.9435185,493.2684946,5.923076923,36.16216216,218.632449,405.962963,386.2671429
AURKAIP1,9.6,558.4259259,1.47311828,1.538461538,227.8378378,3.020408163,12.85185185,566.2678571
AUTS2,1.6,128.1111111,70.4516129,0.230769231,53.35135135,21.63265306,1238.148148,134.5892857
AVL9,0.133333333,108.2962963,47.55913978,2.307692308,104.1891892,25.79591837,0.111111111,17.42857143
AXL,0.6,0.296296296,0.021505376,0.769230769,310.3783784,7.897959184,0.074074074,0.071428571
AZI2,0.733333333,1.314814815,0.268817204,531.0769231,0.837837838,169.877551,0.148148148,26.05357143
AZIN1,459.3333333,389.1481481,89.52688172,0.615384615,834.4324324,1986.081633,146.9259259,390.5535714
B2M,205645.3333,244363.2778,218680.828,206653.9231,139616.7568,244155.3469,108603.4074,193234.7321
B3GNT7,107.4666667,1356.62963,3128.365591,2877.846154,7826.216216,1361.836735,171.5555556,779.4464286
B4GALT1,170.4666667,4788.222222,14714.87097,5473.615385,27899,17254.2449,9116.518519,6357.142857
B4GALT5,330.2666667,76,1,0.153846154,0.945945946,0.714285714,5.518518519,0.035714286
BABAM1,0.333333333,903.0925926,55.52688172,0.076923077,21.7027027,1696.897959,0.259259259,215.7142857
BABAM2,200.0653333,258.2837037,303.0537634,0.153846154,109.5135135,1510.277551,1.148148148,6.3625
BACH1,45.66666667,681.2407407,761.1397849,1.615384615,740.027027,964.7346939,0.962962963,252.0357143
BACH2,65.06666667,1282.833333,373.655914,2206.307692,262.7837838,948.3265306,0.259259259,49.01785714
BAG1,979.6666667,121.3148148,254.3655914,2.461538462,1511,224.6530612,1.222222222,64.66071429
BAG3,0.066666667,33.42592593,103.0967742,0.153846154,0.027027027,30.85714286,0.333333333,188.9821429
BAG5,0.4,1.074074074,0.279569892,49.69230769,381.2972973,254.6530612,4.888888889,1.535714286
BAG6,0.266666667,116.0740741,104.2365591,0.769230769,490.0810811,335.8163265,1.777777778,88.17857143
BANF1,1205.398,861.0716667,510.9022581,11.23076923,1.027027027,879.1206122,0.037037037,591.2498214
BANK1,788.8,3783.796296,4848.860215,3928.769231,3454.594595,4578.55102,3885.407407,3288.303571
BARD1,6.466666667,69.14814815,253.172043,0.076923077,192.1891892,314.5306122,961.8148148,0.339285714
BASP1,69,366.0555556,0.838709677,2.230769231,875.8108108,133.7346939,0.296296296,14.26785714
BATF,0.666666667,2.888888889,23.17204301,0.538461538,0.162162162,9.795918367,0.925925926,24.05357143
BAZ1A,179.4,571.8814815,1946.877204,1439.153846,265.2389189,705.9387755,852.1481481,146.4464286
BAZ1B,1009,442.462963,713.2688172,494.4615385,0.864864865,727.8979592,87.2962963,72.25
BAZ2A,1.333333333,598.6837037,93.31182796,39.07692308,100.3189189,355.0816327,12.88888889,183.9285714
BAZ2B,2.2,606.2962963,491.4731183,161.1538462,31.60081081,1195.346939,564.6666667,447.6446429
BBIP1,483.642,328.4861111,214.0489247,0.230769231,524.0689189,836.2608163,2039.912593,222.0569643
BBS2,0.066666667,0.203703704,260.1947312,0.076923077,129.5405405,0.020408163,0.476296296,0.67875
BBX,1857.4,1450.462963,2741.193548,42.69230769,981.8108108,1170.734694,794.5555556,1398.946429
BCAP29,719.8666667,448.1481481,107.0752688,0.153846154,25.2972973,92.06122449,114.7037037,296.375
BCAP31,409,334.962963,775.1827957,0.153846154,1.081081081,323.1020408,107.2222222,615.7678571
BCAS2,1.533333333,2021.981481,1718.268817,47.07692308,1601.567568,213.9183673,1047.074074,1519.196429
BCAS4,16.09133333,40.10444444,55.89677419,29.77923077,23.16540541,157.0081633,66.57074074,97.07196429
BCCIP,16.46666667,325.8075926,745.5404301,207.4,743.2118919,1041.062041,222.8888889,393.8201786
BCDIN3D,0.066666667,0.092592593,0.333333333,0.076923077,0.135135135,0.040816327,0.037037037,0.053571429
BCL10,0.2,217.5925926,2122.602151,935.4615385,1239.702703,284.5102041,1510.074074,561.9285714
BCL11A,47.8,3325.62963,7663.860215,5003.615385,11104.67568,4294.285714,3826.518519,1694.982143
BCL11B,1.133333333,9.5,922.8494624,29.69230769,88.51351351,1.897959184,164.2222222,4.25
BCL2,2831.666667,288.5185185,585.6989247,3631.923077,43.13513514,995.1428571,1.259259259,404.7857143
BCL2A1,514.6,3341.185185,3492.16129,3708,3225.864865,2696.979592,154.8148148,560.4821429
BCL2L11,210.7333333,4.37037037,28.39784946,4.307692308,602.2972973,1006.244898,591.4814815,66.89285714
BCL6,85.92466667,2.444444444,51.52032258,0.076923077,538.6221622,329.5936735,0.074074074,97.77928571
BCL7B,186.2666667,212.5185185,14.4516129,16,17.89189189,774.244898,0.481481481,123.5892857
BCLAF1,1974.680667,1986.626296,1230.684301,3138.858462,1289.875946,781.8720408,5969.607778,1712.475179
BCLAF1P2,18.65266667,16.495,8.100645161,87.28615385,7.907837838,3.270816327,46.24259259,23.18553571
BDP1,1178.666667,3204.148148,898.1935484,1490.692308,747.6486486,156.1020408,1408.444444,484.8214286
BECN1,53.45266667,664.7248148,586.7774194,4.384615385,16.55108108,1.244897959,12.58518519,411.4632143
BEST1,111.9006667,210.7577778,27.72172043,29.65307692,87.27135135,55.89836735,30.46444444,73.15857143
BET1L,442.9806667,199.3703704,140.655914,0.230769231,0.189189189,0.040816327,0.037037037,126.75
BEX3,0.133333333,0.481481481,0.021505376,0.076923077,1.135135135,0.12244898,1.037037037,0.25
BFAR,0.4,0.296296296,35.4516129,0.076923077,1.243243243,248.1020408,0.037037037,34.69642857
BHLHE40,0.533333333,50.46296296,70.51612903,0.076923077,553.1351351,1.081632653,0.518518519,140.5535714
BHLHE41,11.53333333,0.018518519,301.8064516,1.384615385,0.054054054,94.59183673,357.4814815,108.1607143
BICD2,646.5333333,1.388888889,126.2473118,2182.846154,51.37837838,0.326530612,3.074074074,0.321428571
BICDL1,330.8,2.537037037,13.24731183,0.153846154,0.054054054,158.1020408,123.3333333,34.125
BICRAL,0.133333333,29.85185185,276.9354839,7.538461538,515.3243243,30.20408163,33.44444444,12.55357143
BID,5.933333333,340.6481481,371.5913978,1746.384615,961.5405405,833.7142857,0.074074074,397.4464286
BIN1,132.2666667,410.0925926,381.827957,0.153846154,22.94594595,58.51020408,0.259259259,49.83928571
BIRC2,2.133333333,257.9814815,1132.075269,0.538461538,0.405405405,1362.836735,0.777777778,336.125
BIRC3,3126.6,5238.555556,19897.4086,22358,22193.2973,12633.16327,1713.592593,3926.035714
BIRC6,670.2,142.3703704,1442.010753,245.1538462,500.1621622,1071.653061,753.4814815,125.5178571
BLCAP,563.3333333,155.6296296,193.483871,0.076923077,279.1621622,766.5306122,0.037037037,101.8392857
BLNK,1616.593333,331.0925926,1538.451613,281.2261538,795.6756757,153.244898,399.7407407,501.1071429
BLOC1S1,126.6,291.537037,78.33333333,0.384615385,5.945945946,525.5918367,54.51851852,378.7308929
BLOC1S2,1498.4,1014.685185,738.3010753,1,0.297297297,3353.795918,1.222222222,780.3571429
BLOC1S6,199.6,299.5555556,374.8172043,0.615384615,252.7662162,1651.224286,310.1111111,507.4285714
BLVRA,0.333333333,230.2777778,207.8494624,0.076923077,0.432432432,643.0408163,1606.592593,11.07142857
BLVRB,94.8,106.7592593,162.4408602,318.4615385,0.972972973,144.3469388,57.59259259,9.553571429
BMF,336.8,194.5185185,204.7096774,0.230769231,622.3513514,0.306122449,64.51851852,7.785714286
BMPR2,463.6666667,229,636.2903226,0.076923077,302.7837838,77.3877551,712.8148148,87.71428571
BMS1,0.466666667,427.2622222,311.8612903,0.846153846,300.027027,539.4081633,43.66666667,245.3214286
BNIP2,1328.45,1199.173704,1752.718065,2257,1042.687568,371.6938776,500.4444444,742.8453571
BNIP3,0.133333333,0.592592593,0.096774194,578.6153846,613.4375676,0.367346939,0.296296296,2.107142857
BNIP3L,893.8,202.1111111,822.1182796,0.769230769,688.7567568,3549.142857,6.666666667,390.6607143
BOD1L1,1031.2,723.2592593,1662.677419,3449.307692,2935.540541,1297.163265,2061.62963,303.1071429
BOLA2,126.446,159.0696296,129.7080645,544.0130769,134.7881081,896.9283673,52.18814815,163.1053571
BOLA2B,131.7826667,499.7733333,211.2544086,1489.689231,263.0254054,1425.969388,243.7125926,363.0007143
BOLA2-SMG1P6,149.742,453.5107407,111.8872043,13.06769231,185.1556757,721.9732653,1.61,152.4519643
BORCS5,0.2,0.296296296,297.7849462,805.7692308,1330.648649,57.97959184,2488.777778,274.1428571
BPTF,481.872,941.5042593,1817.675591,2081.615385,391.76,2909.599796,1912.567778,1448.892679
BRCA2,283.6666667,439.0925926,356.6666667,381.9230769,0.72972973,104.6530612,598.6666667,247.8928571
BRD2,982.2,1478.833333,732.2813978,613.5384615,2039.899189,1691.29551,218.0740741,533.88875
BRD3,0.6,1081.700556,569.6456989,117.9230769,1929.973514,304.4081633,272.4355556,176.7617857
BRD4,227.6,1360.407407,234.7204301,318.4615385,145.9189189,454.9183673,311,193.2857143
BRD7,171.334,333.0996296,149.9784946,1255.615385,303.7297297,10.20408163,1889.888889,173.6641071
BRD8,509.8,40.72222222,675.8387097,0.846153846,0.297297297,392.1428571,17.44444444,221.9464286
BRI3BP,0.066666667,1.148148148,36.66666667,0.153846154,39.63324324,0.489795918,704.4074074,2.553571429
BRIX1,284.5313333,732.1988889,1136.401505,1.230769231,947.0637838,1008.137959,649.2444444,262.3735714
BRK1,284.9333333,351.6666667,315.6236559,0.230769231,0.837837838,500.7959184,434.2222222,403.1785714
BRMS1,0.066666667,0.388888889,220.9892473,437.3076923,351.4324324,0.448979592,0.407407407,17.875
BROX,0.666666667,722.5925926,1871.096774,0.692307692,698.1351351,1090.897959,1056.518519,100.5
BRWD1,1.352666667,840.7114815,759.2968817,524.4030769,397.2621622,1169.356531,76.40888889,185.5644643
BRWD3,0.133333333,0.462962963,0.333333333,1,0.054054054,124.6734694,0.037037037,37.30357143
BSCL2,181.7333333,0.740740741,62.67741935,376.8461538,0.324324324,0.346938776,0.37037037,81
BSG,507.6666667,739.1111111,175.7204301,3.538461538,28.97297297,86.3877551,349.5185185,135.4285714
BST2,0.666666667,242.2777778,179.9569892,27.69230769,37.62162162,2.734693878,0.555555556,267.75
BTAF1,19.53333333,189.4259259,785.2580645,653.9230769,229.6216216,617.2040816,664.2222222,665.0714286
BTBD1,89.26666667,147.9074074,6.064516129,0.076923077,4.594594595,503.4897959,2.777777778,89.28571429
BTBD7,0.2,0.444444444,5.741935484,33.76923077,0.297297297,189.4285714,253.4074074,101.0714286
BTBD9,1.466666667,294.4074074,257.6021505,0.153846154,0.108108108,0.510204082,0.037037037,5.089285714
BTF3,2947.201333,3520.68537,2728.215054,1257.692308,186.4594595,5151.225306,2470.259259,3249.392857
BTF3P10,0.463333333,0.589074074,0.248172043,0.461538462,0.108108108,0.93,0.14037037,0.421964286
BTG1,3588.321333,5731.75463,8409.663011,7592.706154,4314.234324,7775.530816,14511.48148,2939.364821
BTG2,4.333333333,392.6481481,431.7741935,6.076923077,666.4324324,1885.673469,343.962963,1052.535714
BTG3,4.866666667,157.0077778,244.5174194,1.538461538,50.96108108,1.040816327,13.2962963,107.5892857
BTN2A1,808,0.666666667,505.8064516,1.846153846,0.459459459,1453.040816,507.4074074,173.4642857
BTN3A2,0.466666667,224.0064815,600.2789247,953.3846154,41.45945946,0.510204082,1190.604815,0.071428571
BUB3,299.7333333,1154.851852,1385.655914,545,1782.837838,1603.612245,0.925925926,922.625
BUD23,1079.2,136.7962963,407.3225806,1304.384615,701.3243243,918.9387755,40.33333333,698.6203571
BUD31,2034.963333,1180.827037,831.2350538,109.2253846,2280.622703,2359.56449,0.444444444,917.3678571
BZW1,2867.24,3449.553519,3360.411505,479.2307692,964.4843243,1811.102041,1147.37037,1316.104821
BZW2,0.133333333,812.2090741,32.01075269,155.3846154,0.351351351,0.12244898,1.407407407,72.16071429
C11orf54,0.4,0.166666667,54.34408602,8.769230769,582.5945946,0.040816327,278.7407407,196.5316071
C11orf58,250.7333333,1941.518519,4549.774194,842.7692308,1850.027027,2187.061224,6.185185185,1431.910714
C11orf98,690.9333333,228.8031481,272.3984946,2,875.3721622,833.437551,554.6666667,47.48214286
C12orf45,83.46666667,91.75925926,125.1397849,3.538461538,1.162162162,306.2040816,74.81481481,0.071428571
C12orf57,0.333333333,94.98407407,11.88311828,0.307692308,47.88216216,7.678163265,1130.247778,196.8183929
C12orf75,30.53333333,292.6851852,596.5483871,2346.846154,606.972973,991.9591837,36.14814815,182.2142857
C14orf119,472.1333333,2.811296296,493.5963441,1.033076923,1.384864865,2025.435918,994.2114815,205.5092857
C14orf39,0.873333333,1.982962963,2.307956989,0.416923077,0.081081081,4.105102041,0.887407407,0.924285714
