"","stage1","stage2","stage3","stage4"
"ENSG00000018607.6",0,0,0,0.0104166665
"ENSG00000018610.13",45.27922078,266.4482759,0.0208333333333333,389.8910256335
"ENSG00000018625.14",0,0,0,0
"ENSG00000018699.11",101.3241758385,1.448275862,1702.048611111,0.0625
"ENSG00000018869.16",0,0,0,0
"ENSG00000019102.11",0,0,0,0
"ENSG00000019144.18",0.121878122,0,0,0.048878205
"ENSG00000019169.10",0.0064935065,0,0.111111111,0
"ENSG00000019186.9",0,0,0,0.0104166665
"ENSG00000019485.13",0.0064935065,0,0,0
"ENSG00000019505.7",0,0,0.0416666666666667,0
"ENSG00000019549.9",0,0.034482759,0,0
"ENSG00000019582.14",115972.037485,106150.4483,99198.2361,140733.80931
"ENSG00000019991.15",0,0.034482759,0,0
"ENSG00000019995.6",7889.65108085,226.4337931,403.631944333333,141.7999679655
"ENSG00000020129.15",32.576923077,11.51724138,0.361111111,0.1145833335
"ENSG00000020181.17",0,0,0,0
"ENSG00000020219.9",0,0.034482759,0,0
"ENSG00000020256.19",0.0194805195,1.551724138,11.3125,0.0104166665
"ENSG00000020426.10",45.321178819,8.724137931,302.888888889,218.398237195
"ENSG00000020577.13",0.8246753245,7.103448276,0,0
"ENSG00000020633.18",192.3076923075,927.6551724,1346.58333333333,674.96314105
"ENSG00000020922.12",148.0390709115,78.20689655,0.0555555556666667,0.5865384615
"ENSG00000021300.13",22.2072927085,0.103448276,0,0.1153846155
"ENSG00000021355.12",352.631868145,581.5862069,1156.95833333333,1381.9559295
"ENSG00000021461.16",0,0,0,0
"ENSG00000021488.12",0.0384615385,0,0,0.0625
"ENSG00000021574.11",0.057942058,152.3448276,212.138888889,0.0833333335
"ENSG00000021645.18",0.076923077,0,0,0
"ENSG00000021762.19",0,0,0,0
"ENSG00000021776.10",125.25324675,0.275862069,0.138888889,645.7988782
"ENSG00000021826.14",0.230769231,0,0.0277777776666667,0
"ENSG00000021852.12",0.0384615385,0,0,0
"ENSG00000022267.16",5.9280719285,0.137931034,0.0555555556666667,0
"ENSG00000022277.12",8347.9060947,309,18.201388889,134.356570496
"ENSG00000022355.16",0,0,0,0
"ENSG00000022556.15",0,0,0.333333333333333,0
"ENSG00000022567.9",1.7987012985,0,1.8125,186.40625
"ENSG00000022840.15",402.53146855,487.7241379,283.7638889,6.893429489
"ENSG00000022976.15",0.0064935065,0.172413793,0,0.2291666665
"ENSG00000023041.11",140.134365654,204.3793103,0.361111111,317.605
"ENSG00000023171.16",1.5844155845,0.482758621,0,0.1290064105
"ENSG00000023191.16",69.0729270845,22.17241379,29.2708333333333,160.8509615385
"ENSG00000023228.13",13405.041957275,22.10448276,17.9722222233333,109.1875
"ENSG00000023287.12",400.3556443655,572.1034483,60.701388889,844.54006435
"ENSG00000023318.7",4214.9205793,982.8275862,1072.326389,198.777243573
"ENSG00000023330.14",72.6348651155,575.5172414,264.277777766667,0.188301282
"ENSG00000023445.13",11461.679819,11158.48276,45184.9791666667,7770.6482385
"ENSG00000023516.8",468.581418581,22.20689655,0.0902777776666667,479.3477564335
"ENSG00000023572.8",68.6598401425,97.68965517,238.631944444333,138.597756427
"ENSG00000023608.4",214.5924874885,392.2434483,27.1644444433333,14.23125
"ENSG00000023697.12",21.690809195,68.10344828,0.0208333333333333,117.6875
"ENSG00000023734.10",609.7922078,994.3793103,3140.88194443333,902.23717935
