,stage1,stage2
ENSG00000068394.10,14.4828668,0.183673469
ENSG00000068400.13,43.68798262,295.2653061
ENSG00000068438.14,40.74879344,8.489795918
ENSG00000068489.12,0.297297298,0.040816327
ENSG00000068650.18,0.138754826,0.06122449
ENSG00000068654.15,52.5982143,15.34693878
ENSG00000068697.6,690.0866312,1083.040816
ENSG00000068724.15,0.455745657,1.12244898
ENSG00000068745.14,148.9502896,3.571428571
ENSG00000068784.12,44.9867278,59.02040816
ENSG00000068796.16,225.5475386,352.9591837
ENSG00000068831.18,14.61607143,131.5306122
ENSG00000068878.14,624.7273167,0.408163265
ENSG00000068885.14,0.102799228,0.111836735
ENSG00000068903.19,41.08108108,69.89795918
ENSG00000068912.13,91.89599421,42.06122449
ENSG00000069020.18,0.364623553,6.040816327
ENSG00000069248.11,224.297056,0.081632653
ENSG00000069275.12,1798.912886,3333.979592
ENSG00000069329.16,665.3110522,186.755102
ENSG00000069345.11,582.093388,1159.061224
ENSG00000069399.14,17.83470077,13.75510204
ENSG00000069424.14,23.55381274,5.12244898
ENSG00000069431.11,0.080839769,0.142857143
ENSG00000069493.14,2391.436431,4086.480612
ENSG00000069509.5,0.027027027,0.285714286
ENSG00000069667.15,842.3052605,201.9591837
ENSG00000069849.10,4254.086243,13043.67347
ENSG00000069869.15,0.261100386,1.326530612
ENSG00000069943.9,112.6892085,536.3267347
ENSG00000069956.11,477.3909749,161.1020408
ENSG00000069966.18,139.3658301,767.5083673
ENSG00000069974.15,0.555019305,219.5306122
ENSG00000069998.12,32.71911197,0.040816327
ENSG00000070010.18,671.5854247,23.91836735
ENSG00000070047.11,0.031370657,0.040816327
ENSG00000070061.14,1.229488417,0.040816327
ENSG00000070081.15,3.540781853,4.673469388
ENSG00000070182.19,0.035955599,0.020408163
ENSG00000070190.12,1677.568533,3677.265306
ENSG00000070214.15,7.094111971,0.408163265
ENSG00000070269.13,29.16071429,0.020408163
ENSG00000070366.13,0.0625,0.040816327
ENSG00000070367.15,652.7251446,2.551020408
ENSG00000070413.19,9.232142855,0.020408163
ENSG00000070423.17,138.9239865,0.204081633
ENSG00000070444.14,25.68918919,0.040816327
ENSG00000070476.14,38.15226834,14.34693878
ENSG00000070495.14,1048.471043,1.040816327
ENSG00000070501.11,615.2719595,21.44897959
ENSG00000070540.12,33.57937983,0.040816327
ENSG00000070610.14,0.112451738,0.102040816
ENSG00000070669.16,0.11703668,746.6306122
ENSG00000070718.11,168.1973938,169.9795918
ENSG00000070756.15,4198.031542,10535.23306
ENSG00000070759.16,0.044642857,176.6326531
ENSG00000070761.7,90.95173744,510.6530612
ENSG00000070770.8,270.9874517,223.5510204
ENSG00000070785.16,0.915540541,0.551020408
ENSG00000070814.17,28.25844595,295.5918367
ENSG00000070831.15,6148.889245,12299.98673
ENSG00000070882.12,46.63537645,114.5918367
ENSG00000070950.9,0.049227799,0.06122449
ENSG00000070961.15,2264.279682,7591.163265
ENSG00000071051.13,51.32915058,6.326530612
ENSG00000071054.16,252.0402992,2317.020408
ENSG00000071073.12,564.3798263,1087.102041
ENSG00000071082.10,4667.26604,6490.392245
ENSG00000071127.16,41.66554054,384.6530612
ENSG00000071189.21,23.13875483,0.265306122
ENSG00000071205.11,0.026785715,0.040816327
ENSG00000071243.15,491.2835425,472.4285714
ENSG00000071282.11,0.008928572,0.081632653
ENSG00000071462.11,699.9723407,918.9387755
ENSG00000071537.13,302.5004826,797.244898
ENSG00000071553.16,121.9276062,511.1020408
ENSG00000071564.14,555.9698358,841
ENSG00000071575.11,8.678330116,9.571428571
ENSG00000071626.16,157.0383687,1.551020408
ENSG00000071655.17,0.013513514,23.79591837
ENSG00000071794.15,118.6392374,232.7346939
ENSG00000071859.14,27.93050193,1.020408163
ENSG00000071894.16,31.78137066,0.693877551
ENSG00000071994.10,36.04319499,364.0204082
ENSG00000072042.12,180.2157336,666.52
ENSG00000072062.13,17.05357143,0.285714286
ENSG00000072110.13,0.13030888,0.163673469
ENSG00000072135.12,29.058639,0.346938776
ENSG00000072163.19,20.20994208,0.020408163
ENSG00000072274.12,164.9331564,334.7755102
ENSG00000072310.16,22.21694257,0.102040816
ENSG00000072364.12,371.5637066,931.3265306
ENSG00000072401.14,71.62982624,144.6938776
ENSG00000072415.8,9.57142857,0.040816327
ENSG00000072501.17,213.7504826,74.55102041
ENSG00000072506.12,127.1049711,708.122449
ENSG00000072518.20,2.277027027,3.448979592
ENSG00000072571.19,0.026785715,11.55102041
ENSG00000072609.17,14.11727799,0.163265306
ENSG00000072694.20,371.7621791,0.12755102
ENSG00000072736.18,268.554334,0.346938776
ENSG00000072756.16,135.553639,3.673469388
ENSG00000072778.19,87.39237452,0.897959184
ENSG00000072786.12,133.6587838,0.102040816
ENSG00000072803.17,7.596525096,19.30612245
ENSG00000072818.11,63.24348457,492.3061224
ENSG00000072849.10,294.1624035,2292.408163
ENSG00000072858.10,61.53740349,5.224489796
ENSG00000072958.8,62.23769307,156.1428571
ENSG00000073111.13,37.6136583,0.12244898
ENSG00000073350.13,0.071428572,0.040816327
ENSG00000073417.14,72.82601351,0.571428571
ENSG00000073578.16,45.12546091,765.8095918
ENSG00000073584.18,411.8631757,463.1836735
ENSG00000073614.12,1340.81917,1297.632653
ENSG00000073712.14,0.027027027,0.081632653
ENSG00000073756.11,0.423262549,0.224489796
ENSG00000073803.13,186.5868726,0.081632653
ENSG00000073849.14,781.2970562,1173.77551
ENSG00000073921.17,265.2471043,1.979591837
ENSG00000073969.18,164.7409556,1130.175102
ENSG00000074054.17,0.638513514,0.020408163
ENSG00000074071.14,639.121139,405.1428571
ENSG00000074201.8,820.4387064,329.122449
ENSG00000074266.19,189.8214286,0.244897959
ENSG00000074319.12,107.0738417,83.26530612
ENSG00000074356.16,110.1563707,360.877551
ENSG00000074370.17,23.71935328,37.51020408
ENSG00000074416.13,0.234073359,0.102040816
ENSG00000074582.12,83.73865832,0.020408163
ENSG00000074603.18,42.57553089,209.3469388
ENSG00000074657.13,1.392857143,2.326530612
ENSG00000074695.5,447.3443533,1187.979592
ENSG00000074696.12,430.3947877,1.367346939
ENSG00000074706.13,3.179777992,138.1836735
ENSG00000074755.14,26.14662162,9.632653061
ENSG00000074800.13,1849.119933,3794.591837
ENSG00000074842.7,215.781612,573.6530612
ENSG00000074935.13,1.464285715,0.836734694
ENSG00000074966.10,0.143098456,0.163265306
ENSG00000075089.9,143.4387066,1.612244898
ENSG00000075131.9,0.040540541,350.4693878
ENSG00000075142.13,154.9430502,855.6326531
ENSG00000075151.20,636.075531,38.18367347
ENSG00000075188.8,26.74565637,1099.877551
ENSG00000075234.16,0.013513514,0.020408163
ENSG00000075239.13,74.70921813,320.0612245
ENSG00000075240.16,0.098938224,0.040816327
ENSG00000075292.18,1111.052848,349.4081633
ENSG00000075303.12,27.35376448,0.020408163
ENSG00000075336.11,228.0588803,1.93877551
ENSG00000075407.18,314.2910135,1.816326531
ENSG00000075413.17,119.195222,354.3469388
ENSG00000075415.12,489.9148166,778.6938776
ENSG00000075420.12,0.454874518,1.346938776
ENSG00000075426.11,457.6660232,255.5714286
ENSG00000075539.14,535.7741313,326.9591837
ENSG00000075568.16,110.4375,660.4897959
ENSG00000075624.13,26974.81706,35450.03061
ENSG00000075651.15,0.040299228,0.040816327
ENSG00000075711.20,27.39445222,9.612244898
ENSG00000075785.12,591.4816603,1698.877551
ENSG00000075790.10,160.8361487,92.06122449
ENSG00000075826.16,16.35859073,0.020408163
ENSG00000075856.11,184.867278,693.8571429
ENSG00000075884.13,138.2442085,1624.081633
ENSG00000075914.12,72.0415058,0.183673469
ENSG00000075945.12,52.34435328,0.183673469
ENSG00000075975.15,249.1163128,318.2112245
ENSG00000076003.4,5.089527027,25.24489796
ENSG00000076043.9,111.8298793,1234.040816
ENSG00000076053.10,71.89899133,6.142857143
ENSG00000076067.12,27.39218147,0.102040816
ENSG00000076108.11,142.1237452,355.0816327
ENSG00000076242.14,25.36607143,0.183673469
ENSG00000076321.10,12.69666988,3.346938776
ENSG00000076513.16,860.5033785,957.7755102
ENSG00000076554.15,355.0376448,2110.020408
ENSG00000076604.14,292.6055791,51.64836735
ENSG00000076641.4,648.0625,133.877551
ENSG00000076662.9,625.6692592,1401.517143
ENSG00000076685.18,101.9140927,0.249591837
ENSG00000076706.16,90.5810811,0.020408163
ENSG00000076770.14,117.0567085,24.59183673
ENSG00000076928.17,229.6266892,0.571428571
ENSG00000076944.15,22.80116313,0.163265306
ENSG00000076984.17,6.09047056,75
ENSG00000077044.10,98.73914095,0.244897959
ENSG00000077097.15,1251.588321,854.4693878
ENSG00000077147.14,135.9669402,11.7755102
ENSG00000077150.18,20.1324807,0.979591837
ENSG00000077152.9,11.5094112,2.224489796
ENSG00000077232.17,258.1599904,2077.530612
ENSG00000077235.17,0.258928572,274.3673469
ENSG00000077238.13,25.27992278,653.755102
ENSG00000077254.14,280.9403958,974.5714286
ENSG00000077312.8,103.2142857,2
ENSG00000077348.8,15.10738417,234.2653061
ENSG00000077380.15,291.3607988,241.7773469
ENSG00000077420.15,545.5361969,37.81632653
ENSG00000077454.15,6.17267857,0.020408163
ENSG00000077458.12,38.36196911,77.32653061
ENSG00000077514.8,74.61631273,0.163265306
ENSG00000077549.17,515.1138996,1321.306122
ENSG00000077585.13,0.049469112,3.020408163
ENSG00000077684.15,115.808639,0.040816327
ENSG00000077721.15,748.1558012,421.877551
ENSG00000077782.19,17.90661197,0.102040816
ENSG00000077984.5,3.04753861,293.3673469
ENSG00000078043.15,184.449807,111.4081633
ENSG00000078061.12,68.44280889,0.163265306
ENSG00000078081.7,0.22972973,26.79591837
ENSG00000078124.11,0.319739383,0.020408163
ENSG00000078140.13,192.3721043,220.1428571
ENSG00000078142.12,2.800675676,0.163265306
ENSG00000078177.13,317.844112,521.6938776
ENSG00000078237.6,105.2014961,292.6734694
ENSG00000078269.14,58.77027025,61.89795918
ENSG00000078304.19,4051.143731,2131.47898
ENSG00000078319.9,22.80276544,0.306122449
ENSG00000078369.17,400.9256757,467.9183673
ENSG00000078403.16,113.0552606,238.1632653
ENSG00000078589.12,185.9657336,170.3265306
ENSG00000078596.10,254.3933398,18.18367347
ENSG00000078618.21,346.8684845,26.44897959
ENSG00000078668.13,159.3380792,1526.102041
ENSG00000078674.17,474.0557433,94.55102041
ENSG00000078687.17,459.2425193,0.081632653
ENSG00000078699.21,0.031370657,0.285714286
ENSG00000078747.14,94.80598457,346.4081633
ENSG00000078795.16,3.608129826,0.020408163
ENSG00000078804.12,0.022442085,268.5918367
ENSG00000078808.16,0.054054054,67.59183673
ENSG00000078902.15,38.91361004,2.265306122
ENSG00000078967.12,464.2900579,0.081632653
ENSG00000079134.11,142.6435811,949.5710204
ENSG00000079246.15,2124.252896,1560.938776
ENSG00000079257.7,0.067084942,0.428571429
ENSG00000079263.18,543.9944184,181.5422449
ENSG00000079277.19,121.7034267,0.285714286
ENSG00000079308.16,0.027027027,0.020408163
ENSG00000079313.13,6.641339285,2.93
ENSG00000079332.14,3602.68195,5270.142857
ENSG00000079335.18,25.87934363,8.183673469
ENSG00000079385.21,0.108108108,0.020408163
ENSG00000079387.13,0.008928572,0.040816327
ENSG00000079432.7,0.785714286,0.183673469
ENSG00000079459.12,121.0552606,46.75510204
ENSG00000079462.7,8.276643339,0.081632653
ENSG00000079482.12,0.445463321,0.448979592
ENSG00000079616.12,57.70994206,211.7142857
ENSG00000079691.17,45.23021235,0.020408163
ENSG00000079739.15,0.508204634,0.020408163
ENSG00000079785.14,71.20511583,240.877551
ENSG00000079805.16,2.735897684,0.06122449
ENSG00000079950.13,254.281612,49.59183673
ENSG00000079999.13,0.053812742,2.204081633
ENSG00000080189.14,45.05381274,0.040816327
ENSG00000080298.15,278.3984073,1.755102041
ENSG00000080345.17,328.164334,583.3265306
ENSG00000080371.5,535.1694015,804.6122449
ENSG00000080503.22,114.2061245,85.26530612
ENSG00000080546.13,16.26351351,461.4081633
ENSG00000080603.16,5.967861969,2.116938776
ENSG00000080608.9,227.761583,760.5918367
ENSG00000080802.18,367.2104247,275.6530612
ENSG00000080815.18,125.0002413,172.3673469
ENSG00000080819.6,0.378378379,0.142857143
ENSG00000080822.16,2256.221043,851.2857143
ENSG00000080824.18,2083.614013,4443.232653
ENSG00000080839.11,0.251930502,0.040816327
ENSG00000080986.12,1.549469112,0.06122449
ENSG00000081014.10,62.35859071,60.18367347
ENSG00000081019.13,775.0335427,641.9387755
ENSG00000081041.8,1.729488417,0.734693878
ENSG00000081059.19,251.8887549,0.183673469
ENSG00000081087.14,128.9553572,2.224489796
ENSG00000081154.11,1032.69305,567.3469388
ENSG00000081181.7,4.954642857,36.53346939
ENSG00000081189.15,2124.138272,1781.136122
ENSG00000081237.18,5265.618726,7297.55102
ENSG00000081307.12,0.414333977,0.285714286
ENSG00000081320.10,11184.1723,7566.918367
ENSG00000081692.12,0.081081081,0.05122449
ENSG00000081721.11,124.8467664,121.0408163
ENSG00000081791.8,3.549710425,0.12244898
ENSG00000081870.11,418.7041506,1266.897959
ENSG00000081913.13,1.5,146.0816327
ENSG00000081923.11,45.38561776,0.653061224
ENSG00000082068.8,173.2473456,0.142857143
ENSG00000082074.15,257.621139,289.7346939
ENSG00000082146.12,4.955526062,0.020408163
ENSG00000082153.17,1140.294573,1811.102041
ENSG00000082212.12,240.7596526,177.6122449
ENSG00000082213.17,25.67446911,96.04081633
ENSG00000082258.12,313.1242761,48.26530612
ENSG00000082269.16,36.95777027,0.12244898
ENSG00000082438.15,66.53619691,353.2040816
ENSG00000082512.14,75.84483592,782.7755102
ENSG00000082515.17,228.0168919,697.2653061
ENSG00000082516.8,3.808156371,0.346938776
ENSG00000082641.15,3.091940155,11.14285714
ENSG00000082701.14,23.66240347,0.142857143
ENSG00000082805.19,166.7471043,0.510204082
ENSG00000082898.16,193.9763514,872.1428571
ENSG00000082996.19,159.4256757,19.34693878
ENSG00000083093.9,0.008928572,0.142857143
ENSG00000083097.14,25.68526786,0.102040816
ENSG00000083099.10,67.33204634,2.285714286
ENSG00000083123.14,0.067326255,0.306122449
ENSG00000083168.9,221.3894788,887.6530612
ENSG00000083223.17,933.4828667,658.7346939
ENSG00000083312.17,103.956805,11.7755102
ENSG00000083454.21,218.6013031,1036.612245
ENSG00000083457.11,380.988417,707.1020408
ENSG00000083520.14,271.4843798,55.27591837
ENSG00000083535.15,199.7869208,313.1428571
ENSG00000083544.13,0.756032819,0.020408163
ENSG00000083635.7,18.8025,62.83387755
ENSG00000083642.18,753.9546333,376.9795918
ENSG00000083720.12,805.9635231,0.12244898
ENSG00000083750.12,224.72611,480.3673469
ENSG00000083799.17,196.3682433,512.2040816
ENSG00000083812.11,0.366071429,0.06122449
ENSG00000083828.15,17.33035715,0.020408163
ENSG00000083844.10,0.053812742,5.428571429
ENSG00000083845.8,2495.26592,3122.598367
ENSG00000083896.12,275.7379344,750.877551
ENSG00000083937.8,900.8310811,1068.816327
ENSG00000084070.11,966.0914573,705.5306122
ENSG00000084072.16,81.77147683,1348.244898
ENSG00000084073.8,17.79633204,7.12244898
ENSG00000084090.13,224.9522201,666.1020408
ENSG00000084092.6,190.8233591,1.510204082
ENSG00000084093.16,164.4662162,26.91836735
ENSG00000084112.14,0.179777992,372.6122449
ENSG00000084207.15,369.1093147,547.7755102
ENSG00000084234.16,552.5931468,2259.510204
ENSG00000084463.7,1001.340318,265.9183673
ENSG00000084623.11,425.3404923,2184.693878
ENSG00000084652.15,322.4741796,3.081632653
ENSG00000084674.14,0.945945946,0.040816327
ENSG00000084676.15,25.73383204,439.7142857
ENSG00000084693.15,6.862878863,5.190408163
ENSG00000084733.10,377.5847008,0.714285714
ENSG00000084754.10,283.5719112,1352.408163
ENSG00000085063.14,255.1389961,312.8979592
ENSG00000085117.11,446.1088152,1981.693265
ENSG00000085224.21,4796.342906,3313.367347
ENSG00000085231.13,544.6697346,459.1763265
ENSG00000085274.15,128.0129223,170.4567347
ENSG00000085365.17,12.18026062,128.0612245
ENSG00000085377.13,0.157335907,166.7142857
ENSG00000085415.15,209.0752896,0.530612245
ENSG00000085433.15,417.7934363,1.612244898
ENSG00000085449.14,44.24107143,233.2244898
ENSG00000085491.15,125.0048262,0.204081633
ENSG00000085511.19,0.017857143,73.69897959
ENSG00000085563.14,109.5545367,165.3877551
ENSG00000085662.13,84.40202703,128.1428571
ENSG00000085719.12,261.5250965,816.7142857
ENSG00000085721.12,45.32909749,0.204081633
ENSG00000085733.15,536.8375967,0.06122449
ENSG00000085788.13,38.46713803,129.4081633
ENSG00000085832.16,110.1541988,6.714285714
ENSG00000085871.8,0.189189189,1.040816327
ENSG00000085872.14,0.062741313,151.8367347
ENSG00000085978.21,15.77678572,0.06122449
ENSG00000085982.13,83.79512551,0.040816327
ENSG00000085998.13,9.49530888,0.020408163
ENSG00000085999.11,0.008928572,0.12244898
ENSG00000086061.15,1404.922056,460.6938776
ENSG00000086062.12,17128.07143,17254.2449
ENSG00000086065.13,57.46452703,0.918367347
ENSG00000086102.18,228.7490348,362.7142857
ENSG00000086189.9,479.4148166,65.6122449
ENSG00000086200.16,1.000241313,0.040816327
ENSG00000086232.12,116.1214599,398.4189796
ENSG00000086300.15,222.5234073,0.755102041
ENSG00000086475.14,56.63851351,1.142857143
ENSG00000086504.15,536.3233591,81.46938776
ENSG00000086589.11,113.480695,321.2653061
ENSG00000086598.10,1370.745883,1775.034694
ENSG00000086619.13,16.65130309,335.0408163
ENSG00000086666.18,1548.24849,1289.510204
ENSG00000086712.12,251.0462693,413.755102
ENSG00000086730.16,285.882722,392.0612245
ENSG00000086758.15,254.6293437,787.9795918
ENSG00000086848.14,66.84786678,0.081632653
ENSG00000087053.18,0.031370657,0.326530612
ENSG00000087074.7,602.6319981,15.2244898
ENSG00000087086.14,14398.57395,17668.16592
ENSG00000087087.19,588.3655889,282.0612245
ENSG00000087111.20,21.20318533,18.57142857
ENSG00000087191.12,897.7683397,1099.55102
ENSG00000087206.16,20.48383204,84.36734694
ENSG00000087263.16,268.3737042,33.75510204
ENSG00000087266.15,0.3125,0.040816327
ENSG00000087269.15,197.148166,0.204081633
ENSG00000087274.16,10.66867761,804.244898
ENSG00000087301.8,66.0267857,311.244898
ENSG00000087302.8,375.206805,2046.122449
ENSG00000087338.4,1.022200772,0.551020408
ENSG00000087365.15,225.4425676,389.2040816
ENSG00000087448.9,0.008928572,0.163265306
ENSG00000087460.24,1415.076014,4732.734694
ENSG00000087470.17,220.3519208,408.8571429
ENSG00000087502.17,325.4796429,23.34693878
ENSG00000087586.17,0.134893823,0.06122449
ENSG00000087884.14,1.282335907,0.102040816
ENSG00000087995.15,35.75628137,0.102040816
ENSG00000088035.15,53.29029921,3.387755102
ENSG00000088179.8,0.0625,1102.755102
ENSG00000088205.12,393.5248552,1974.714286
ENSG00000088247.17,37.85062741,2.040816327
ENSG00000088298.12,66.56346526,0.040816327
ENSG00000088325.15,0.337355213,0.265306122
ENSG00000088356.5,4.308638996,0.142857143
ENSG00000088387.18,60.03137066,264.1428571
ENSG00000088448.14,2450.538852,603.122449
ENSG00000088451.10,25.52195946,85.85714286
ENSG00000088682.13,0.013513514,226.3673469
ENSG00000088727.12,1.998547298,64.94163265
ENSG00000088766.11,84.05043435,173.8571429
ENSG00000088812.17,66.06129342,0.040816327
ENSG00000088832.16,698.458849,2517.093061
ENSG00000088833.17,392.594112,373.4285714
ENSG00000088888.17,1.259169884,0.020408163
ENSG00000088930.7,302.6180502,417.8738776
ENSG00000088970.15,175.4119208,0.06122449
ENSG00000088986.10,854.4440153,911.3061224
ENSG00000088992.17,16.85714286,626.6734694
ENSG00000089006.16,293.2495174,524.8571429
ENSG00000089009.15,2153.715411,6897.776122
ENSG00000089012.14,0.375723938,0.775510204
ENSG00000089022.13,79.00434364,478.9387755
ENSG00000089048.14,1255.798263,650.9387755
ENSG00000089050.15,36.68991313,0.040816327
ENSG00000089053.12,213.9823842,220.4693878
ENSG00000089057.14,85.73407336,0.040816327
ENSG00000089060.11,3.535955599,278.3265306
ENSG00000089063.14,639.6508205,1010.346939
ENSG00000089094.18,26.73214286,698.3673469
ENSG00000089123.15,9.423262551,638.5714286
ENSG00000089127.12,204.5,0.244897959
ENSG00000089154.10,45.60714286,0.12244898
ENSG00000089157.15,6513.341011,14778.7698
ENSG00000089195.14,34.34917954,1168.714286
ENSG00000089220.4,413.5306467,1128.306122
